update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.875,-0.09189479798078537,0.12112733721733093,3.3548085689544678,0.03505916893482208,0.0,dad_terminal,DAD,random,,,
2,0.85,-0.0629013180732727,0.031073277816176414,3.3495047092437744,-0.015134896151721478,0.0,dad_terminal,DAD,random,,,
3,0.9,-0.06081404909491539,0.013387821614742279,3.3460171222686768,0.01089059840887785,0.0,dad_terminal,DAD,random,,,
4,0.86875,-0.04485437273979187,0.007988871075212955,3.3364899158477783,0.004002044443041086,0.0,dad_terminal,DAD,random,,,
5,0.90625,-0.04992300271987915,0.0073302374221384525,3.3247029781341553,0.0008877068758010864,0.0,dad_terminal,DAD,random,,,
6,0.89375,-0.04375677928328514,0.005313662812113762,3.3146655559539795,0.01592233218252659,0.0,dad_terminal,DAD,random,,,
7,0.89375,-0.0335426926612854,0.005539536941796541,3.3107385635375977,0.012034803628921509,0.0,dad_terminal,DAD,random,,,
8,0.83125,-0.037790775299072266,0.010371026583015919,3.3124570846557617,-0.0001884251832962036,0.0,dad_terminal,DAD,random,,,
9,0.79375,-0.03478001058101654,0.012081436812877655,3.3136985301971436,0.0013458927860483527,0.0,dad_terminal,DAD,random,,,
10,0.85,-0.035652779042720795,0.009633492678403854,3.313431978225708,-0.002720087766647339,0.0,dad_terminal,DAD,random,0.8359375000000001,1,1.0
11,0.8625,-0.03892527520656586,0.004725547973066568,3.3110830783843994,0.0031053770799189806,0.0,dad_terminal,DAD,random,,,
12,0.8937499999999999,-0.03255781531333923,0.006101740524172783,3.3065602779388428,-0.0018791059264913201,0.0,dad_terminal,DAD,random,,,
13,0.875,-0.051205072551965714,0.004173445049673319,3.302738904953003,0.004989793058484793,0.0,dad_terminal,DAD,random,,,
14,0.8250000000000001,-0.04233080893754959,0.013316738419234753,3.2989981174468994,-0.0002795706095639616,0.0,dad_terminal,DAD,random,,,
15,0.9125000000000001,-0.033307939767837524,0.001938643748871982,3.2946131229400635,0.0034780800342559814,0.0,dad_terminal,DAD,random,,,
16,0.89375,-0.03033941611647606,0.00812892522662878,3.294184446334839,-0.01206304132938385,0.0,dad_terminal,DAD,random,,,
17,0.8812500000000001,-0.03602533042430878,0.012341100722551346,3.296015977859497,-0.0020551979541778564,0.0,dad_terminal,DAD,random,,,
18,0.84375,-0.0279192253947258,0.012312219478189945,3.2978579998016357,0.004467904567718506,0.0,dad_terminal,DAD,random,,,
