update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
11,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056238096207380295, 0.0, 0.0, 0.14643816649913788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023497842252254486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0364287793636322, 0.0, 0.67966628074646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05773076415061951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05815671384334564, 0.0, 0.0, 0.17608952522277832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025936752557754517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039938461035490036, 0.0, 0.6385855674743652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0612930990755558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056337468326091766, 0.0, 0.0, 0.15229085087776184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023872757330536842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03508703038096428, 0.0, 0.6782282590866089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05418364331126213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
12,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06001787260174751, 0.0, 0.0, 0.1352502405643463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02056831866502762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043654218316078186, 0.0, 0.6899492144584656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05056007578969002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0631766989827156, 0.0, 0.0, 0.16610237956047058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023510700091719627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04882185533642769, 0.0, 0.643767774105072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05462058261036873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05968784913420677, 0.0, 0.0, 0.13815736770629883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020677054300904274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041578371077775955, 0.0, 0.6930954456329346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046803876757621765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
13,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055811427533626556, 0.0, 0.0, 0.15014080703258514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020007574930787086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04870633780956268, 0.0, 0.6838994026184082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04143444448709488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0601842924952507, 0.0, 0.0, 0.1870306432247162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024155938997864723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05623809993267059, 0.0, 0.6264157891273499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04597524553537369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055654533207416534, 0.0, 0.0, 0.15295390784740448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020196136087179184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046616241335868835, 0.0, 0.6863374710083008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03824172914028168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
14,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049570485949516296, 0.0, 0.0, 0.18542668223381042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021189723163843155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051620639860630035, 0.0, 0.6580889225006104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03410353511571884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054871220141649246, 0.0, 0.0, 0.2277115136384964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026625199243426323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06084893271327019, 0.0, 0.5904680490493774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03947516530752182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04930302873253822, 0.0, 0.0, 0.1859697848558426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02112056128680706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04933787137269974, 0.0, 0.662971556186676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03129730373620987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
15,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043577320873737335, 0.0, 0.0, 0.15072031319141388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01825368031859398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04691711440682411, 0.0, 0.7152907252311707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025240842252969742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04746631905436516, 0.0, 0.0, 0.18307267129421234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02241167239844799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05421862751245499, 0.0, 0.6639887690544128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028842004016041756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04312162846326828, 0.0, 0.0, 0.15036074817180634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018070319667458534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04461298882961273, 0.0, 0.7205668687820435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023267526179552078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
16,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038976673036813736, 0.0, 0.0, 0.10326331108808517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01438202429562807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03920585289597511, 0.0, 0.7858439683914185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018328186124563217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041190918534994125, 0.0, 0.0, 0.12276727706193924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016942186281085014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04398312419652939, 0.0, 0.754919171333313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020197374746203423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03876594454050064, 0.0, 0.0, 0.10278213024139404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014326331205666065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037468262016773224, 0.0, 0.789467990398407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017189353704452515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
17,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03487718850374222, 0.0, 0.0, 0.07666756957769394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010644356720149517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030856715515255928, 0.0, 0.833515465259552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013438722118735313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036037106066942215, 0.0, 0.0, 0.08857474476099014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012102160602807999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03382677957415581, 0.0, 0.8150827288627625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014376481994986534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035187978297472, 0.0, 0.0, 0.07641177624464035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01079075038433075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029900027438998222, 0.0, 0.8348145484924316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01289489958435297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
18,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03056645579636097, 0.0, 0.0, 0.06279466301202774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007792345248162746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022611645981669426, 0.0, 0.8661437034606934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010091139934957027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031117666512727737, 0.0, 0.0, 0.07064493745565414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008654236793518066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024608969688415527, 0.0, 0.8543828725814819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010591264814138412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031200528144836426, 0.0, 0.0, 0.06289888918399811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008018063381314278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022166134789586067, 0.0, 0.8658736348152161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009842799045145512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
19,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026578789576888084, 0.0, 0.0, 0.04603854566812515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005841394886374474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01678372360765934, 0.0, 0.8972635269165039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007494047284126282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026813996955752373, 0.0, 0.0, 0.05003414675593376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00633490364998579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018094763159751892, 0.0, 0.891009509563446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007712625432759523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027297882363200188, 0.0, 0.0, 0.04625028371810913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006053500343114138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01654638722538948, 0.0, 0.896481454372406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007370465435087681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
20,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023995928466320038, 0.0, 0.0, 0.03261090815067291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004961518105119467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012250224128365517, 0.0, 0.9202133417129517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005968125071376562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02430461160838604, 0.0, 0.0, 0.034391675144433975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005289815831929445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01309359259903431, 0.0, 0.9168477058410645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006072540767490864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024920908734202385, 0.0, 0.0, 0.032898902893066406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005194268189370632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01220223680138588, 0.0, 0.9188328981399536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005950784310698509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
21,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01870722696185112, 0.0, 0.0, 0.021739741787314415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004410836845636368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008342712186276913, 0.0, 0.9422991275787354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004500396549701691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01910841278731823, 0.0, 0.0, 0.02268255315721035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004672730807214975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008861392736434937, 0.0, 0.9401085376739502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004566433373838663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019730573520064354, 0.0, 0.0, 0.022056197747588158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004679374862462282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008406945504248142, 0.0, 0.9405707120895386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004556084517389536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
22,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014818335883319378, 0.0, 0.0, 0.01532747969031334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00424579344689846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005991184152662754, 0.0, 0.9561640620231628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003453116165474057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01508421078324318, 0.0, 0.0, 0.01592852547764778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044519477523863316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006304845213890076, 0.0, 0.9547545313835144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034759172704070807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01574055664241314, 0.0, 0.0, 0.015666469931602478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004534998908638954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006081775296479464, 0.0, 0.95445317029953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035230149514973164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
23,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021051602438092232, 0.0, 0.0, 0.013408469036221504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005818169564008713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006518619600683451, 0.0, 0.9491119384765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004091228358447552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021335899829864502, 0.0, 0.0, 0.013801440596580505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0060682715848088264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006806902587413788, 0.0, 0.9478990435600281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004088527988642454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022548431530594826, 0.0, 0.0, 0.013860058039426804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006268798839300871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006695182528346777, 0.0, 0.9464015364646912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0042260028421878815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
24,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031384553760290146, 0.0, 0.0, 0.013015293516218662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008757934905588627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008357804268598557, 0.0, 0.9331188797950745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00536551745608449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03168148547410965, 0.0, 0.0, 0.013342957012355328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009125341661274433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008685127831995487, 0.0, 0.9318333268165588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005331670865416527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03386619687080383, 0.0, 0.0, 0.013613687828183174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009510807693004608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008674691431224346, 0.0, 0.9287332892417908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005601199809461832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
25,0.0009029610082507133,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03688625246286392, 0.0, 0.0, 0.012965399771928787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01105488557368517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00935544352978468, 0.0, 0.9238209128379822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005917129572480917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03719848394393921, 0.0, 0.0, 0.013324037194252014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011537482962012291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009726075455546379, 0.0, 0.9223387241363525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005875122267752886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04031984880566597, 0.0, 0.0, 0.013795197010040283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012206589803099632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00987255945801735, 0.0, 0.9174950122833252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006310885772109032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
