system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,404,1,2,7,0,23,"[-0.03801561892032623, -0.1766335368156433, -0.23917096853256226, -0.12284517288208008, 0.2669874429702759, 0.21421296894550323, 0.08381824195384979, -1000000000.0, -0.05213586613535881, 0.06107896566390991, -0.044133927673101425, -0.13255459070205688, -0.007078599184751511, -0.06870482861995697, 0.011754408478736877, -0.2414347380399704, 0.24790102243423462, -0.03553585708141327, -0.3250567615032196, -0.01793464832007885, 0.16424527764320374, 0.0036377469077706337, 0.04554909095168114, 0.3168340027332306, 0.10217921435832977, -0.06388667225837708, 0.09849033504724503, -0.14077506959438324, -0.08221539109945297, -0.007675398141145706, -0.14862097799777985, 0.023891622200608253, 0.16082072257995605, 0.21086591482162476, 0.03741452097892761, 0.04857884347438812, -0.2028963714838028, 0.003276236355304718, -0.12099725008010864, 0.16463534533977509, -0.15267494320869446, 0.12799972295761108, 0.004972513765096664, 0.02577541023492813, 0.12446549534797668, 0.3116370737552643, -0.027534067630767822, -0.05313173681497574, -0.2199522852897644, -0.2065965235233307, -0.054665129631757736, 0.12232732772827148, -0.047399040311574936, -0.017762847244739532]",0.009917398914694786,1.4322360754013062,1.0691245794296265,0.08776692301034927
ieee9,404,1,2,7,1,45,"[-0.029161155223846436, -0.17064626514911652, -0.25734761357307434, -0.1256401091814041, 0.2644537389278412, 0.2111293226480484, 0.08532675355672836, -1000000000.0, -0.05687737092375755, 0.046460941433906555, -0.049624405801296234, -0.126725971698761, -0.01440126821398735, -0.04931814223527908, 0.002911604940891266, -0.22290562093257904, 0.26853248476982117, -0.046262070536613464, -0.3287374675273895, -0.008820043876767159, 0.1634449064731598, 0.008597583509981632, 0.045334342867136, 0.30128443241119385, 0.10978624224662781, -0.058693189173936844, 0.11789556592702866, -0.1435779184103012, -0.058299534022808075, -0.00036005303263664246, -0.14141394197940826, 0.03995099291205406, 0.1480160355567932, 0.20811817049980164, 0.03705376386642456, 0.057279929518699646, -0.20296624302864075, 0.002842256799340248, -0.12237624824047089, 0.17112194001674652, -0.13707268238067627, 0.1343611627817154, -0.016518957912921906, 0.040458038449287415, 0.10417428612709045, 0.3332950472831726, -0.0027844756841659546, -0.034061647951602936, -0.23298346996307373, -0.20787584781646729, -0.040101658552885056, 0.13617448508739471, -0.051105059683322906, -0.026318255811929703]",0.0,0.0,0.0,0.0
ieee9,404,1,2,7,2,45,"[-0.03043123334646225, -0.13944390416145325, -0.28659629821777344, -0.07041533291339874, 0.22387120127677917, 0.1720746010541916, 0.07721666246652603, -1000000000.0, -0.11319492757320404, -0.013946950435638428, -0.05242612585425377, -0.10709937661886215, -0.0390210822224617, -0.022930778563022614, 0.020014896988868713, -0.16763895750045776, 0.2596641778945923, -0.10739000141620636, -0.32292529940605164, -0.030574003234505653, 0.15207397937774658, 0.06488481163978577, 0.053720902651548386, 0.21194718778133392, 0.11585894227027893, -0.06940117478370667, 0.1702183187007904, -0.1513829082250595, -0.0059617385268211365, 0.04434578865766525, -0.07705961167812347, 0.031120866537094116, 0.09687972813844681, 0.21610790491104126, 0.029140472412109375, 0.07905440032482147, -0.16391843557357788, -0.0167413130402565, -0.12574821710586548, 0.1858864277601242, -0.029908806085586548, 0.1764838546514511, -0.12891003489494324, 0.08352121710777283, 0.05926775932312012, 0.28325217962265015, 0.048009783029556274, 0.07032636553049088, -0.33200502395629883, -0.21772609651088715, 0.03731697425246239, 0.1849411278963089, -0.07534576207399368, -0.030977653339505196]",0.037008676677942276,5.637669086456299,2.4906935691833496,0.34284013509750366
ieee9,404,1,3,7 23,0,45,"[-0.07971417903900146, -0.14481110870838165, -0.28032252192497253, -0.09741885960102081, 0.24850313365459442, 0.13676485419273376, -0.00879458338022232, -1000000000.0, -0.01918858289718628, -0.08708368986845016, -0.13509957492351532, -0.12468699365854263, -0.0036040060222148895, -0.08168221265077591, 0.05754423886537552, -0.2671506702899933, 0.24045473337173462, 0.10631762444972992, -0.29216933250427246, -0.03872436285018921, 0.24176490306854248, -0.11810377240180969, -0.07130904495716095, -1000000000.0, 0.1304912567138672, 0.022435471415519714, 0.044035933911800385, -0.10652054846286774, -0.07173316180706024, 0.09466306120157242, -0.10810230672359467, 0.036083467304706573, 0.1460273265838623, 0.20937484502792358, -0.14485549926757812, -0.03989838808774948, -0.09552282094955444, -0.006097858771681786, -0.15461820363998413, 0.12952135503292084, -0.18617543578147888, 0.0348912850022316, 0.02992890030145645, 0.06413915753364563, 0.003473181277513504, 0.3778022527694702, 0.11937563121318817, 0.022521350532770157, -0.25770190358161926, -0.17790736258029938, -0.18990786373615265, -0.04894858971238136, -0.020298324525356293, 0.10529622435569763]",0.0068264491856098175,0.7038702368736267,0.6718267798423767,0.0632280707359314
ieee9,404,1,3,7 23,1,45,"[-0.07783079147338867, -0.13451169431209564, -0.28388774394989014, -0.09887655079364777, 0.23377548158168793, 0.14172622561454773, -0.007337994873523712, -1000000000.0, -0.03236266225576401, -0.09461413323879242, -0.13285289704799652, -0.11664051562547684, -0.008373424410820007, -0.07498887926340103, 0.0462411604821682, -0.26684802770614624, 0.2460019588470459, 0.09849156439304352, -0.27315598726272583, -0.035305872559547424, 0.24055999517440796, -0.11031351238489151, -0.06789356470108032, -1000000000.0, 0.15069083869457245, 0.03406376391649246, 0.045900799334049225, -0.11621437966823578, -0.05769725143909454, 0.10418348014354706, -0.10238534212112427, 0.05192387104034424, 0.15039220452308655, 0.20844212174415588, -0.1533266305923462, -0.03930560499429703, -0.0781363993883133, -0.007849261164665222, -0.14546474814414978, 0.12458878755569458, -0.17912527918815613, 0.04341089725494385, 0.020395688712596893, 0.07264545559883118, -0.003055904060602188, 0.3807990550994873, 0.12682589888572693, 0.03221294283866882, -0.2739478647708893, -0.1792793720960617, -0.18861138820648193, -0.05065203830599785, -0.025544773787260056, 0.11495442688465118]",0.0,0.0,0.0,0.0
ieee9,404,1,3,7 23,2,45,"[-0.05033183842897415, -0.10282458364963531, -0.3040108382701874, -0.0618874616920948, 0.2189311534166336, 0.161128968000412, 0.013532422482967377, -1000000000.0, -0.05383525788784027, -0.09621281921863556, -0.11728526651859283, -0.09235630184412003, -0.012177105993032455, -0.07282072305679321, 0.02140408754348755, -0.2415846884250641, 0.26457178592681885, 0.04416043311357498, -0.24909687042236328, -0.03781532496213913, 0.2055961787700653, -0.10145138204097748, -0.053269367665052414, -1000000000.0, 0.17232750356197357, 0.02262454479932785, 0.08659730851650238, -0.12855134904384613, -0.04566972702741623, 0.13538898527622223, -0.06687860190868378, 0.0840720385313034, 0.17168548703193665, 0.18054988980293274, -0.14091578125953674, 0.0050059109926223755, -0.04779202863574028, -0.030590549111366272, -0.12430872023105621, 0.1442684531211853, -0.15287572145462036, 0.0726376548409462, -0.05121815949678421, 0.07342253625392914, 0.001294117420911789, 0.37802618741989136, 0.14040520787239075, 0.07718498259782791, -0.3193211555480957, -0.2046019285917282, -0.15449026226997375, 0.017499271780252457, -0.040461234748363495, 0.11294710636138916]",0.02207740768790245,3.191164016723633,1.8799735307693481,0.20399890840053558
ieee9,404,10,2,37,0,22,"[0.4565611779689789, 0.3853922486305237, 0.0092364102602005, -0.2944512665271759, 0.029414670541882515, 0.18061493337154388, 0.016867753118276596, -0.15237274765968323, -0.08892381936311722, -0.48134976625442505, 0.3222416639328003, -0.0930662527680397, 0.3230408728122711, 0.3524336516857147, 0.1188366636633873, -0.5518936514854431, -0.41912832856178284, 0.03251086547970772, 0.33984386920928955, 0.5596508979797363, 0.16969306766986847, -0.37416476011276245, 0.5839546322822571, -0.5458782315254211, -0.1424400359392166, -0.3000651001930237, 0.0037587732076644897, 0.3813675045967102, -0.32467129826545715, 0.1776212602853775, -0.07594409584999084, 0.13033565878868103, -0.01637209951877594, 0.21202386915683746, -0.14232498407363892, 0.20262297987937927, -0.13039736449718475, -1000000000.0, 0.34845641255378723, -0.13231855630874634, -0.019121289253234863, -0.3402310013771057, 0.05946611613035202, -0.24350669980049133, 0.2542327642440796, 0.08201520144939423, -0.11618287116289139, -0.10393226891756058, -0.2791985869407654, -0.1889401525259018, 0.2286226451396942, -0.5870897173881531, -0.3040178120136261, 0.3758777976036072]",0.017239537090063095,1.2591155767440796,1.517654299736023,0.16152116656303406
ieee9,404,10,2,37,1,22,"[0.5154187679290771, 0.4133117198944092, 0.0001707226037979126, -0.282032310962677, -0.011604560539126396, 0.17724508047103882, 0.02465733140707016, -0.14025026559829712, -0.09010195732116699, -0.4868735671043396, 0.33731019496917725, -0.0803571566939354, 0.3354177474975586, 0.3615063726902008, 0.12971530854701996, -0.5572817325592041, -0.42336371541023254, -0.0076918452978134155, 0.38466787338256836, 0.5647671222686768, 0.13798244297504425, -0.3561036288738251, 0.5682107210159302, -0.5741595029830933, -0.10948415100574493, -0.30601435899734497, -0.018736153841018677, 0.3694458603858948, -0.32710063457489014, 0.1946345418691635, -0.0861867368221283, 0.1405659168958664, -0.014302819967269897, 0.21170945465564728, -0.15750811994075775, 0.20488309860229492, -0.10571014881134033, -1000000000.0, 0.35956865549087524, -0.12140262126922607, 0.00028258562088012695, -0.3049468398094177, 0.05129054933786392, -0.2273465096950531, 0.2489480823278427, 0.08240479230880737, -0.11973169445991516, -0.07893050462007523, -0.31561365723609924, -0.22955401241779327, 0.22649237513542175, -0.5651891827583313, -0.3200376033782959, 0.43206271529197693]",0.0,0.0,0.0,0.0
ieee9,404,10,2,37,2,0,"[0.6702743768692017, 0.39980006217956543, -0.07334693521261215, -0.12205798923969269, -0.1914500892162323, 0.1345284879207611, 0.04349532723426819, -0.08344191312789917, -0.08298134803771973, -0.4280853867530823, 0.28155648708343506, -0.07409969717264175, 0.37525472044944763, 0.310956209897995, 0.1979885697364807, -0.5246450901031494, -0.42826399207115173, -0.16029588878154755, 0.47152841091156006, 0.4860054850578308, -0.038617055863142014, -0.21383151412010193, 0.4214118421077728, -0.5411481857299805, 0.0386216901242733, -0.33278176188468933, -0.053606897592544556, 0.22945687174797058, -0.2711593210697174, 0.17329591512680054, -0.11478330194950104, 0.17597535252571106, 0.04139919951558113, 0.27999040484428406, -0.2658783495426178, 0.09503408521413803, -0.03680244833230972, -1000000000.0, 0.29752597212791443, -0.0019224248826503754, 0.05539582297205925, -0.17692841589450836, 0.027602195739746094, -0.11189833283424377, 0.30141961574554443, 0.08682814240455627, -0.13385170698165894, 0.0408099964261055, -0.43163421750068665, -0.43379297852516174, 0.16467031836509705, -0.41288691759109497, -0.34676286578178406, 0.5835367441177368]",0.0790318101644516,4.718216419219971,3.0955493450164795,0.693259596824646
ieee9,404,10,3,37 22,0,0,"[0.5960488319396973, 0.36253827810287476, 0.004032924771308899, -0.1557563841342926, -0.013228392228484154, 0.196221262216568, -0.009038247168064117, -0.1457919031381607, 0.12929272651672363, -0.5295579433441162, 0.3550345301628113, -0.11967647820711136, 0.3561881482601166, 0.45190978050231934, 0.04897473752498627, -0.5350353717803955, -0.600868821144104, 0.000983498990535736, 0.27053940296173096, 0.34819459915161133, 0.05816344544291496, -0.4102475047111511, -1000000000.0, -0.6760343313217163, -0.1764155924320221, -0.4427289664745331, 0.10666675865650177, 0.45949840545654297, -0.3215562403202057, 0.2582406997680664, -0.15699075162410736, 0.15722763538360596, -0.043008193373680115, 0.14065252244472504, -0.005215801298618317, 0.20380017161369324, -0.07562436163425446, -1000000000.0, 0.43434885144233704, -0.22877690196037292, 0.043840669095516205, -0.5448572039604187, 0.03924576938152313, -0.175256609916687, 0.3818366825580597, 0.11493785679340363, 0.06347405165433884, -0.12070328742265701, -0.14904174208641052, -0.143377423286438, 0.31516051292419434, -0.5513256788253784, -0.5097426176071167, 0.32834330201148987]",0.007439142093062401,0.545628547668457,0.9795314073562622,0.06741789728403091
