update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-1.007779098146564,0.11789600128331416,0.03037290833890438,-0.08704570680856705,1.844265341758728,0.02199683152139187,0.3854166567325592,0.2660503387451172,1.0106922388076782,1.0883333333333334,1.914502501487732,1.7631789445877075,1.075625,0.09736970460569347,1.04,0.96,1.2,1.0,"[10, 22]",1.0,1,-0.0,1.9146413803100586,1.7707573007792234,1.075625
2,C0,48,96,96,0.13014594937960308,0.12025416864162174,0.009565504267811775,-0.03929154947400093,1.8193892240524292,-0.0014412328600883484,0.2083333283662796,0.4235731363296509,0.36105161905288696,1.0683333333333334,1.8886213302612305,1.740648627281189,,,,,,,,,,,,,
3,C0,48,96,144,-0.06472476278245448,0.11314132816496301,0.010057894513010979,-0.05110006406903267,1.7889810800552368,-0.018970297649502754,0.1666666716337204,0.49378451704978943,0.3441646695137024,1.0916666666666668,1.8556418418884277,1.7069501876831055,,,,,,,,,,,,,
4,C0,48,96,192,0.06808216748833658,0.10036508534028675,0.007056847680360079,-0.024639181792736053,1.7420238256454468,0.002414511516690254,0.0416666679084301,0.4026006758213043,0.23391561210155487,1.0866666666666667,1.8084896802902222,1.653883934020996,,,,,,,,,,,,,
5,C0,48,96,240,-0.07448606151789426,0.10615793877478394,0.005869599524885416,-0.021671263501048088,1.6823736429214478,0.009871688671410084,0.09375,0.4344561994075775,0.12785430252552032,1.0966666666666667,1.71538245677948,1.6219635009765625,,,,,,,,,,,,,
6,C0,48,96,288,0.06462072293162345,0.09841389539429905,0.00474034296348691,-0.025394976139068604,1.6093411445617676,-0.004444403573870659,0.0520833320915699,0.34419411420822144,0.021556640043854713,1.0783333333333334,1.5792450904846191,1.6072429418563843,,,,,,,,,,,,,
7,C0,48,96,336,-0.02417737524906793,0.0963633643990564,0.004820988979190588,-0.03952888399362564,1.5144213438034058,0.003833913477137685,0.15625,0.5740413665771484,0.09356366097927094,1.0716666666666665,1.3709441423416138,1.6125985383987427,,,,,,,,,,,,,
8,C0,48,96,384,-0.02043516708115736,0.0957227457870852,0.005000111181288958,-0.031148483976721764,1.409887433052063,0.006453487556427717,0.3333333432674408,0.44327908754348755,0.137172669172287,1.0883333333333334,1.1940981149673462,1.5866469144821167,,,,,,,,,,,,,
9,C0,48,96,432,0.02664729265371958,0.08737408107864704,0.0038923800457268953,-0.01305544376373291,1.3266091346740723,-0.010380265302956104,0.1041666641831398,0.3361104130744934,0.08665246516466141,1.0916666666666668,1.1050289869308472,1.5154513120651245,,,,,,,,,,,,,
10,C0,48,96,480,0.0028730500360330084,0.08838585987154744,0.0034939947072416544,-0.020263930782675743,1.225862979888916,0.015099591575562954,0.0729166641831398,0.28640520572662354,0.011708921752870083,1.0533333333333335,0.9533442854881287,1.456570029258728,1.080625,0.10535468368800695,1.08,0.96,1.2,1.0,"[36, 10]",1.0,1,-0.0,0.9542245864868164,1.6125034028664231,1.075625
11,C0,48,96,528,-0.02442625193744898,0.07996931953035621,0.003102698130533099,-0.008117802441120148,1.1180589199066162,0.004028282593935728,0.0416666679084301,0.27971476316452026,0.05233384296298027,1.0883333333333334,0.833885908126831,1.3693490028381348,,,,,,,,,,,,,
12,C0,48,96,576,0.01578019007494054,0.08587523871905893,0.0037052033003419638,-0.011495360173285007,1.1105103492736816,-0.00696313614025712,0.0416666679084301,0.5033044219017029,0.03349509462714195,1.0866666666666667,0.7472362518310547,1.4568551778793335,,,,,,,,,,,,,
13,C0,48,96,624,0.009720235332846642,0.07931475915278939,0.0029364440124481916,-0.0020287695806473494,1.0428940057754517,-0.0036135639529675245,0.010416666977107525,0.4926920235157013,0.028140006586909294,1.0666666666666667,0.7317305207252502,1.3476868867874146,,,,,,,,,,,,,
14,C0,48,96,672,-0.027450973211228843,0.08470004716670912,0.0036461949348449707,-0.013454495929181576,1.0340379476547241,0.0039720986969769,0.010416666977107525,0.6269760131835938,0.07456732541322708,1.0983333333333334,0.7109962105751038,1.3541427850723267,,,,,,,,,,,,,
15,C0,48,96,720,0.02105419633587201,0.07442034074582905,0.002953820861876011,-0.007939296774566174,1.0422662496566772,0.0011010091984644532,0.03125,0.2885342240333557,0.054729487746953964,1.0966666666666667,0.7606610655784607,1.3473443984985352,,,,,,,,,,,,,
16,C0,48,96,768,-0.01459516881306965,0.08800378709979012,0.003618583083152771,-0.01605406403541565,1.0018681287765503,0.014535133726894855,0.0416666679084301,0.5231952667236328,0.03781859204173088,1.085,0.6242980360984802,1.333871841430664,,,,,,,,,,,,,
17,C0,48,96,816,0.0037254352291425075,0.07616590583683841,0.00283846165984869,-0.002176721813157201,0.981959342956543,-0.009522021748125553,0.03125,0.20225730538368225,0.01989903301000595,1.1033333333333335,0.482676237821579,1.4551811218261719,,,,,,,,,,,,,
18,C0,48,96,864,0.014689477595686923,0.07803323205546685,0.0031545469537377357,-0.01302693784236908,0.960241973400116,0.0016473825089633465,0.010416666977107525,0.5521329641342163,0.04317121207714081,1.0716666666666668,0.40890219807624817,1.5115858316421509,,,,,,,,,,,,,
19,C0,48,96,912,-0.020654165498912327,0.08090912358159641,0.0033946887124329805,-0.017657684162259102,0.9283347129821777,0.004707069601863623,0.2083333283662796,0.6223118901252747,0.06037801504135132,1.1,0.43606626987457275,1.4383788108825684,,,,,,,,,,,,,
20,C0,48,96,960,0.031083953106403352,0.07177715582062978,0.0027511175721883774,0.003033788176253438,0.9856216311454773,0.01492676604539156,0.010416666977107525,0.4383806586265564,0.08221159875392914,1.0650000000000002,0.46706080436706543,1.4971957206726074,1.080625,0.10535468368800695,1.08,0.96,1.2,1.0,"[36, 19]",1.0,1,-0.0,0.4679681658744812,1.5725247925147414,1.075625
21,C0,48,96,1008,-0.034378738101820155,0.07123200286890363,0.002941645449027419,-0.006522605195641518,0.9630585312843323,0.010805907659232616,0.0,0.4082304537296295,0.09745717793703079,1.0850000000000002,0.47897660732269287,1.4463742971420288,,,,,,,,,,,,,
22,C0,48,96,1056,0.026642077077428505,0.07857370899103246,0.003338840091601014,-0.0010674098739400506,0.9176995754241943,-0.007236695382744074,0.0625,0.5656928420066833,0.07911600172519684,1.0816666666666668,0.5278018116950989,1.312430739402771,,,,,,,,,,,,,
23,C0,48,96,1104,-0.01714337896009285,0.08008085912735798,0.0032918688375502825,-0.004824741277843714,0.9609668850898743,0.006421364843845367,0.0,0.33339473605155945,0.054651618003845215,1.08,0.573744535446167,1.3619937896728516,,,,,,,,,,,,,
24,C0,48,96,1152,0.02668102446844181,0.07997068926912737,0.0034065309446305037,-0.005530556198209524,0.9582357406616211,0.003281071549281478,0.0,0.3744179606437683,0.0840652659535408,1.0650000000000002,0.5104249119758606,1.3828078508377075,,,,,,,,,,,,,
25,C0,48,96,1200,-0.03423163797159989,0.07597960661728465,0.003343445947393775,-0.0031503066420555115,0.9021746516227722,0.010283985175192356,0.02083333395421505,0.3658122420310974,0.10910617560148239,1.08,0.45438483357429504,1.3397269248962402,,,,,,,,,,,,,
26,C0,48,96,1248,0.043843035014967134,0.07588287557669104,0.0034422019962221384,-0.007135162595659494,0.8959437012672424,0.012562760151922703,0.010416666977107525,0.24643681943416595,0.1305442899465561,1.0416666666666667,0.398262619972229,1.3749922513961792,,,,,,,,,,,,,
27,C0,48,96,1296,-0.05386506765534479,0.08314913298490681,0.004554541315883398,-0.021145405247807503,0.869942843914032,0.0032623878214508295,0.1145833358168602,0.5170918107032776,0.171840637922287,1.08,0.39999544620513916,1.3326572179794312,,,,,,,,,,,,,
28,C0,48,96,1344,0.050230134912331914,0.0886269834517981,0.005075791850686073,-0.016444474458694458,0.8310027718544006,0.016745900735259056,0.1145833358168602,0.4653160870075226,0.16491737961769104,1.0716666666666665,0.4351949393749237,1.214153528213501,,,,,,,,,,,,,
29,C0,48,96,1392,-0.0409635372792681,0.08351598310809649,0.004022486042231321,-0.008693323470652103,0.8116145133972168,0.0022292137145996094,0.1041666641831398,0.3632033169269562,0.14220939576625824,1.0733333333333335,0.47606515884399414,1.149709701538086,,,,,,,,,,,,,
30,C0,48,96,1440,0.01947552874883017,0.0806043971179495,0.0035283155739307404,-0.003076444147154689,0.7911941409111023,0.0063540078699588776,0.010416666977107525,0.4462767243385315,0.08348047733306885,1.0783333333333334,0.42357137799263,1.1523691415786743,1.080625,0.10535468368800695,1.08,0.96,1.2,1.0,"[36, 19]",1.0,1,-0.0,0.423606812953949,1.2899928782135248,1.075625
31,C0,48,96,1488,-0.028325430984298378,0.07689789781326993,0.003195973113179207,-0.0007332066888920963,0.8363463878631592,0.002024983521550894,0.0,0.4997241795063019,0.10730137676000595,1.1083333333333334,0.4457152187824249,1.2447491884231567,,,,,,,,,,,,,
32,C0,48,96,1536,0.03166047515968482,0.08160171900119692,0.0034946317318826914,-0.0015871921787038445,0.8692253232002258,0.0013267281465232372,0.0,0.3089379668235779,0.10947892814874649,1.0833333333333335,0.4700145423412323,1.2701915502548218,,,,,,,,,,,,,
33,C0,48,96,1584,-0.025355389288564522,0.07972849131066458,0.0036911487113684416,-0.022863632068037987,0.8542509078979492,-0.004005362745374441,0.03125,0.5592600703239441,0.09539934247732162,1.0850000000000002,0.5544976592063904,1.1581510305404663,,,,,,,,,,,,,
34,C0,48,96,1632,0.010164867979784819,0.08561093732174727,0.0035646262113004923,-0.004348819609731436,0.893243134021759,0.01112318318337202,0.0833333358168602,0.3656803071498871,0.05055037513375282,1.0916666666666668,0.6786906123161316,1.1213501691818237,,,,,,,,,,,,,
