update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.1837500035762787,0.1837500035762787,RL-sBOED,0.25368475914001465,64,3.3589446544647217,,,,,,,,,,
2,0.17109374701976776,0.17109374701976776,RL-sBOED,0.03734159469604492,128,3.3517260551452637,,,,,,,,,,
3,0.17109374701976776,0.17109374701976776,RL-sBOED,0.036878108978271484,192,3.346672773361206,,,,,,,,,,
4,0.17390625178813934,0.17390625178813934,RL-sBOED,0.03379321098327637,256,3.3424038887023926,,,,,,,,,,
5,0.1626562476158142,0.1626562476158142,RL-sBOED,0.032778024673461914,320,3.33632230758667,,,,,,,,,,
6,0.1720312535762787,0.1720312535762787,RL-sBOED,0.03238320350646973,384,3.3320136070251465,,,,,,,,,,
7,0.1823437660932541,0.1823437660932541,RL-sBOED,0.03251314163208008,448,3.3296725749969482,,,,,,,,,,
8,0.1860937476158142,0.1860937476158142,RL-sBOED,0.03223133087158203,512,3.326634407043457,,,,,,,,,,
9,0.18281251192092896,0.18281251192092896,RL-sBOED,0.03242039680480957,576,3.3197619915008545,,,,,,,,,,
10,0.17531248927116394,0.17531248927116394,RL-sBOED,0.03249192237854004,640,3.315579891204834,,,,,,,,,,
11,0.17390625178813934,0.17390625178813934,RL-sBOED,0.03272128105163574,704,3.316087245941162,,,,,,,,,,
12,0.17531250417232513,0.17531250417232513,RL-sBOED,0.03223276138305664,768,3.3139781951904297,,,,,,,,,,
13,0.1654687523841858,0.1654687523841858,RL-sBOED,0.03234219551086426,832,3.3077502250671387,,,,,,,,,,
14,0.18000000715255737,0.18000000715255737,RL-sBOED,0.03255105018615723,896,3.3052072525024414,,,,,,,,,,
15,0.1612500101327896,0.1612500101327896,RL-sBOED,0.032646894454956055,960,3.3097634315490723,,,,,,,,,,
16,0.1823437511920929,0.1823437511920929,RL-sBOED,0.03243684768676758,1024,3.318539619445801,,,,,,,,,,
17,0.17343750596046448,0.17343750596046448,RL-sBOED,0.03263354301452637,1088,3.327585220336914,,,,,,,,,,
18,0.16171875596046448,0.16171875596046448,RL-sBOED,0.03223538398742676,1152,3.328336238861084,,,,,,,,,,
19,0.1626562476158142,0.1626562476158142,RL-sBOED,0.03262734413146973,1216,3.326110363006592,,,,,,,,,,
20,0.18984374403953552,0.18984374403953552,RL-sBOED,0.033379316329956055,1280,3.325368881225586,,,,,,,,,,
21,0.1823437511920929,0.1823437511920929,RL-sBOED,0.04091143608093262,1344,3.3242087364196777,,,,,,,,,,
22,0.1720312535762787,0.1720312535762787,RL-sBOED,0.033918142318725586,1408,3.3222177028656006,,,,,,,,,,
23,0.16499999165534973,0.16499999165534973,RL-sBOED,0.032990217208862305,1472,3.3221168518066406,,,,,,,,,,
24,0.16734373569488525,0.16734373569488525,RL-sBOED,0.03245902061462402,1536,3.3220088481903076,,,,,,,,,,
25,0.18843750655651093,0.18843750655651093,RL-sBOED,0.032218217849731445,1600,3.3249526023864746,0.16921875000000003,0.23031249999999998,3,0.8394529426301041,0.0234375,0.2265625,0,0.01546875,1001.9959375,0
26,0.1654687523841858,0.1654687523841858,RL-sBOED,0.03288459777832031,1664,3.322556257247925,,,,,,,,,,
27,0.17531250417232513,0.17531250417232513,RL-sBOED,0.0365748405456543,1728,3.3237273693084717,,,,,,,,,,
28,0.18328124284744263,0.18328124284744263,RL-sBOED,0.03388476371765137,1792,3.324288845062256,,,,,,,,,,
29,0.16968750953674316,0.16968750953674316,RL-sBOED,0.032928466796875,1856,3.3197951316833496,,,,,,,,,,
30,0.17343750596046448,0.17343750596046448,RL-sBOED,0.03268122673034668,1920,3.3127498626708984,,,,,,,,,,
31,0.18281251192092896,0.18281251192092896,RL-sBOED,0.032462120056152344,1984,3.311039924621582,,,,,,,,,,
32,0.17015624046325684,0.17015624046325684,RL-sBOED,0.03225278854370117,2048,3.3145222663879395,,,,,,,,,,
33,0.18046875298023224,0.18046875298023224,RL-sBOED,0.03229403495788574,2112,3.318307399749756,,,,,,,,,,
34,0.17671874165534973,0.17671874165534973,RL-sBOED,0.03224015235900879,2176,3.3195338249206543,,,,,,,,,,
35,0.16359375417232513,0.16359375417232513,RL-sBOED,0.0326685905456543,2240,3.3177735805511475,,,,,,,,,,
36,0.17343750596046448,0.17343750596046448,RL-sBOED,0.03238415718078613,2304,3.311033248901367,,,,,,,,,,
37,0.17296874523162842,0.17296874523162842,RL-sBOED,0.032305240631103516,2368,3.3063292503356934,,,,,,,,,,
38,0.16640624403953552,0.16640624403953552,RL-sBOED,0.03224444389343262,2432,3.306828022003174,,,,,,,,,,
39,0.16312500834465027,0.16312500834465027,RL-sBOED,0.03267192840576172,2496,3.3120651245117188,,,,,,,,,,
40,0.17625001072883606,0.17625001072883606,RL-sBOED,0.03228259086608887,2560,3.311758518218994,,,,,,,,,,
41,0.1640625149011612,0.1640625149011612,RL-sBOED,0.03238797187805176,2624,3.3029210567474365,,,,,,,,,,
42,0.15328125655651093,0.15328125655651093,RL-sBOED,0.03257012367248535,2688,3.295989513397217,,,,,,,,,,
