epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8846153846153845,0.8416666666666668,1.0,0.8416666666666668,1.7662491316978748,1.0,1,0.05068241538746016,-0.012908946799031889,0.12089358185351938,5,0.4230769230769231,0.8416666666666668
1,0.8884615384615384,0.8416666666666668,1.0,0.8416666666666668,1.8273545824564421,1.0,1,0.1024982463568449,0.004625138708356214,0.10535112402259686,5,0.36538461538461536,0.8416666666666668
2,0.9153846153846152,0.8416666666666668,1.0,0.8416666666666668,1.726144206065398,1.0,1,0.06521731003054551,-0.003949009290488799,0.1065001142811321,5,0.5384615384615384,0.8416666666666668
3,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,1.7047016460161943,1.0,1,0.03290726583717125,0.0012926713981107406,0.09646888043753858,5,0.46153846153846156,0.8416666666666668
4,0.8807692307692305,0.8416666666666668,1.0,0.8416666666666668,1.7013132503399482,1.0,1,0.04410442976014955,0.0004063709864084335,0.110198964922542,5,0.36538461538461536,0.8416666666666668
5,0.9019230769230767,0.8416666666666668,1.0,0.8416666666666668,1.7052035996547112,1.0,1,0.040685814672282765,0.001506821397476761,0.1160870541780045,5,0.5192307692307693,0.8416666666666668
6,0.9000000000000001,0.8416666666666668,1.0,0.8416666666666668,1.6990921864142785,1.0,1,0.040657411994678636,0.003365898509204659,0.1077719970520969,5,0.40384615384615385,0.8416666666666668
7,0.9115384615384616,0.8416666666666668,1.0,0.8416666666666668,1.6999486822348375,1.0,1,0.03476578449564321,0.00024537597529250554,0.09037637193120364,4,0.4807692307692308,0.8416666666666668
8,0.9038461538461539,0.8416666666666668,1.0,0.8416666666666668,1.706201596901967,1.0,1,0.03869669405477388,-0.0031562350116823225,0.10042240615704814,5,0.4423076923076923,0.8416666666666668
9,0.9173076923076924,0.8416666666666668,1.0,0.8416666666666668,1.7197469885532672,1.0,1,0.0370077591921602,-0.003235570860560584,0.09139612725345635,5,0.4423076923076923,0.8416666666666668
10,0.9076923076923076,0.8416666666666668,1.0,0.8416666666666668,1.7017109141899989,1.0,1,0.03909772128931114,-0.00022215853924618196,0.10838066841191128,5,0.4807692307692308,0.8416666666666668
11,0.8980769230769231,0.8416666666666668,1.0,0.8416666666666668,1.7396562214081104,1.0,1,0.05888596922159195,0.0009902576340810043,0.08891110688173014,5,0.4807692307692308,0.8416666666666668
12,0.9019230769230769,0.8416666666666668,1.0,0.8416666666666668,1.7433007061481476,1.0,1,0.04799321746187551,-0.00573087569950071,0.09595215530480278,5,0.4230769230769231,0.8416666666666668
13,0.8903846153846154,0.8416666666666668,1.0,0.8416666666666668,1.7148089798597188,1.0,1,0.06586429356996502,0.008265409320762548,0.10060319170629879,5,0.36538461538461536,0.8416666666666668
14,0.9057692307692307,0.8416666666666668,1.0,0.8416666666666668,1.7145293698861048,1.0,1,0.039329965199743,-0.0033890533981287166,0.10684506321181733,5,0.4807692307692308,0.8416666666666668
15,0.8788461538461537,0.8416666666666668,1.0,0.8416666666666668,1.7094455636464632,1.0,1,0.043610136423792155,0.0054050039123467435,0.12198679502936938,4,0.36538461538461536,0.8416666666666668
16,0.8576923076923075,0.8416666666666668,1.0,0.8416666666666668,1.7435209567730243,1.0,1,0.0462707480681794,-0.0018367347823307174,0.11719679326741382,5,0.3076923076923077,0.8416666666666668
17,0.8865384615384614,0.8416666666666668,1.0,0.8416666666666668,1.9457900615838857,1.0,1,0.1415072280381407,-0.0009789663163473948,0.10722199100176096,5,0.38461538461538464,0.8416666666666668
18,0.8730769230769231,0.8416666666666668,1.0,0.8416666666666668,2.2638031977873583,1.0,1,0.20054630190134048,0.0005114735969803214,0.11247234440326304,5,0.3269230769230769,0.8416666666666668
19,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,2.394291185415708,1.0,1,0.16872720792889595,3.0997560169285443e-05,0.09317167992946516,5,0.40384615384615385,0.8416666666666668
