method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
myopic,3,355,0.96,0.0,0.96,True,0.5839359590318054,103,103,35.333333333333336,48 0 1,6.102041776 5.976594234 3.130812079
myopic,4,356,0.96,0.32,0.6399999999999999,True,0.5727772731333971,103,103,35.333333333333336,48 0 1,11.95743685 9.830653864 1.991146213
myopic,5,357,0.96,0.0,0.96,True,0.579134528990835,91,103,31.333333333333332,48 0 1,8.370603392 4.865413834 1.989681761
myopic,6,358,0.96,0.0,0.96,True,0.5830711459275335,103,103,35.333333333333336,48 0 1,4.464200017 7.45597505 3.819225674
myopic,7,359,1.12,0.0,1.12,True,0.5778954569250345,52,54,18.333333333333332,48 36 0,6.720251322 3.808799933 3.512459755
myopic,8,360,0.96,0.0,0.96,True,0.63187001994811,103,103,35.333333333333336,21 0 1,5.706686188 3.120663429 2.352944979
myopic,9,361,0.96,0.0,0.96,True,0.5874365048948675,103,103,35.333333333333336,48 0 1,4.507819802 6.42087259 1.411383485
myopic,10,362,0.96,0.0,0.96,True,0.58082265406847,103,103,35.333333333333336,48 0 1,6.261613035 3.96608539 3.014415926
myopic,11,363,0.96,0.0,0.96,True,0.5843488730024546,103,103,35.333333333333336,48 0 1,4.432262803 3.590842094 1.671229548
myopic,12,364,0.96,0.0,0.96,True,0.584144732914865,51,51,18.0,48 52 0,6.991621371 1.819954129 3.273442605
myopic,13,365,0.96,0.0,0.96,True,0.5851238470058888,103,103,35.333333333333336,48 0 1,6.378957985 5.453752709 1.748092345
myopic,14,366,0.96,0.0,0.96,True,0.5864266178105026,62,64,21.666666666666668,21 0 1,8.432628665 9.494615805 3.070254706
myopic,15,367,0.96,0.0,0.96,True,0.5839930700603873,103,103,35.333333333333336,48 0 1,4.779449793 3.581102338 1.798469187
myopic,16,368,0.96,0.0,0.96,True,0.6064191730692983,103,103,35.333333333333336,48 0 1,4.725037119 4.616638597 1.407317856
myopic,17,369,0.96,0.0,0.96,True,0.575639289105311,103,103,35.333333333333336,48 0 1,6.237069182 3.498232576 3.253332405
myopic,18,370,0.96,0.0,0.96,True,0.5796687838155776,103,103,35.333333333333336,48 0 1,8.047255351 4.699176888 1.52395764
myopic,19,371,0.96,0.0,0.96,True,0.5801128710154444,105,106,36.0,48 0 1,8.020366974 6.37453551 1.625452673
myopic,20,372,0.96,0.0,0.96,True,0.5866224558558315,103,104,35.333333333333336,12 0 1,4.518888194 3.672985358 2.139387954
myopic,21,373,0.96,0.0,0.96,True,0.5805268948897719,103,103,35.333333333333336,48 0 1,7.756024357 4.829528269 1.384460226
myopic,22,374,0.96,0.08,0.88,True,0.5787459490820765,103,104,35.333333333333336,21 0 1,8.299270072 9.654252619 2.866348666
myopic,23,375,0.96,0.0,0.96,True,0.5818183340597898,103,103,35.333333333333336,48 0 1,7.193040965 5.811419857 1.409754912
myopic,24,376,0.96,0.0,0.96,True,0.5776019799523056,103,103,35.333333333333336,48 0 1,5.315191483 11.63902941 3.075008781
myopic,25,377,0.96,0.0,0.96,True,0.582396982004866,103,103,35.333333333333336,48 0 1,7.818770142 4.295687134 2.518841838
myopic,26,378,0.96,0.0,0.96,True,0.5788607848808169,103,103,35.333333333333336,21 0 1,4.442412725 3.576036629 1.439531248
myopic,27,379,0.96,0.0,0.96,True,0.5810704389587045,58,72,20.333333333333332,48 2 0,7.081530744 2.181909542 4.339305321
myopic,28,380,0.96,0.0,0.96,True,0.5775509239174426,103,103,35.333333333333336,48 0 1,5.740258981 4.903842772 1.677118234
myopic,29,381,0.96,0.0,0.96,True,0.5763139592017978,103,103,35.333333333333336,48 0 1,4.587682106 4.006213899 2.387407966
myopic,30,382,0.96,0.0,0.96,True,0.580330717144534,103,105,35.333333333333336,48 0 1,4.221696338 8.622893076 2.314341394
myopic,31,383,0.96,0.0,0.96,True,0.577431283891201,103,104,35.333333333333336,48 0 1,5.461791366 8.271694412 2.014472367
myopic,0,384,0.96,0.0,0.96,True,0.5786699899472296,103,105,35.333333333333336,48 0 1,4.211098099 4.420703857 1.249641102
myopic,1,385,0.96,0.0,0.96,True,0.5811670189723372,103,103,35.333333333333336,48 0 1,7.374939602 9.430744799 1.620645071
myopic,2,386,0.96,0.0,0.96,True,0.5841871770098805,103,103,35.333333333333336,48 0 1,7.469442192 6.47208861 2.737065732
myopic,3,387,0.96,0.0,0.96,True,0.5813655378296971,103,103,35.333333333333336,48 0 1,6.109599837 5.994891082 3.17781356
myopic,4,388,0.96,0.32,0.6399999999999999,True,0.5782763159368187,103,103,35.333333333333336,48 0 1,11.80792255 10.04794371 1.82523096
myopic,5,389,0.96,0.0,0.96,True,0.5777517289388925,103,104,35.333333333333336,48 0 1,8.239322123 4.929699678 1.929122813
myopic,6,390,0.96,0.0,0.96,True,0.5802463239524513,103,103,35.333333333333336,48 0 1,4.305681545 7.598689615 3.858949959
myopic,7,391,0.96,0.0,0.96,True,0.5821449558716267,103,104,35.333333333333336,30 0 1,7.003043321 3.623621385 1.391116827
myopic,8,392,0.96,0.0,0.96,True,0.5713128361385316,103,103,35.333333333333336,48 0 1,5.577320786 3.197370723 2.360540451
myopic,9,393,0.96,0.0,0.96,True,0.577205654932186,103,106,35.333333333333336,21 0 1,4.606091362 6.534742862 1.471213646
myopic,10,394,0.96,0.0,0.96,True,0.5752645030152053,103,103,35.333333333333336,48 0 1,6.35120307 4.048005217 2.959899975
myopic,11,395,0.96,0.0,0.96,True,0.5756880401168019,103,103,35.333333333333336,48 0 1,4.307450817 3.620284833 1.736431994
myopic,12,396,0.96,0.0,0.96,True,0.5740170499775559,51,56,18.0,48 45 0,6.848609685 3.122964818 3.177505973
myopic,13,397,0.96,0.0,0.96,True,0.580705980071798,103,103,35.333333333333336,48 0 1,6.477903577 5.507235318 1.720508409
myopic,14,398,0.96,0.0,0.96,True,0.5813834550790489,52,61,18.333333333333332,48 18 0,8.47530674 9.392276535 9.393037956
myopic,15,399,0.96,0.0,0.96,True,0.5741169578395784,103,103,35.333333333333336,48 0 1,4.667703598 3.560527188 1.929914118
myopic,16,400,0.96,0.0,0.96,True,0.5746213418897241,103,104,35.333333333333336,48 0 1,4.929189643 4.68339137 1.482965431
myopic,17,401,0.96,0.0,0.96,True,0.5727512110024691,103,103,35.333333333333336,48 0 1,6.250676929 3.639452526 3.363831465
myopic,18,402,0.96,0.0,0.96,True,0.5717726729344577,103,103,35.333333333333336,48 0 1,8.040878346 4.727552181 1.63163316
myopic,19,403,0.96,0.0,0.96,True,0.5812267840374261,103,103,35.333333333333336,48 0 1,8.102677164 6.602805951 1.786998639
myopic,20,404,0.96,0.0,0.96,True,0.581228218972683,103,103,35.333333333333336,48 0 1,4.527592569 3.71553185 2.122740556
myopic,21,405,0.96,0.0,0.96,True,0.5793869409244508,103,106,35.333333333333336,12 0 1,7.958121882 4.874481559 1.468985697
myopic,22,406,0.96,0.08,0.88,True,0.5836959048174322,10,39,4.333333333333333,48 51 0,8.414804075 0.6433517647 9.771351541
myopic,23,407,0.96,0.0,0.96,True,0.5742912548594177,103,103,35.333333333333336,48 0 1,7.415925797 5.721731917 1.40696515
myopic,24,408,0.96,0.0,0.96,True,0.5748598121572286,103,103,35.333333333333336,48 0 1,5.502891156 11.66184882 3.121665434
myopic,25,409,0.96,0.0,0.96,True,0.5829301569610834,103,103,35.333333333333336,48 0 1,7.683198888 4.364109291 2.503864762
myopic,26,410,0.96,0.0,0.96,True,0.577330696163699,103,103,35.333333333333336,21 0 1,4.280078177 3.457529145 1.499706668
myopic,27,411,1.12,0.0,1.12,True,0.5804349668323994,10,18,4.333333333333333,48 37 2,6.922042839 3.042209824 2.18974001
myopic,28,412,0.96,0.0,0.96,True,0.5864598390180618,103,103,35.333333333333336,48 0 1,5.931180286 4.898457497 1.466154852
myopic,29,413,0.96,0.0,0.96,True,0.5807346040382981,103,103,35.333333333333336,48 0 1,4.604754495 4.007598667 2.362476399
myopic,30,414,0.96,0.0,0.96,True,0.5828863889910281,103,103,35.333333333333336,48 0 1,4.258603485 8.508838745 2.293415666
myopic,31,415,0.96,0.0,0.96,True,0.5777163719758391,103,103,35.333333333333336,48 0 1,5.395139612 8.301889254 1.834870084
myopic,0,416,0.96,0.0,0.96,True,0.5763269879389554,103,103,35.333333333333336,48 0 1,4.343731173 4.564642826 1.210042988
myopic,1,417,0.96,0.0,0.96,True,0.580441941972822,103,103,35.333333333333336,48 0 1,7.454325287 9.45042626 1.590260615
myopic,2,418,0.96,0.0,0.96,True,0.5797692588530481,103,103,35.333333333333336,48 0 1,7.386183682 6.623565052 2.649497772
myopic,3,419,0.96,0.0,0.96,True,0.5810394098516554,103,103,35.333333333333336,48 0 1,5.96073309 5.89041653 3.234764772
myopic,4,420,0.96,0.32,0.6399999999999999,True,0.5722474979702383,103,103,35.333333333333336,48 0 1,11.99765929 9.969899105 1.933496731
