update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.1837500035762787,0.1837500035762787,DAD,0.2550623416900635,64,3.3212344646453857,,,,,,,,,,
2,0.17109374701976776,0.17109374701976776,DAD,0.029796123504638672,128,3.3198609352111816,,,,,,,,,,
3,0.17109374701976776,0.17109374701976776,DAD,0.02711629867553711,192,3.3187777996063232,,,,,,,,,,
4,0.17390625178813934,0.17390625178813934,DAD,0.02989506721496582,256,3.3176820278167725,,,,,,,,,,
5,0.1626562476158142,0.1626562476158142,DAD,0.027413606643676758,320,3.3177011013031006,,,,,,,,,,
6,0.1720312535762787,0.1720312535762787,DAD,0.029750347137451172,384,3.317380666732788,,,,,,,,,,
7,0.1823437660932541,0.1823437660932541,DAD,0.03990316390991211,448,3.316899538040161,,,,,,,,,,
8,0.1860937476158142,0.1860937476158142,DAD,0.025601625442504883,512,3.31697154045105,,,,,,,,,,
9,0.18281251192092896,0.18281251192092896,DAD,0.024771690368652344,576,3.3168580532073975,,,,,,,,,,
10,0.17531248927116394,0.17531248927116394,DAD,0.026861190795898438,640,3.317244052886963,,,,,,,,,,
11,0.17390625178813934,0.17390625178813934,DAD,0.02890634536743164,704,3.317600727081299,,,,,,,,,,
12,0.17531250417232513,0.17531250417232513,DAD,0.025458335876464844,768,3.3177077770233154,,,,,,,,,,
13,0.1654687523841858,0.1654687523841858,DAD,0.03272581100463867,832,3.3180878162384033,,,,,,,,,,
14,0.18000000715255737,0.18000000715255737,DAD,0.02726268768310547,896,3.318188428878784,,,,,,,,,,
15,0.1612500101327896,0.1612500101327896,DAD,0.03745269775390625,960,3.318403720855713,,,,,,,,,,
16,0.1823437511920929,0.1823437511920929,DAD,0.031922340393066406,1024,3.318476915359497,,,,,,,,,,
17,0.17343750596046448,0.17343750596046448,DAD,0.026029109954833984,1088,3.3188042640686035,,,,,,,,,,
18,0.16171875596046448,0.16171875596046448,DAD,0.030905723571777344,1152,3.3191354274749756,,,,,,,,,,
19,0.1626562476158142,0.1626562476158142,DAD,0.03531146049499512,1216,3.319063663482666,,,,,,,,,,
20,0.18984374403953552,0.18984374403953552,DAD,0.025707483291625977,1280,3.3188235759735107,,,,,,,,,,
21,0.1823437511920929,0.1823437511920929,DAD,0.027141809463500977,1344,3.3187973499298096,,,,,,,,,,
22,0.1720312535762787,0.1720312535762787,DAD,0.03417539596557617,1408,3.3189446926116943,,,,,,,,,,
23,0.16499999165534973,0.16499999165534973,DAD,0.03055596351623535,1472,3.31878662109375,,,,,,,,,,
24,0.16734373569488525,0.16734373569488525,DAD,0.038088083267211914,1536,3.318960666656494,,,,,,,,,,
25,0.18843750655651093,0.18843750655651093,DAD,0.030257225036621094,1600,3.3184077739715576,0.17554687500000002,0.21164062499999997,16,1.7678464963942055,0.125,0.2109375,0,0.013125000000000001,1001.821015625,0
26,0.1654687523841858,0.1654687523841858,DAD,0.02714991569519043,1664,3.318610429763794,,,,,,,,,,
27,0.17531250417232513,0.17531250417232513,DAD,0.0293424129486084,1728,3.318152666091919,,,,,,,,,,
28,0.18328124284744263,0.18328124284744263,DAD,0.028736352920532227,1792,3.317614793777466,,,,,,,,,,
29,0.16968750953674316,0.16968750953674316,DAD,0.031063556671142578,1856,3.317139148712158,,,,,,,,,,
30,0.17343750596046448,0.17343750596046448,DAD,0.02606797218322754,1920,3.3166451454162598,,,,,,,,,,
31,0.18281251192092896,0.18281251192092896,DAD,0.024697065353393555,1984,3.316150665283203,,,,,,,,,,
32,0.17015624046325684,0.17015624046325684,DAD,0.024859189987182617,2048,3.315908193588257,,,,,,,,,,
33,0.18046875298023224,0.18046875298023224,DAD,0.02458477020263672,2112,3.3154525756835938,,,,,,,,,,
34,0.17671874165534973,0.17671874165534973,DAD,0.02480006217956543,2176,3.31546950340271,,,,,,,,,,
35,0.16359375417232513,0.16359375417232513,DAD,0.024691104888916016,2240,3.314995527267456,,,,,,,,,,
36,0.17343750596046448,0.17343750596046448,DAD,0.024659156799316406,2304,3.3145554065704346,,,,,,,,,,
37,0.17296874523162842,0.17296874523162842,DAD,0.02490377426147461,2368,3.3148937225341797,,,,,,,,,,
38,0.16640624403953552,0.16640624403953552,DAD,0.024593353271484375,2432,3.3156070709228516,,,,,,,,,,
39,0.16312500834465027,0.16312500834465027,DAD,0.02456951141357422,2496,3.3165626525878906,,,,,,,,,,
40,0.17625001072883606,0.17625001072883606,DAD,0.024647951126098633,2560,3.3163163661956787,,,,,,,,,,
41,0.1640625149011612,0.1640625149011612,DAD,0.025029659271240234,2624,3.316787004470825,,,,,,,,,,
42,0.15328125655651093,0.15328125655651093,DAD,0.024633407592773438,2688,3.3168587684631348,,,,,,,,,,
43,0.17390625178813934,0.17390625178813934,DAD,0.024474620819091797,2752,3.31699538230896,,,,,,,,,,
44,0.16593751311302185,0.16593751311302185,DAD,0.02449655532836914,2816,3.317711353302002,,,,,,,,,,
45,0.1537500023841858,0.1537500023841858,DAD,0.02457141876220703,2880,3.3175981044769287,,,,,,,,,,
46,0.1912500113248825,0.1912500113248825,DAD,0.02598857879638672,2944,3.316986083984375,,,,,,,,,,
47,0.15937499701976776,0.15937499701976776,DAD,0.033660173416137695,3008,3.3166520595550537,,,,,,,,,,
48,0.1860937476158142,0.1860937476158142,DAD,0.028087139129638672,3072,3.315617084503174,,,,,,,,,,
49,0.17015624046325684,0.17015624046325684,DAD,0.024436473846435547,3136,3.315624952316284,,,,,,,,,,
50,0.16218750178813934,0.16218750178813934,DAD,0.0245511531829834,3200,3.3156516551971436,0.170390625,0.13226562500000003,12,1.8905715843498558,0.09375,0.125,0,0.0065625,1000.882265625,0
51,0.16875000298023224,0.16875000298023224,DAD,0.025009632110595703,3264,3.3149383068084717,,,,,,,,,,
52,0.17343750596046448,0.17343750596046448,DAD,0.02486705780029297,3328,3.313976287841797,,,,,,,,,,
53,0.16687500476837158,0.16687500476837158,DAD,0.024569272994995117,3392,3.3132362365722656,,,,,,,,,,
54,0.1603125035762787,0.1603125035762787,DAD,0.02456974983215332,3456,3.3128113746643066,,,,,,,,,,
55,0.18187500536441803,0.18187500536441803,DAD,0.024763822555541992,3520,3.3115737438201904,,,,,,,,,,
56,0.14812499284744263,0.14812499284744263,DAD,0.02472829818725586,3584,3.3112924098968506,,,,,,,,,,
57,0.17343750596046448,0.17343750596046448,DAD,0.024945974349975586,3648,3.3097176551818848,,,,,,,,,,
58,0.16312500834465027,0.16312500834465027,DAD,0.024921655654907227,3712,3.3101754188537598,,,,,,,,,,
59,0.17296874523162842,0.17296874523162842,DAD,0.02483820915222168,3776,3.3096718788146973,,,,,,,,,,
60,0.1875,0.1875,DAD,0.02484273910522461,3840,3.308972120285034,,,,,,,,,,
61,0.15234375,0.15234375,DAD,0.02475571632385254,3904,3.3088624477386475,,,,,,,,,,
62,0.17578125,0.17578125,DAD,0.024598360061645508,3968,3.3079590797424316,,,,,,,,,,
63,0.15234375,0.15234375,DAD,0.0247037410736084,4032,3.3083698749542236,,,,,,,,,,
64,0.16593751311302185,0.16593751311302185,DAD,0.024627685546875,4096,3.3080291748046875,,,,,,,,,,
65,0.1626562625169754,0.1626562625169754,DAD,0.02472519874572754,4160,3.307943820953369,,,,,,,,,,
66,0.1823437511920929,0.1823437511920929,DAD,0.024669408798217773,4224,3.3080012798309326,,,,,,,,,,
67,0.1654687523841858,0.1654687523841858,DAD,0.024769306182861328,4288,3.309086561203003,,,,,,,,,,
68,0.16171875596046448,0.16171875596046448,DAD,0.02482438087463379,4352,3.310267686843872,,,,,,,,,,
69,0.16968750953674316,0.16968750953674316,DAD,0.024655818939208984,4416,3.3105900287628174,,,,,,,,,,
70,0.1706250011920929,0.1706250011920929,DAD,0.024725675582885742,4480,3.3107011318206787,,,,,,,,,,
71,0.1706250011920929,0.1706250011920929,DAD,0.024837732315063477,4544,3.3110313415527344,,,,,,,,,,
72,0.1626562476158142,0.1626562476158142,DAD,0.024745941162109375,4608,3.311878204345703,,,,,,,,,,
73,0.16499999165534973,0.16499999165534973,DAD,0.024667739868164062,4672,3.3120949268341064,,,,,,,,,,
74,0.19453126192092896,0.19453126192092896,DAD,0.02477550506591797,4736,3.3119142055511475,,,,,,,,,,
75,0.1640625,0.1640625,DAD,0.024701595306396484,4800,3.3124337196350098,0.172265625,0.07164062500000001,13,1.4586756031615096,0.1015625,0.0390625,1,0.0011718750000000004,0.07164062500000001,0
76,0.17625001072883606,0.17625001072883606,DAD,0.025029897689819336,4864,3.3117470741271973,,,,,,,,,,
77,0.1706250011920929,0.1706250011920929,DAD,0.02491164207458496,4928,3.3121566772460938,,,,,,,,,,
78,0.16593749821186066,0.16593749821186066,DAD,0.02505040168762207,4992,3.3119850158691406,,,,,,,,,,
79,0.15984374284744263,0.15984374284744263,DAD,0.025785446166992188,5056,3.3124241828918457,,,,,,,,,,
80,0.17109376192092896,0.17109376192092896,DAD,0.026097774505615234,5120,3.3126885890960693,,,,,,,,,,
81,0.18468749523162842,0.18468749523162842,DAD,0.03847694396972656,5184,3.313018560409546,,,,,,,,,,
82,0.17015624046325684,0.17015624046325684,DAD,0.024821043014526367,5248,3.3136093616485596,,,,,,,,,,
83,0.16687500476837158,0.16687500476837158,DAD,0.024916887283325195,5312,3.314260959625244,,,,,,,,,,
84,0.17015625536441803,0.17015625536441803,DAD,0.024900436401367188,5376,3.314271926879883,,,,,,,,,,
85,0.17249999940395355,0.17249999940395355,DAD,0.03103780746459961,5440,3.3145084381103516,,,,,,,,,,
86,0.1706250011920929,0.1706250011920929,DAD,0.029492855072021484,5504,3.314889669418335,,,,,,,,,,
87,0.1589062511920929,0.1589062511920929,DAD,0.024668216705322266,5568,3.315704107284546,,,,,,,,,,
88,0.18328125774860382,0.18328125774860382,DAD,0.024880409240722656,5632,3.3153786659240723,,,,,,,,,,
89,0.16171875596046448,0.16171875596046448,DAD,0.024608135223388672,5696,3.3159444332122803,,,,,,,,,,
90,0.18562500178813934,0.18562500178813934,DAD,0.024527311325073242,5760,3.315655469894409,,,,,,,,,,
91,0.1626562476158142,0.1626562476158142,DAD,0.02463698387145996,5824,3.315993547439575,,,,,,,,,,
92,0.17671877145767212,0.17671877145767212,DAD,0.024554967880249023,5888,3.3157079219818115,,,,,,,,,,
93,0.17671875655651093,0.17671875655651093,DAD,0.024857521057128906,5952,3.3157074451446533,,,,,,,,,,
94,0.1720312535762787,0.1720312535762787,DAD,0.024639129638671875,6016,3.315861463546753,,,,,,,,,,
95,0.16687500476837158,0.16687500476837158,DAD,0.024891376495361328,6080,3.3153717517852783,,,,,,,,,,
96,0.17343750596046448,0.17343750596046448,DAD,0.02506732940673828,6144,3.3153634071350098,,,,,,,,,,
97,0.17156249284744263,0.17156249284744263,DAD,0.024644851684570312,6208,3.31536865234375,,,,,,,,,,
98,0.17812499403953552,0.17812499403953552,DAD,0.02484416961669922,6272,3.3145623207092285,,,,,,,,,,
99,0.16968749463558197,0.16968749463558197,DAD,0.02456068992614746,6336,3.314208984375,,,,,,,,,,
100,0.1706250011920929,0.1706250011920929,DAD,0.02468729019165039,6400,3.3136842250823975,0.175546875,0.06242187500000001,5,1.127141652264609,0.0390625,0.0078125,1,0.000234375,0.06242187500000001,0
101,0.16593751311302185,0.16593751311302185,DAD,0.0251312255859375,6464,3.3132271766662598,,,,,,,,,,
102,0.15937499701976776,0.15937499701976776,DAD,0.024651050567626953,6528,3.312696933746338,,,,,,,,,,
103,0.17906250059604645,0.17906250059604645,DAD,0.024466276168823242,6592,3.312166213989258,,,,,,,,,,
104,0.17531250417232513,0.17531250417232513,DAD,0.024863481521606445,6656,3.312062978744507,,,,,,,,,,
105,0.18515625596046448,0.18515625596046448,DAD,0.024559497833251953,6720,3.3118417263031006,,,,,,,,,,
106,0.18000000715255737,0.18000000715255737,DAD,0.024497270584106445,6784,3.3117947578430176,,,,,,,,,,
107,0.18515625596046448,0.18515625596046448,DAD,0.024532079696655273,6848,3.311513662338257,,,,,,,,,,
108,0.1654687523841858,0.1654687523841858,DAD,0.024552583694458008,6912,3.311786651611328,,,,,,,,,,
109,0.1692187488079071,0.1692187488079071,DAD,0.0246279239654541,6976,3.311920642852783,,,,,,,,,,
110,0.17156249284744263,0.17156249284744263,DAD,0.02458024024963379,7040,3.3125030994415283,,,,,,,,,,
111,0.16359373927116394,0.16359373927116394,DAD,0.024621963500976562,7104,3.312072515487671,,,,,,,,,,
112,0.16828125715255737,0.16828125715255737,DAD,0.02454662322998047,7168,3.3126094341278076,,,,,,,,,,
113,0.1640625,0.1640625,DAD,0.024697065353393555,7232,3.31233286857605,,,,,,,,,,
114,0.17812500894069672,0.17812500894069672,DAD,0.024598360061645508,7296,3.312232255935669,,,,,,,,,,
115,0.17156250774860382,0.17156250774860382,DAD,0.024504899978637695,7360,3.312319278717041,,,,,,,,,,
116,0.18843749165534973,0.18843749165534973,DAD,0.02461838722229004,7424,3.312656879425049,,,,,,,,,,
117,0.1678124964237213,0.1678124964237213,DAD,0.02449774742126465,7488,3.312384843826294,,,,,,,,,,
118,0.16734375059604645,0.16734375059604645,DAD,0.024654626846313477,7552,3.3127505779266357,,,,,,,,,,
119,0.16218751668930054,0.16218751668930054,DAD,0.024969100952148438,7616,3.312755584716797,,,,,,,,,,
120,0.16734375059604645,0.16734375059604645,DAD,0.024763107299804688,7680,3.312474489212036,,,,,,,,,,
121,0.1771875023841858,0.1771875023841858,DAD,0.024616718292236328,7744,3.312349796295166,,,,,,,,,,
122,0.16171875596046448,0.16171875596046448,DAD,0.02487349510192871,7808,3.312814474105835,,,,,,,,,,
123,0.1706250011920929,0.1706250011920929,DAD,0.024727821350097656,7872,3.312648057937622,,,,,,,,,,
124,0.18281251192092896,0.18281251192092896,DAD,0.024660110473632812,7936,3.312608480453491,,,,,,,,,,
125,0.17859375476837158,0.17859375476837158,DAD,0.02455449104309082,8000,3.3124520778656006,0.17484375000000002,0.06171875,9,1.5563264106328192,0.0703125,0.0078125,1,0.0002343750000000002,0.06171875,0
126,0.16734376549720764,0.16734376549720764,DAD,0.024851560592651367,8064,3.312493085861206,,,,,,,,,,
127,0.1603125035762787,0.1603125035762787,DAD,0.024646997451782227,8128,3.3133537769317627,,,,,,,,,,
128,0.1860937476158142,0.1860937476158142,DAD,0.0245358943939209,8192,3.3128457069396973,,,,,,,,,,
129,0.16124999523162842,0.16124999523162842,DAD,0.0244901180267334,8256,3.313342332839966,,,,,,,,,,
130,0.16593749821186066,0.16593749821186066,DAD,0.024693965911865234,8320,3.3135621547698975,,,,,,,,,,
131,0.15984374284744263,0.15984374284744263,DAD,0.02483844757080078,8384,3.31388258934021,,,,,,,,,,
132,0.18703125417232513,0.18703125417232513,DAD,0.024787425994873047,8448,3.3140861988067627,,,,,,,,,,
133,0.17671874165534973,0.17671874165534973,DAD,0.02477574348449707,8512,3.314258575439453,,,,,,,,,,
134,0.18281249701976776,0.18281249701976776,DAD,0.024417638778686523,8576,3.3143391609191895,,,,,,,,,,
135,0.18421874940395355,0.18421874940395355,DAD,0.02467513084411621,8640,3.314856767654419,,,,,,,,,,
136,0.16828125715255737,0.16828125715255737,DAD,0.024899959564208984,8704,3.315798282623291,,,,,,,,,,
137,0.18187499046325684,0.18187499046325684,DAD,0.02479410171508789,8768,3.3159782886505127,,,,,,,,,,
138,0.15937501192092896,0.15937501192092896,DAD,0.02471446990966797,8832,3.3165605068206787,,,,,,,,,,
139,0.1771875023841858,0.1771875023841858,DAD,0.024792909622192383,8896,3.316162109375,,,,,,,,,,
140,0.16359375417232513,0.16359375417232513,DAD,0.024954557418823242,8960,3.316967725753784,,,,,,,,,,
141,0.17531248927116394,0.17531248927116394,DAD,0.024738073348999023,9024,3.317253589630127,,,,,,,,,,
142,0.1860937476158142,0.1860937476158142,DAD,0.02458477020263672,9088,3.3174102306365967,,,,,,,,,,
143,0.14531250298023224,0.14531250298023224,DAD,0.024730443954467773,9152,3.3179738521575928,,,,,,,,,,
144,0.17250001430511475,0.17250001430511475,DAD,0.02464580535888672,9216,3.3183419704437256,,,,,,,,,,
145,0.16312500834465027,0.16312500834465027,DAD,0.02462029457092285,9280,3.3183846473693848,,,,,,,,,,
146,0.18046873807907104,0.18046873807907104,DAD,0.024764537811279297,9344,3.318743944168091,,,,,,,,,,
147,0.17343750596046448,0.17343750596046448,DAD,0.024621248245239258,9408,3.318956136703491,,,,,,,,,,
148,0.17671874165534973,0.17671874165534973,DAD,0.02471137046813965,9472,3.319115161895752,,,,,,,,,,
149,0.1795312464237213,0.1795312464237213,DAD,0.024654626846313477,9536,3.319326877593994,,,,,,,,,,
150,0.16078124940395355,0.16078124940395355,DAD,0.02480602264404297,9600,3.3196632862091064,0.17179687500000002,0.061796875,14,2.0484920099720623,0.109375,0.015625,1,0.0004687500000000002,0.061796875,0
151,0.1720312535762787,0.1720312535762787,DAD,0.025049686431884766,9664,3.3197171688079834,,,,,,,,,,
152,0.18515625596046448,0.18515625596046448,DAD,0.02454543113708496,9728,3.3199081420898438,,,,,,,,,,
153,0.16828124225139618,0.16828124225139618,DAD,0.02471184730529785,9792,3.3203933238983154,,,,,,,,,,
154,0.18515625596046448,0.18515625596046448,DAD,0.02492356300354004,9856,3.3204281330108643,,,,,,,,,,
155,0.1485937535762787,0.1485937535762787,DAD,0.02481842041015625,9920,3.320936679840088,,,,,,,,,,
156,0.17109376192092896,0.17109376192092896,DAD,0.024549484252929688,9984,3.3208892345428467,,,,,,,,,,
157,0.17156249284744263,0.17156249284744263,DAD,0.02448296546936035,10048,3.3212554454803467,,,,,,,,,,
158,0.1846875101327896,0.1846875101327896,DAD,0.0246274471282959,10112,3.321298599243164,,,,,,,,,,
159,0.1809374988079071,0.1809374988079071,DAD,0.02496051788330078,10176,3.3215491771698,,,,,,,,,,
160,0.19499999284744263,0.19499999284744263,DAD,0.024542570114135742,10240,3.3214874267578125,,,,,,,,,,
161,0.16875000298023224,0.16875000298023224,DAD,0.02472996711730957,10304,3.3218765258789062,,,,,,,,,,
162,0.18046875298023224,0.18046875298023224,DAD,0.02462911605834961,10368,3.3218352794647217,,,,,,,,,,
163,0.17765626311302185,0.17765626311302185,DAD,0.02461528778076172,10432,3.3218185901641846,,,,,,,,,,
164,0.1771875023841858,0.1771875023841858,DAD,0.02466607093811035,10496,3.322136640548706,,,,,,,,,,
165,0.16828125715255737,0.16828125715255737,DAD,0.02472233772277832,10560,3.322256565093994,,,,,,,,,,
166,0.1823437511920929,0.1823437511920929,DAD,0.02460956573486328,10624,3.3222625255584717,,,,,,,,,,
167,0.18187500536441803,0.18187500536441803,DAD,0.024592161178588867,10688,3.322227954864502,,,,,,,,,,
168,0.1640625,0.1640625,DAD,0.02457404136657715,10752,3.3227100372314453,,,,,,,,,,
169,0.17624999582767487,0.17624999582767487,DAD,0.02479696273803711,10816,3.3228142261505127,,,,,,,,,,
170,0.17484374344348907,0.17484374344348907,DAD,0.024871110916137695,10880,3.322819471359253,,,,,,,,,,
171,0.18843750655651093,0.18843750655651093,DAD,0.02460503578186035,10944,3.3229408264160156,,,,,,,,,,
172,0.18843749165534973,0.18843749165534973,DAD,0.02457404136657715,11008,3.323061466217041,,,,,,,,,,
173,0.17484375834465027,0.17484375834465027,DAD,0.024762868881225586,11072,3.3232715129852295,,,,,,,,,,
174,0.16875000298023224,0.16875000298023224,DAD,0.024655580520629883,11136,3.3234775066375732,,,,,,,,,,
175,0.1809374988079071,0.1809374988079071,DAD,0.024693965911865234,11200,3.323610305786133,0.175546875,0.062421875,30,2.861162383352812,0.234375,0.0078125,1,0.000234375,0.062421875,0
176,0.19499999284744263,0.19499999284744263,DAD,0.024738073348999023,11264,3.323634386062622,,,,,,,,,,
177,0.17578125,0.17578125,DAD,0.02451777458190918,11328,3.323873281478882,,,,,,,,,,
178,0.16312499344348907,0.16312499344348907,DAD,0.024667024612426758,11392,3.324221134185791,,,,,,,,,,
179,0.16734375059604645,0.16734375059604645,DAD,0.024595022201538086,11456,3.324305295944214,,,,,,,,,,
180,0.15140625834465027,0.15140625834465027,DAD,0.024698972702026367,11520,3.324486494064331,,,,,,,,,,
181,0.14531250298023224,0.14531250298023224,DAD,0.024758100509643555,11584,3.3244450092315674,,,,,,,,,,
182,0.18703125417232513,0.18703125417232513,DAD,0.024526596069335938,11648,3.3241450786590576,,,,,,,,,,
183,0.16171875596046448,0.16171875596046448,DAD,0.024649858474731445,11712,3.3243699073791504,,,,,,,,,,
184,0.16171875596046448,0.16171875596046448,DAD,0.024956941604614258,11776,3.324352264404297,,,,,,,,,,
185,0.18937501311302185,0.18937501311302185,DAD,0.024440765380859375,11840,3.324256181716919,,,,,,,,,,
186,0.16171875596046448,0.16171875596046448,DAD,0.024617671966552734,11904,3.3244121074676514,,,,,,,,,,
187,0.15562501549720764,0.15562501549720764,DAD,0.024846315383911133,11968,3.3244500160217285,,,,,,,,,,
188,0.17906250059604645,0.17906250059604645,DAD,0.0246889591217041,12032,3.3242905139923096,,,,,,,,,,
189,0.17343750596046448,0.17343750596046448,DAD,0.024847030639648438,12096,3.3242080211639404,,,,,,,,,,
190,0.17531250417232513,0.17531250417232513,DAD,0.024899721145629883,12160,3.3241708278656006,,,,,,,,,,
191,0.17296874523162842,0.17296874523162842,DAD,0.024925708770751953,12224,3.324301242828369,,,,,,,,,,
192,0.18562498688697815,0.18562498688697815,DAD,0.024788856506347656,12288,3.3243050575256348,,,,,,,,,,
193,0.17625001072883606,0.17625001072883606,DAD,0.024411678314208984,12352,3.324465274810791,,,,,,,,,,
194,0.1795312464237213,0.1795312464237213,DAD,0.025136947631835938,12416,3.3245632648468018,,,,,,,,,,
195,0.17484374344348907,0.17484374344348907,DAD,0.02484416961669922,12480,3.324601411819458,,,,,,,,,,
196,0.15046875178813934,0.15046875178813934,DAD,0.024588584899902344,12544,3.324876546859741,,,,,,,,,,
197,0.17578125,0.17578125,DAD,0.024627685546875,12608,3.3247451782226562,,,,,,,,,,
198,0.1809374988079071,0.1809374988079071,DAD,0.024667978286743164,12672,3.324751377105713,,,,,,,,,,
199,0.16874998807907104,0.16874998807907104,DAD,0.024678468704223633,12736,3.324781894683838,,,,,,,,,,
200,0.19031250476837158,0.19031250476837158,DAD,0.024688720703125,12800,3.3247032165527344,0.168515625,0.06476562500000001,25,2.768615243164888,0.1953125,0.03125,1,0.0009375,0.06476562500000001,0
201,0.1837500035762787,0.1837500035762787,DAD,0.02505803108215332,12864,3.3248207569122314,,,,,,,,,,
202,0.18937501311302185,0.18937501311302185,DAD,0.02453136444091797,12928,3.3248519897460938,,,,,,,,,,
203,0.17531248927116394,0.17531248927116394,DAD,0.02462029457092285,12992,3.324876546859741,,,,,,,,,,
204,0.17624999582767487,0.17624999582767487,DAD,0.024702787399291992,13056,3.3247947692871094,,,,,,,,,,
205,0.16734376549720764,0.16734376549720764,DAD,0.024652719497680664,13120,3.3247604370117188,,,,,,,,,,
206,0.17109376192092896,0.17109376192092896,DAD,0.024597644805908203,13184,3.3246216773986816,,,,,,,,,,
207,0.1603125035762787,0.1603125035762787,DAD,0.024579286575317383,13248,3.3245465755462646,,,,,,,,,,
208,0.1640625,0.1640625,DAD,0.024684429168701172,13312,3.324464797973633,,,,,,,,,,
209,0.17906250059604645,0.17906250059604645,DAD,0.024738073348999023,13376,3.324310302734375,,,,,,,,,,
210,0.17671874165534973,0.17671874165534973,DAD,0.02467489242553711,13440,3.3242669105529785,,,,,,,,,,
211,0.1720312535762787,0.1720312535762787,DAD,0.024613380432128906,13504,3.3242604732513428,,,,,,,,,,
212,0.18703123927116394,0.18703123927116394,DAD,0.024837017059326172,13568,3.3241500854492188,,,,,,,,,,
213,0.16734376549720764,0.16734376549720764,DAD,0.024665117263793945,13632,3.324371337890625,,,,,,,,,,
214,0.17484375834465027,0.17484375834465027,DAD,0.02464771270751953,13696,3.3242626190185547,,,,,,,,,,
215,0.16124999523162842,0.16124999523162842,DAD,0.02475762367248535,13760,3.324558734893799,,,,,,,,,,
216,0.1809374988079071,0.1809374988079071,DAD,0.024719953536987305,13824,3.324557065963745,,,,,,,,,,
217,0.16312499344348907,0.16312499344348907,DAD,0.024549245834350586,13888,3.3246078491210938,,,,,,,,,,
218,0.16312500834465027,0.16312500834465027,DAD,0.02477407455444336,13952,3.3244590759277344,,,,,,,,,,
219,0.1743749976158142,0.1743749976158142,DAD,0.02472519874572754,14016,3.32450795173645,,,,,,,,,,
220,0.1574999988079071,0.1574999988079071,DAD,0.02455282211303711,14080,3.3245675563812256,,,,,,,,,,
221,0.1823437511920929,0.1823437511920929,DAD,0.024807453155517578,14144,3.324536085128784,,,,,,,,,,
222,0.17671874165534973,0.17671874165534973,DAD,0.024811983108520508,14208,3.324486494064331,,,,,,,,,,
223,0.17296874523162842,0.17296874523162842,DAD,0.024516582489013672,14272,3.3242509365081787,,,,,,,,,,
224,0.17531248927116394,0.17531248927116394,DAD,0.024666309356689453,14336,3.324138641357422,,,,,,,,,,
225,0.1574999988079071,0.1574999988079071,DAD,0.024617910385131836,14400,3.3240952491760254,0.172734375,0.06273437500000001,35,3.134595919791406,0.2734375,0.015625,1,0.0004687500000000002,0.06273437500000001,1
226,0.1795312464237213,0.1795312464237213,DAD,0.024985551834106445,14464,3.3238823413848877,,,,,,,,,,
227,0.17906251549720764,0.17906251549720764,DAD,0.02463364601135254,14528,3.3234517574310303,,,,,,,,,,
228,0.16875000298023224,0.16875000298023224,DAD,0.024471282958984375,14592,3.323296308517456,,,,,,,,,,
229,0.17390626668930054,0.17390626668930054,DAD,0.024750709533691406,14656,3.3231866359710693,,,,,,,,,,
230,0.16359375417232513,0.16359375417232513,DAD,0.0245211124420166,14720,3.322967529296875,,,,,,,,,,
231,0.1978124976158142,0.1978124976158142,DAD,0.02477550506591797,14784,3.3226590156555176,,,,,,,,,,
232,0.16359373927116394,0.16359373927116394,DAD,0.02457571029663086,14848,3.3224899768829346,,,,,,,,,,
233,0.18515625596046448,0.18515625596046448,DAD,0.024605512619018555,14912,3.3226451873779297,,,,,,,,,,
234,0.17859375476837158,0.17859375476837158,DAD,0.0245513916015625,14976,3.322809934616089,,,,,,,,,,
235,0.16124999523162842,0.16124999523162842,DAD,0.02458500862121582,15040,3.3227806091308594,,,,,,,,,,
236,0.17156249284744263,0.17156249284744263,DAD,0.024451732635498047,15104,3.322957754135132,,,,,,,,,,
237,0.17296874523162842,0.17296874523162842,DAD,0.024707317352294922,15168,3.323291778564453,,,,,,,,,,
238,0.1809374988079071,0.1809374988079071,DAD,0.024497032165527344,15232,3.323345184326172,,,,,,,,,,
239,0.16593749821186066,0.16593749821186066,DAD,0.024840593338012695,15296,3.323296308517456,,,,,,,,,,
240,0.18187500536441803,0.18187500536441803,DAD,0.0245974063873291,15360,3.3232953548431396,,,,,,,,,,
241,0.19078123569488525,0.19078123569488525,DAD,0.024770021438598633,15424,3.32297945022583,,,,,,,,,,
242,0.16734375059604645,0.16734375059604645,DAD,0.02471923828125,15488,3.3228447437286377,,,,,,,,,,
243,0.18515625596046448,0.18515625596046448,DAD,0.02463221549987793,15552,3.322624921798706,,,,,,,,,,
244,0.17906250059604645,0.17906250059604645,DAD,0.024590730667114258,15616,3.322301149368286,,,,,,,,,,
245,0.1912499964237213,0.1912499964237213,DAD,0.024644136428833008,15680,3.3221535682678223,,,,,,,,,,
246,0.1574999988079071,0.1574999988079071,DAD,0.024551868438720703,15744,3.3218491077423096,,,,,,,,,,
