epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.9876923076923079,0.96,1.0,0.96,1.334613684278268,1.0,1,0.10359136595462377,-0.0008850087703371212,0.06203198331835102,4,0.8269230769230769,0.96
1,0.9784615384615386,0.96,1.0,0.96,1.4441090753445258,1.0,1,0.04747264731961947,-0.0014516056085363187,0.054080164322804415,3,0.8846153846153846,0.96
2,0.9930769230769234,0.96,1.0,0.96,1.6501047955109522,1.0,1,0.20463985233352736,0.0002423689032027287,0.06916496871860194,4,0.8076923076923077,0.96
3,0.9876923076923079,0.96,1.0,0.96,1.4213867004101093,1.0,1,0.11832431367096993,-0.002317420869451298,0.06382401473195623,4,0.8365384615384616,0.96
4,0.986923076923077,0.96,1.0,0.96,1.425021345798786,1.0,1,0.05352933117403434,0.003305613652043205,0.06574175312440045,4,0.8557692307692307,0.96
5,0.9861538461538465,0.96,1.0,0.96,1.463703086742988,1.0,1,0.09553550828534824,-0.0007632274733813693,0.059102272241054354,4,0.8269230769230769,0.96
6,0.9861538461538465,0.96,1.0,0.96,1.6479760992985506,1.0,1,0.1342167966067791,-0.0007540869384809713,0.05830187414496041,4,0.8269230769230769,0.96
7,0.9807692307692311,0.96,1.0,0.96,1.6807916909456253,1.0,1,0.21605809061573103,0.0016318178854296732,0.04988151475351833,4,0.8557692307692307,0.96
8,0.9876923076923079,0.96,1.0,0.96,1.4930219088609402,1.0,1,0.10336494460128821,-0.0034015552921863633,0.061050038642062196,4,0.8269230769230769,0.96
9,0.9892307692307694,0.96,1.0,0.96,1.4534087983461528,1.0,1,0.16849262374811447,0.0027692296079024283,0.06747289240898349,4,0.8365384615384616,0.96
10,0.9823076923076924,0.96,1.0,0.96,1.6841908280666058,1.0,1,0.16555202315346554,0.000214920416296574,0.0578268419577053,4,0.8653846153846154,0.96
11,0.9776923076923077,0.96,1.0,0.96,1.9603158980607986,1.0,1,0.12386571644590451,0.0002801443958989966,0.05450464718272248,4,0.9038461538461539,0.96
12,0.9815384615384618,0.96,1.0,0.96,2.5166602467115107,1.0,1,0.2618729560994185,-0.0012889607116759417,0.05329013677335893,4,0.8461538461538461,0.96
13,0.9723076923076925,0.96,1.0,0.96,2.751665798517374,1.0,1,0.1981653393461154,0.0014004328135122379,0.04124719423350034,4,0.9134615384615384,0.96
14,0.9730769230769233,0.96,1.0,0.96,2.8255092811125975,1.0,1,0.1776353596494748,-0.0004983280472782986,0.041595596955320134,4,0.9038461538461539,0.96
15,0.9700000000000002,0.9633333333333333,1.0,0.96,3.3010824895822086,1.0,1,0.12142354307266381,0.0013887892505317014,0.030422451748218775,4,0.9038461538461539,0.96
16,0.9792307692307696,0.9633333333333333,1.0,0.96,3.610666330044086,1.0,1,0.1353311683409489,-0.002126238441015574,0.05160680195961584,4,0.8653846153846154,0.96
17,0.9830769230769233,0.9966666666666667,1.0,0.96,3.6975398568006663,1.0,1,0.10429098901267235,-0.0009979376674751905,0.054786381018749504,4,0.8461538461538461,0.96
18,0.9715384615384619,0.9866666666666667,1.0,0.96,3.719859439593095,1.0,1,0.05927363224327564,0.0031770282247374523,0.0429894066061883,4,0.9326923076923077,0.96
19,0.9800000000000002,0.98,1.0,0.96,3.775753358235726,1.0,1,0.07375851273536682,-0.002026580466708013,0.056464341363882745,4,0.8942307692307693,0.96
20,0.9769230769230771,0.98,1.0,0.96,3.786792447933784,1.0,1,0.0664775432445682,0.0008418190662791083,0.04667455774649775,4,0.875,0.96
21,0.9800000000000002,0.9866666666666667,1.0,0.96,3.7213565753056455,1.0,1,0.09185080294712232,-0.00026044789409100124,0.058187335030306674,4,0.8942307692307693,0.96
22,0.9815384615384617,0.9866666666666667,1.0,0.96,3.661331662764916,1.0,1,0.08821318570811015,-0.0016342895559213488,0.04895284050496405,4,0.8269230769230769,0.96
23,0.9853846153846155,0.9766666666666666,1.0,0.96,3.6644953535153317,1.0,1,0.11189370086559883,-0.00019047392124745628,0.06456611804336992,4,0.8653846153846154,0.96
24,0.9792307692307693,0.9766666666666666,1.0,0.96,3.6180866681612454,1.0,1,0.09895331613146342,-0.000339568657468641,0.05170448403905575,4,0.875,0.96
