update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.21187499165534973,0.21187499165534973,RL-sBOED,0.2683563232421875,64,3.342940330505371,,,,,,,,,,
2,0.22968749701976776,0.22968749701976776,RL-sBOED,0.04287314414978027,128,3.335286855697632,,,,,,,,,,
3,0.20765623450279236,0.20765623450279236,RL-sBOED,0.04556417465209961,192,3.326371669769287,,,,,,,,,,
4,0.20484375953674316,0.20484375953674316,RL-sBOED,0.038529396057128906,256,3.3185038566589355,,,,,,,,,,
5,0.19968748092651367,0.19968748092651367,RL-sBOED,0.03812432289123535,320,3.3086953163146973,,,,,,,,,,
6,0.2189062535762787,0.2189062535762787,RL-sBOED,0.03810620307922363,384,3.2956647872924805,,,,,,,,,,
7,0.21328125894069672,0.21328125894069672,RL-sBOED,0.03856825828552246,448,3.282710552215576,,,,,,,,,,
8,0.2095312476158142,0.2095312476158142,RL-sBOED,0.03824734687805176,512,3.268364906311035,,,,,,,,,,
9,0.20390626788139343,0.20390626788139343,RL-sBOED,0.0381779670715332,576,3.2511463165283203,,,,,,,,,,
10,0.1940625011920929,0.1940625011920929,RL-sBOED,0.03840327262878418,640,3.230945348739624,,,,,,,,,,
11,0.20484374463558197,0.2110937535762787,RL-sBOED,0.03830146789550781,704,3.2084743976593018,,,,,,,,,,
12,0.20250000059604645,0.20250000059604645,RL-sBOED,0.038190603256225586,768,3.1889374256134033,,,,,,,,,,
13,0.19078125059604645,0.19078125059604645,RL-sBOED,0.03822183609008789,832,3.1526081562042236,,,,,,,,,,
14,0.2057812511920929,0.2057812511920929,RL-sBOED,0.03840446472167969,896,3.1058051586151123,,,,,,,,,,
15,0.17578125,0.17578125,RL-sBOED,0.03824114799499512,960,3.0582287311553955,,,,,,,,,,
16,0.19874998927116394,0.19874998927116394,RL-sBOED,0.03908658027648926,1024,3.010772705078125,,,,,,,,,,
17,0.1875,0.1875,RL-sBOED,0.03853273391723633,1088,2.955817937850952,,,,,,,,,,
18,0.1795312464237213,0.1795312464237213,RL-sBOED,0.038251399993896484,1152,2.9075522422790527,,,,,,,,,,
19,0.17906250059604645,0.17906250059604645,RL-sBOED,0.03823494911193848,1216,2.866197109222412,,,,,,,,,,
20,0.1978124976158142,0.1978124976158142,RL-sBOED,0.03840827941894531,1280,2.845194101333618,,,,,,,,,,
21,0.19171875715255737,0.19171875715255737,RL-sBOED,0.0384521484375,1344,2.836970329284668,,,,,,,,,,
22,0.1771875023841858,0.1771875023841858,RL-sBOED,0.05125832557678223,1408,2.8367979526519775,,,,,,,,,,
23,0.1720312535762787,0.1720312535762787,RL-sBOED,0.04072976112365723,1472,2.837068557739258,,,,,,,,,,
24,0.17812499403953552,0.17812499403953552,RL-sBOED,0.040718793869018555,1536,2.786959648132324,,,,,,,,,,
25,0.19874998927116394,0.19874998927116394,RL-sBOED,0.04406404495239258,1600,2.766112804412842,0.175078125,0.083828125,2,0.67830307693926,0.015625,0.0625,0,0.0018750000000000004,1000.208828125,0
26,0.17109374701976776,0.17109374701976776,RL-sBOED,0.040770530700683594,1664,2.7211263179779053,,,,,,,,,,
27,0.19359374046325684,0.19359374046325684,RL-sBOED,0.044643402099609375,1728,2.6626882553100586,,,,,,,,,,
28,0.1889062523841858,0.1889062523841858,RL-sBOED,0.04060506820678711,1792,2.6109697818756104,,,,,,,,,,
29,0.1720312535762787,0.1720312535762787,RL-sBOED,0.03827476501464844,1856,2.621237277984619,,,,,,,,,,
30,0.1795312464237213,0.1795312464237213,RL-sBOED,0.038352251052856445,1920,2.6487364768981934,,,,,,,,,,
31,0.1860937476158142,0.1860937476158142,RL-sBOED,0.03824925422668457,1984,2.705157995223999,,,,,,,,,,
32,0.19640624523162842,0.19640624523162842,RL-sBOED,0.03843331336975098,2048,2.7474169731140137,,,,,,,,,,
33,0.1889062523841858,0.1889062523841858,RL-sBOED,0.038413286209106445,2112,2.7899420261383057,,,,,,,,,,
34,0.1889062523841858,0.1889062523841858,RL-sBOED,0.0383298397064209,2176,2.8568708896636963,,,,,,,,,,
35,0.1720312535762787,0.1720312535762787,RL-sBOED,0.03829479217529297,2240,2.910041332244873,,,,,,,,,,
36,0.18328124284744263,0.18328124284744263,RL-sBOED,0.03827524185180664,2304,2.9356188774108887,,,,,,,,,,
37,0.1875,0.1875,RL-sBOED,0.03830218315124512,2368,2.9100804328918457,,,,,,,,,,
38,0.18421874940395355,0.18421874940395355,RL-sBOED,0.0383448600769043,2432,2.8240551948547363,,,,,,,,,,
39,0.17484375834465027,0.17484375834465027,RL-sBOED,0.038300514221191406,2496,2.795480251312256,,,,,,,,,,
