system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,101,1,2,9,0,18,"[-0.00994817167520523, -0.09336129575967789, -0.05987537279725075, 0.03998730331659317, -0.11490479856729507, -0.04819634184241295, 0.05829065665602684, -0.12791100144386292, -0.10778462141752243, -1000000000.0, 0.04109129682183266, -0.06304635107517242, -0.1336018145084381, 0.08694913238286972, 0.11143520474433899, -0.2666434645652771, -0.1041690856218338, 0.04090049862861633, 0.16086556017398834, 0.021898970007896423, 0.12281450629234314, -0.009648285806179047, -0.06415025889873505, 0.08387115597724915, 0.0010213516652584076, 0.0434856116771698, 0.1601269692182541, -0.1772812455892563, 0.15098819136619568, -0.07727812230587006, -0.09752697497606277, -0.17929592728614807, 0.06132074072957039, -0.07126756012439728, -0.016469469293951988, 0.00326499342918396, -0.039749521762132645, -0.04491133242845535, 0.008232236839830875, -0.035687126219272614, 0.05118178948760033, 0.06571326404809952, -0.004988968372344971, -0.05508870258927345, 0.15618057548999786, -0.09160862863063812, -0.020862899720668793, -0.05946027487516403, -0.00931811984628439, -0.17061088979244232, 0.0952092707157135, -0.013642000034451485, 0.0879637822508812, -0.06170816719532013]",0.006471614353358746,1.2372604608535767,0.7004424333572388,0.05899406597018242
ieee9,101,1,2,9,1,26,"[0.0005017518997192383, -0.11008177697658539, -0.06405550986528397, 0.04963216930627823, -0.12004000693559647, -0.04215681925415993, 0.058771129697561264, -0.11780762672424316, -0.11674975603818893, -1000000000.0, 0.040726277977228165, -0.0781421884894371, -0.12373411655426025, 0.09130892902612686, 0.10858596116304398, -0.27533310651779175, -0.09420587867498398, 0.04859156161546707, 0.1518179178237915, 0.024330180138349533, 0.12600861489772797, -0.0016150102019309998, -0.07648031413555145, 0.08450295031070709, 0.008480876684188843, 0.040297847241163254, 0.15949803590774536, -0.17142879962921143, 0.15053237974643707, -0.07703110575675964, -0.09264727681875229, -0.18199726939201355, 0.06325558573007584, -0.05969773977994919, -0.013239342719316483, 0.011934980750083923, -0.04958558827638626, -0.044795650988817215, -0.0038286717608571053, -0.025886910036206245, 0.05519600957632065, 0.058604516088962555, -0.008745945990085602, -0.05852585658431053, 0.14644920825958252, -0.09355203807353973, 0.002499110996723175, -0.0471787229180336, -0.017415860667824745, -0.1640811264514923, 0.09324143826961517, -0.005387643817812204, 0.07971340417861938, -0.0595056414604187]",0.0,0.0,0.0,0.0
ieee9,101,1,2,9,2,26,"[0.01967310905456543, -0.1449129581451416, -0.02948814257979393, 0.05064184218645096, -0.12229810655117035, -0.01756085455417633, 0.0897970050573349, -0.09519876539707184, -0.14831295609474182, -1000000000.0, 0.06371200084686279, -0.1716393530368805, -0.030857712030410767, 0.07204515486955643, 0.07196347415447235, -0.24056021869182587, -0.05264090746641159, 0.07092735916376114, 0.06134819984436035, 0.09198004007339478, 0.06044750660657883, 0.028814248740673065, -0.12011748552322388, 0.08739466965198517, 0.01729915663599968, 0.03951196372509003, 0.13665758073329926, -0.1242353543639183, 0.13444887101650238, -0.010610366240143776, -0.04013039171695709, -0.157857283949852, 0.05966087058186531, -0.027824413031339645, -0.01973612606525421, 0.05980151891708374, -0.0526701882481575, -0.051726486533880234, -0.10148972272872925, 0.07243058830499649, 0.1016584038734436, 0.03387344628572464, -0.01901642605662346, -0.053961992263793945, 0.081761933863163, -0.03968947380781174, 0.07989942282438278, 0.025847334414720535, -0.043837323784828186, -0.15472479164600372, 0.07282201200723648, 0.043120961636304855, 0.05809309706091881, -0.07611315697431564]",0.03571848198771477,5.478886604309082,2.201747417449951,0.32842952013015747
ieee9,101,1,3,9 26,0,14,"[-0.033535949885845184, -0.16372093558311462, 0.04383165389299393, 0.08023300021886826, -0.0410652682185173, 0.0715537890791893, 0.03830975294113159, -0.0696125477552414, -0.011543355882167816, -1000000000.0, 0.010395999997854233, -0.059910159558057785, -0.07732021808624268, 0.14080721139907837, 0.1651393175125122, -0.04860492795705795, -0.014288725331425667, 0.06753452867269516, 0.09584801644086838, 0.06364060938358307, 0.1061505377292633, 0.0874452292919159, -0.09072309732437134, 0.09611067175865173, 0.00032452866435050964, -0.05633667856454849, -1000000000.0, -0.019181016832590103, 0.027206476777791977, -0.09731204807758331, -0.0014589130878448486, -0.14403721690177917, 0.07390221208333969, 0.04407041519880295, -0.05692463368177414, -0.02069222182035446, -0.08062906563282013, -0.0018349061720073223, 0.013345669023692608, 0.03315989673137665, 0.08376738429069519, 0.08300899714231491, -0.0232669860124588, -0.010790489614009857, 0.1503862738609314, -0.03709740191698074, 0.06391622126102448, -0.07535834610462189, -0.005161622539162636, -0.15635323524475098, 0.0572986975312233, -0.023453129455447197, 0.006532721221446991, 0.01964215189218521]",0.006244497373700142,1.0206998586654663,0.49173569679260254,0.05303426831960678
ieee9,101,1,3,9 26,1,14,"[-0.03431686758995056, -0.15982931852340698, 0.03097713738679886, 0.08183310180902481, -0.04437129199504852, 0.07061190158128738, 0.044060081243515015, -0.0591101236641407, -0.0157218798995018, -1000000000.0, 0.01577112451195717, -0.06915835291147232, -0.07403842359781265, 0.12519675493240356, 0.16400136053562164, -0.052445828914642334, -0.01217946968972683, 0.07566263526678085, 0.0909716859459877, 0.06860384345054626, 0.0952238216996193, 0.08851958811283112, -0.0994453877210617, 0.08555863052606583, -0.0034492127597332, -0.044247377663850784, -1000000000.0, -0.010338082909584045, 0.033783670514822006, -0.09470130503177643, -0.010871168226003647, -0.14376236498355865, 0.07808741182088852, 0.04125618189573288, -0.051307640969753265, -0.013483904302120209, -0.07799005508422852, -0.0055547128431499004, 0.0005640564486384392, 0.046079449355602264, 0.0957532674074173, 0.07391224056482315, -0.02520933374762535, 0.004176445305347443, 0.14095664024353027, -0.03346485272049904, 0.07211445271968842, -0.06760692596435547, -0.010359715670347214, -0.15857982635498047, 0.055695995688438416, -0.01754356361925602, 0.00045518577098846436, 0.01549006998538971]",0.0,0.0,0.0,0.0
ieee9,101,1,3,9 26,2,40,"[-0.0382712185382843, -0.14926406741142273, -0.006249673664569855, 0.08809641748666763, -0.04524201899766922, 0.05925183370709419, 0.08478616178035736, -0.03087804839015007, -0.05634696036577225, -1000000000.0, 0.05381007120013237, -0.11260014027357101, -0.0583239383995533, 0.05326894670724869, 0.13341237604618073, -0.05459284409880638, -0.013374624773859978, 0.12184812873601913, 0.05730868875980377, 0.08055437356233597, 0.03605073690414429, 0.10115492343902588, -0.09849052131175995, 0.0452863946557045, -0.01965116336941719, -0.004973248578608036, -1000000000.0, 0.023967765271663666, 0.06341789662837982, -0.0740697979927063, -0.06782055646181107, -0.14536152780056, 0.09470490366220474, 0.04338014870882034, -0.018498577177524567, -0.009391717612743378, -0.03460156172513962, -0.027712367475032806, -0.03987039253115654, 0.09546472877264023, 0.14006638526916504, 0.03134029358625412, -0.03009820729494095, 0.052020080387592316, 0.09264903515577316, -0.019945811480283737, 0.07188780605792999, -0.03404372185468674, -0.013079838827252388, -0.1645309031009674, 0.04315520450472832, 0.008978065103292465, 0.008040651679039001, -0.013609752058982849]",0.025765331462025642,3.7418947219848633,2.020500421524048,0.22598670423030853
ieee9,101,10,2,9,0,44,"[-0.0062430426478385925, -0.08460493385791779, -0.041067205369472504, 0.05020948499441147, -0.24318593740463257, 0.009260093793272972, 0.0038954392075538635, -0.2751586139202118, -0.14800608158111572, -1000000000.0, -0.19914747774600983, -0.032801393419504166, 0.010258279740810394, -0.008928507566452026, 0.12329506874084473, -0.12663498520851135, -0.13496257364749908, 0.16328710317611694, 0.3029800355434418, 0.11634373664855957, -0.006119483150541782, 0.21682649850845337, -0.002870328724384308, -0.17664815485477448, -0.23081162571907043, -0.058599844574928284, 0.09841907024383545, -0.09744110703468323, 0.20589938759803772, -0.1044086366891861, 0.06415906548500061, -0.24988481402397156, -0.015686869621276855, -0.1186971664428711, -0.1675286889076233, -0.12540872395038605, 0.05386846512556076, 0.051960933953523636, -0.14197836816310883, 0.04237283766269684, 0.09600594639778137, 0.08482246100902557, -0.09599604457616806, -0.02463442087173462, 0.3398631811141968, -0.09437800943851471, 0.0020178332924842834, -0.06022626534104347, 0.3007648289203644, -0.13844475150108337, 0.027097951620817184, -0.04789328947663307, -0.14262911677360535, -0.07301577180624008]",0.006501795724034309,1.1528807878494263,0.7004424333572388,0.059421997517347336
ieee9,101,10,2,9,1,44,"[0.002752445638179779, -0.09696224331855774, -0.04707159101963043, 0.05609972029924393, -0.2506200075149536, 0.016259822994470596, 0.00777975469827652, -0.27141234278678894, -0.1564023792743683, -1000000000.0, -0.2095755785703659, -0.04256216809153557, 0.01793571561574936, -0.0027598850429058075, 0.12711332738399506, -0.1355716437101364, -0.12777435779571533, 0.1731695979833603, 0.30188116431236267, 0.12214905023574829, 0.000293451186735183, 0.22489777207374573, -0.019518818706274033, -0.18249748647212982, -0.2281351089477539, -0.07301655411720276, 0.09001182019710541, -0.09430906176567078, 0.20493681728839874, -0.11048976331949234, 0.07555444538593292, -0.2584606409072876, -0.015292630530893803, -0.10317480564117432, -0.16974078118801117, -0.12382735311985016, 0.04502492398023605, 0.053718868643045425, -0.1451689451932907, 0.046898480504751205, 0.10490717738866806, 0.07710376381874084, -0.09843693673610687, -0.025898247957229614, 0.3386276960372925, -0.09772587567567825, 0.02526676282286644, -0.05136854201555252, 0.2993526756763458, -0.13532161712646484, 0.0323675237596035, -0.046767909079790115, -0.16021016240119934, -0.073417529463768]",0.0,0.0,0.0,0.0
ieee9,101,10,2,9,2,44,"[0.03498420864343643, -0.12272368371486664, -0.030034396797418594, 0.03547436743974686, -0.24393942952156067, 0.03272822126746178, 0.06913439929485321, -0.2540832459926605, -0.17505276203155518, -1000000000.0, -0.19191528856754303, -0.1153809130191803, 0.0753900334239006, 0.0011215917766094208, 0.12242554873228073, -0.14140114188194275, -0.09520842134952545, 0.19608138501644135, 0.23403312265872955, 0.1857086718082428, -0.023986974731087685, 0.21921446919441223, -0.08980163931846619, -0.17387162148952484, -0.21147871017456055, -0.1202041506767273, 0.04142339155077934, -0.07939910888671875, 0.1828320473432541, -0.07705926895141602, 0.13456769287586212, -0.2473171353340149, -0.019793260842561722, -0.03343521058559418, -0.16406621038913727, -0.08332584798336029, 0.032857514917850494, 0.03881204500794411, -0.15685692429542542, 0.11309081315994263, 0.1597387045621872, 0.039531271904706955, -0.08331914991140366, -0.024650122970342636, 0.28916218876838684, -0.0648426041007042, 0.10079677402973175, 0.011220045387744904, 0.2579059898853302, -0.15323582291603088, 0.05449758470058441, -0.02937263250350952, -0.18009188771247864, -0.0847509577870369]",0.031237944960594177,5.146331787109375,2.201747417449951,0.2736712396144867
ieee9,101,10,3,9 44,0,48,"[-0.02706386148929596, -0.1599513292312622, 0.050890371203422546, 0.09514514356851578, -0.15323692560195923, 0.07500460743904114, 0.009246066212654114, -0.25513848662376404, -0.10773276537656784, -1000000000.0, -0.21703962981700897, 0.06002177298069, 0.027994871139526367, 0.07252602279186249, 0.12142474204301834, 0.003551669418811798, -0.06473418325185776, 0.1389160305261612, 0.22625747323036194, 0.04195069894194603, 0.003942943178117275, 0.24124154448509216, 0.00577816367149353, -0.0962081253528595, -0.18951573967933655, -0.21424268186092377, 0.04795887693762779, 0.002042509615421295, 0.0889490470290184, -0.16542375087738037, 0.08757118880748749, -0.21780040860176086, -0.030908674001693726, 0.005401119589805603, -0.1784660965204239, -0.14419305324554443, -0.0273972749710083, 0.08409665524959564, -0.05082862079143524, 0.013354972004890442, 0.07061003148555756, 0.1035284548997879, -0.09776725620031357, -0.025481760501861572, -1000000000.0, -0.08045884221792221, 0.06293231248855591, -0.053730931133031845, 0.2646813988685608, -0.0668867900967598, 0.08336344361305237, -0.10390464961528778, -0.21630939841270447, -0.033293887972831726]",0.004875359125435352,0.8402686715126038,0.49173569679260254,0.04327484965324402
