epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8846153846153845,0.8416666666666668,1.0,0.8416666666666668,1.760695952635545,1.0,1,1.1852314472198486,-0.9241910771681711,0.1318566946137735,5,0.4230769230769231,0.8416666666666668
1,0.8884615384615384,0.8416666666666668,1.0,0.8416666666666668,1.8466530854885395,1.0,1,1.4000452586582728,-0.9211616605806808,0.11220496957830348,5,0.36538461538461536,0.8416666666666668
2,0.9173076923076923,0.8416666666666668,1.0,0.8416666666666668,1.788320752290579,1.0,1,1.1707444787025452,-0.9432692644687799,0.10860983572554314,5,0.5384615384615384,0.8416666666666668
3,0.8961538461538462,0.8416666666666668,1.0,0.8416666666666668,2.0038857689270606,1.0,1,1.5398634161267961,-0.9152229790504163,0.10355039525317312,5,0.4423076923076923,0.8416666666666668
4,0.8903846153846153,0.8416666666666668,1.0,0.8416666666666668,2.44394068305309,1.0,1,2.0870792184557234,-0.9031378707633568,0.11945488880946986,5,0.4230769230769231,0.8416666666666668
5,0.9038461538461537,0.8416666666666668,1.0,0.8416666666666668,2.5132435262203217,1.0,1,1.86127998147692,-0.9110274270463447,0.12680444446171632,5,0.5384615384615384,0.8416666666666668
6,0.8903846153846153,0.8416666666666668,1.0,0.8416666666666668,2.57221624484429,1.0,1,1.843599694115775,-0.8921879865085849,0.11824091283152575,5,0.38461538461538464,0.8416666666666668
7,0.9192307692307692,0.8416666666666668,1.0,0.8416666666666668,2.5104520664765286,1.0,1,2.029931000300816,-0.9156697681925904,0.08079291786967388,4,0.4230769230769231,0.8416666666666668
8,0.9019230769230769,0.8416666666666668,1.0,0.8416666666666668,2.3985116390081553,1.0,1,1.8440828834261214,-0.892962557149048,0.11180968235073532,5,0.46153846153846156,0.8416666666666668
9,0.9192307692307692,0.8416666666666668,1.0,0.8416666666666668,2.5071412920951843,1.0,1,1.9715996640069144,-0.9047891942354348,0.09212265405760975,5,0.4423076923076923,0.8416666666666668
10,0.8942307692307693,0.8416666666666668,1.0,0.8416666666666668,2.553982436656952,1.0,1,1.7522517613002233,-0.8743028119206429,0.12620097172949352,5,0.46153846153846156,0.8416666666666668
11,0.8961538461538462,0.8416666666666668,1.0,0.8416666666666668,2.7865955096024733,1.0,1,2.0759954963411604,-0.8706707724871544,0.10183474114595235,5,0.4807692307692308,0.8416666666666668
12,0.9173076923076924,0.85,1.0,0.8416666666666668,2.847362444950984,1.0,1,2.1968747888292586,-0.886471035044927,0.09710413284979989,5,0.46153846153846156,0.8416666666666668
13,0.8884615384615385,0.85,1.0,0.8416666666666668,2.8595273723969092,1.0,1,2.2692803144454956,-0.8523192989711579,0.1102299589109622,5,0.36538461538461536,0.8416666666666668
14,0.9038461538461537,0.85,1.0,0.8416666666666668,2.871335029602051,1.0,1,2.069236091205052,-0.8624156604592615,0.12070310246222327,5,0.4807692307692308,0.8416666666666668
15,0.8942307692307693,0.85,1.0,0.8416666666666668,2.904259686286633,1.0,1,2.1000353268214633,-0.8475004021938031,0.13369006865714797,4,0.46153846153846156,0.8416666666666668
16,0.8673076923076922,0.9083333333333333,1.0,0.8416666666666668,2.8774386873612037,1.0,1,1.943106004170009,-0.8153090509657676,0.13386186106301204,5,0.36538461538461536,0.8416666666666668
17,0.8865384615384614,0.9083333333333333,1.0,0.8416666666666668,2.910869442499601,1.0,1,1.9683548893247331,-0.8291535622225357,0.13450607681617002,5,0.4807692307692308,0.8416666666666668
18,0.8884615384615384,0.9083333333333333,1.0,0.8416666666666668,2.8532405403944163,1.0,1,2.298169800213405,-0.8255704718140454,0.11015180961211025,5,0.36538461538461536,0.8416666666666668
19,0.9038461538461539,0.9083333333333333,1.0,0.8416666666666668,2.8594673688595114,1.0,1,2.1600620406014577,-0.8356501013040543,0.1055992471982619,5,0.40384615384615385,0.8416666666666668
