update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
37,0.1692187637090683,0.1692187637090683,MoE-sBOED,0.04994559288024902,2368,3.350849151611328,1.3788652420043945,0.0246636513620615,0.26567181944847107,0.11911889165639877,,,,,,,,,,,
38,0.16734373569488525,0.16734373569488525,MoE-sBOED,0.04956674575805664,2432,3.345226287841797,1.3794125318527222,0.029234101995825768,0.2639509439468384,0.11922692507505417,,,,,,,,,,,
39,0.17906250059604645,0.17906250059604645,MoE-sBOED,0.04951024055480957,2496,3.342066526412964,1.379568338394165,0.03161637857556343,0.2645223140716553,0.11928736418485641,,,,,,,,,,,
40,0.15046876668930054,0.15046876668930054,MoE-sBOED,0.049854278564453125,2560,3.341939926147461,1.3800199031829834,0.03449546545743942,0.2691977620124817,0.11925925314426422,,,,,,,,,,,
41,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.04983806610107422,2624,3.343775749206543,1.3803743124008179,0.037210702896118164,0.2691717743873596,0.11916570365428925,,,,,,,,,,,
42,0.17906251549720764,0.17906251549720764,MoE-sBOED,0.0490107536315918,2688,3.3451356887817383,1.3815702199935913,0.04260890930891037,0.27055230736732483,0.11906241625547409,,,,,,,,,,,
43,0.17906251549720764,0.17906251549720764,MoE-sBOED,0.04978537559509277,2752,3.3418376445770264,1.3822579383850098,0.048661742359399796,0.27125728130340576,0.11898777633905411,,,,,,,,,,,
44,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.0497896671295166,2816,3.3307371139526367,1.3819321393966675,0.059511590749025345,0.2785402536392212,0.11899065226316452,,,,,,,,,,,
45,0.17812500894069672,0.17812500894069672,MoE-sBOED,0.050333499908447266,2880,3.319073438644409,1.3786396980285645,0.0685587227344513,0.29524368047714233,0.1190214529633522,,,,,,,,,,,
46,0.16593749821186066,0.16593749821186066,MoE-sBOED,0.04934859275817871,2944,3.3396832942962646,1.374790906906128,0.06945489346981049,0.3037426471710205,0.11903243511915207,,,,,,,,,,,
47,0.16171874105930328,0.16171874105930328,MoE-sBOED,0.04935479164123535,3008,3.338883399963379,1.3726491928100586,0.062676802277565,0.29922720789909363,0.1190594956278801,,,,,,,,,,,
48,0.1926562488079071,0.1926562488079071,MoE-sBOED,0.05007195472717285,3072,3.333683729171753,1.3648183345794678,0.04749719798564911,0.29302605986595154,0.11905846744775772,,,,,,,,,,,
49,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.0488886833190918,3136,3.3051581382751465,1.3464882373809814,0.0491880439221859,0.3051111698150635,0.11907483637332916,,,,,,,,,,,
50,0.17156249284744263,0.17156249284744263,MoE-sBOED,0.04973244667053223,3200,3.301358699798584,1.3232632875442505,0.051371753215789795,0.32196587324142456,0.11906019598245621,0.186328125,0.183359375,2,0.4938350966590116,0.015625,0.1484375,0,0.009843750000000002,1101.167734375,0,required
51,0.16453124582767487,0.16453124582767487,MoE-sBOED,0.05338907241821289,3264,3.3165290355682373,1.3173295259475708,0.051064327359199524,0.32222646474838257,0.11897394061088562,,,,,,,,,,,
52,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.05023384094238281,3328,3.326512336730957,1.3295578956604004,0.048593755811452866,0.30841928720474243,0.11883577704429626,,,,,,,,,,,
53,0.16124999523162842,0.16124999523162842,MoE-sBOED,0.048847198486328125,3392,3.331160306930542,1.3377306461334229,0.04706864431500435,0.29691287875175476,0.11875925213098526,,,,,,,,,,,
54,0.17109374701976776,0.17109374701976776,MoE-sBOED,0.049251556396484375,3456,3.3368124961853027,1.349522590637207,0.04462781921029091,0.279734343290329,0.11871109157800674,,,,,,,,,,,
55,0.16500000655651093,0.16500000655651093,MoE-sBOED,0.049688100814819336,3520,3.3368873596191406,1.3543941974639893,0.04271160066127777,0.27110710740089417,0.11871176213026047,,,,,,,,,,,
56,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.04934573173522949,3584,3.339778423309326,1.3614572286605835,0.03975818678736687,0.28308728337287903,0.11868983507156372,,,,,,,,,,,
57,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.04955887794494629,3648,3.3414149284362793,1.3650646209716797,0.04275250807404518,0.3012504577636719,0.11864645034074783,,,,,,,,,,,
58,0.17249999940395355,0.17249999940395355,MoE-sBOED,0.049132585525512695,3712,3.3337533473968506,1.365555763244629,0.05297742411494255,0.3062945306301117,0.1186830997467041,,,,,,,,,,,
59,0.14953124523162842,0.14953124523162842,MoE-sBOED,0.04964566230773926,3776,3.322488784790039,1.3666386604309082,0.05898135155439377,0.30172669887542725,0.11877568811178207,,,,,,,,,,,
60,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04922842979431152,3840,3.315917491912842,1.3651456832885742,0.057922039180994034,0.3073350191116333,0.11882837116718292,,,,,,,,,,,
61,0.17015624046325684,0.17015624046325684,MoE-sBOED,0.050076961517333984,3904,3.3153982162475586,1.3587310314178467,0.04908379167318344,0.3138671815395355,0.11879382282495499,,,,,,,,,,,
62,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.04990983009338379,3968,3.3329503536224365,1.3551948070526123,0.04292644187808037,0.3095616400241852,0.11871759593486786,,,,,,,,,,,
63,0.14812499284744263,0.14812499284744263,MoE-sBOED,0.04899477958679199,4032,3.333515167236328,1.3564696311950684,0.04534982517361641,0.2949705719947815,0.1186893880367279,,,,,,,,,,,
64,0.1654687523841858,0.1654687523841858,MoE-sBOED,0.04973435401916504,4096,3.3287878036499023,1.3551706075668335,0.05664927512407303,0.2875279188156128,0.118729367852211,,,,,,,,,,,
65,0.16734376549720764,0.16734376549720764,MoE-sBOED,0.04926323890686035,4160,3.3094139099121094,1.3425936698913574,0.06876739114522934,0.2977035343647003,0.11881334334611893,,,,,,,,,,,
66,0.18937501311302185,0.18937501311302185,MoE-sBOED,0.049767494201660156,4224,3.2882890701293945,1.3309675455093384,0.0754498690366745,0.3047742545604706,0.11885471642017365,,,,,,,,,,,
67,0.18656250834465027,0.18656250834465027,MoE-sBOED,0.049756526947021484,4288,3.283660411834717,1.3352326154708862,0.0756106749176979,0.296662300825119,0.11882378906011581,,,,,,,,,,,
68,0.16593749821186066,0.16593749821186066,MoE-sBOED,0.04898810386657715,4352,3.2640559673309326,1.3335425853729248,0.07502813637256622,0.2940932512283325,0.11889688670635223,,,,,,,,,,,
69,0.1729687601327896,0.1729687601327896,MoE-sBOED,0.04989457130432129,4416,3.2101593017578125,1.3128807544708252,0.07708893716335297,0.3078126907348633,0.11905702948570251,,,,,,,,,,,
70,0.15984374284744263,0.15984374284744263,MoE-sBOED,0.04907107353210449,4480,3.150655746459961,1.2835123538970947,0.0735885426402092,0.32665354013442993,0.11919467151165009,,,,,,,,,,,
71,0.17812499403953552,0.17812499403953552,MoE-sBOED,0.049436092376708984,4544,3.135746717453003,1.286113977432251,0.06676358729600906,0.32372862100601196,0.11923394352197647,,,,,,,,,,,
72,0.16593751311302185,0.16593751311302185,MoE-sBOED,0.049620628356933594,4608,3.1840009689331055,1.315025806427002,0.05664907023310661,0.30357444286346436,0.11912579834461212,,,,,,,,,,,
73,0.17906250059604645,0.17906250059604645,MoE-sBOED,0.049742937088012695,4672,3.2414255142211914,1.3411945104599,0.05319710075855255,0.27898168563842773,0.11899995803833008,,,,,,,,,,,
74,0.18468749523162842,0.18468749523162842,MoE-sBOED,0.04971170425415039,4736,3.2959976196289062,1.358533263206482,0.051023587584495544,0.26803115010261536,0.11882492154836655,,,,,,,,,,,
75,0.16828125715255737,0.16828125715255737,MoE-sBOED,0.049277305603027344,4800,3.3214855194091797,1.3646348714828491,0.04762047529220581,0.273007333278656,0.11865635216236115,0.17203124999999997,0.20734375,1,-0.0,0.0078125,0.203125,0,0.013125,1101.7385937499998,0,required
76,0.17249999940395355,0.17249999940395355,MoE-sBOED,0.04832029342651367,4864,3.337567090988159,1.3667354583740234,0.044540103524923325,0.27568715810775757,0.11854612082242966,,,,,,,,,,,
77,0.16687500476837158,0.16687500476837158,MoE-sBOED,0.07643771171569824,4928,3.358628034591675,1.3679184913635254,0.042067065834999084,0.2768571972846985,0.118447445333004,,,,,,,,,,,
78,0.16171875596046448,0.16171875596046448,MoE-sBOED,0.05016803741455078,4992,3.359814405441284,1.36905837059021,0.04383443668484688,0.274419367313385,0.1184069812297821,,,,,,,,,,,
79,0.1771875023841858,0.1771875023841858,MoE-sBOED,0.049713134765625,5056,3.3595130443573,1.3702218532562256,0.04832736775279045,0.2708835303783417,0.11838683485984802,,,,,,,,,,,
80,0.17625001072883606,0.17625001072883606,MoE-sBOED,0.05042457580566406,5120,3.358433485031128,1.3715896606445312,0.054840292781591415,0.26580166816711426,0.11836317181587219,,,,,,,,,,,
81,0.16312500834465027,0.16312500834465027,MoE-sBOED,0.04819440841674805,5184,3.3564295768737793,1.3720290660858154,0.0627090111374855,0.2645472288131714,0.11835865676403046,,,,,,,,,,,
82,0.16687500476837158,0.16687500476837158,MoE-sBOED,0.04632425308227539,5248,3.3545398712158203,1.3713620901107788,0.06513383984565735,0.2667216956615448,0.11835771799087524,,,,,,,,,,,
83,0.17250001430511475,0.17250001430511475,MoE-sBOED,0.05698060989379883,5312,3.3516392707824707,1.3708947896957397,0.06656228005886078,0.2686624526977539,0.11835791915655136,,,,,,,,,,,
84,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.055271148681640625,5376,3.347841739654541,1.3711943626403809,0.06745842099189758,0.2697416841983795,0.11835458874702454,,,,,,,,,,,
85,0.16734376549720764,0.16734376549720764,MoE-sBOED,0.049889326095581055,5440,3.3440892696380615,1.3723423480987549,0.06324257701635361,0.2661345899105072,0.11833832412958145,,,,,,,,,,,
86,0.16359373927116394,0.16359373927116394,MoE-sBOED,0.049414873123168945,5504,3.3421988487243652,1.3721928596496582,0.05835180729627609,0.26293444633483887,0.11833338439464569,,,,,,,,,,,
87,0.16875000298023224,0.16875000298023224,MoE-sBOED,0.04796314239501953,5568,3.3392043113708496,1.3719227313995361,0.05566885694861412,0.2603000998497009,0.11833837628364563,,,,,,,,,,,
88,0.1823437511920929,0.1823437511920929,MoE-sBOED,0.04866814613342285,5632,3.3385744094848633,1.3731950521469116,0.05139130353927612,0.2621271014213562,0.11833938956260681,,,,,,,,,,,
89,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04876351356506348,5696,3.3369827270507812,1.3753265142440796,0.0434732623398304,0.26392993330955505,0.11834774911403656,,,,,,,,,,,
90,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.04944157600402832,5760,3.34096097946167,1.3790267705917358,0.03517613932490349,0.26682499051094055,0.11833558231592178,,,,,,,,,,,
91,0.1603125035762787,0.1603125035762787,MoE-sBOED,0.04875469207763672,5824,3.3475606441497803,1.379317045211792,0.03130284324288368,0.26991939544677734,0.11829410493373871,,,,,,,,,,,
92,0.17156249284744263,0.17156249284744263,MoE-sBOED,0.04921150207519531,5888,3.3559348583221436,1.377962589263916,0.030849197879433632,0.2750564515590668,0.11823688447475433,,,,,,,,,,,
93,0.18703123927116394,0.18703123927116394,MoE-sBOED,0.04972505569458008,5952,3.3551034927368164,1.377096176147461,0.03210744634270668,0.27856117486953735,0.11819896847009659,,,,,,,,,,,
94,0.17343750596046448,0.17343750596046448,MoE-sBOED,0.04901242256164551,6016,3.353271484375,1.3771114349365234,0.03364403918385506,0.2844705283641815,0.1181679293513298,,,,,,,,,,,
95,0.1795312464237213,0.1795312464237213,MoE-sBOED,0.04912543296813965,6080,3.3435096740722656,1.375846266746521,0.038652122020721436,0.2939116656780243,0.1181638166308403,,,,,,,,,,,
96,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.04957747459411621,6144,3.331786870956421,1.3747317790985107,0.04804401472210884,0.29945075511932373,0.11820001900196075,,,,,,,,,,,
97,0.17999999225139618,0.17999999225139618,MoE-sBOED,0.049390554428100586,6208,3.3176779747009277,1.3731765747070312,0.05482371151447296,0.3037295341491699,0.11823727190494537,,,,,,,,,,,
98,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.04941916465759277,6272,3.3078765869140625,1.3708810806274414,0.0592639185488224,0.31066271662712097,0.11823033541440964,,,,,,,,,,,
99,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.04923295974731445,6336,3.3022613525390625,1.3700356483459473,0.0628129318356514,0.3126015067100525,0.1182171031832695,,,,,,,,,,,
100,0.16734375059604645,0.16734375059604645,MoE-sBOED,0.04907584190368652,6400,3.3028171062469482,1.3692264556884766,0.0594913512468338,0.314231812953949,0.11818008869886398,0.17601562499999998,0.17539062500000002,1,-0.0,0.0078125,0.171875,0,0.00984375,1101.394140625,0,required
101,0.1626562476158142,0.1626562476158142,MoE-sBOED,0.04656028747558594,6464,3.3039422035217285,1.3658666610717773,0.054423101246356964,0.3186771273612976,0.11813522130250931,,,,,,,,,,,
102,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04718136787414551,6528,3.3098692893981934,1.3673667907714844,0.04668276384472847,0.30866020917892456,0.11808038502931595,,,,,,,,,,,
103,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.048546791076660156,6592,3.332305669784546,1.3724584579467773,0.037155669182538986,0.29002153873443604,0.11800482124090195,,,,,,,,,,,
104,0.17906250059604645,0.17906250059604645,MoE-sBOED,0.04959678649902344,6656,3.3403029441833496,1.3749408721923828,0.031097067520022392,0.2792133688926697,0.11795247346162796,,,,,,,,,,,
105,0.18562501668930054,0.18562501668930054,MoE-sBOED,0.049082040786743164,6720,3.3443236351013184,1.3762315511703491,0.029341604560613632,0.2724584937095642,0.11790414154529572,,,,,,,,,,,
106,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.04919743537902832,6784,3.349104642868042,1.3776191473007202,0.028149710968136787,0.2663695216178894,0.1178472712635994,,,,,,,,,,,
107,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.0495758056640625,6848,3.3515968322753906,1.3787673711776733,0.028912339359521866,0.26175129413604736,0.11781048774719238,,,,,,,,,,,
108,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.04934120178222656,6912,3.352038860321045,1.3793119192123413,0.03277439624071121,0.25964170694351196,0.11780624091625214,,,,,,,,,,,
109,0.16593751311302185,0.16593751311302185,MoE-sBOED,0.04958033561706543,6976,3.3511760234832764,1.3792006969451904,0.0373520702123642,0.2591031789779663,0.11782579123973846,,,,,,,,,,,
110,0.16359373927116394,0.16359373927116394,MoE-sBOED,0.049184560775756836,7040,3.350745677947998,1.379215955734253,0.04075093939900398,0.2604183554649353,0.11784063279628754,,,,,,,,,,,
111,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.04982328414916992,7104,3.3512511253356934,1.3793160915374756,0.04011886939406395,0.2643450200557709,0.11785158514976501,,,,,,,,,,,
112,0.16593751311302185,0.16593751311302185,MoE-sBOED,0.04956459999084473,7168,3.352621555328369,1.3795503377914429,0.035131171345710754,0.26499035954475403,0.11785020679235458,,,,,,,,,,,
113,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.0493321418762207,7232,3.3533942699432373,1.3797945976257324,0.03228643164038658,0.2638438940048218,0.11784429848194122,,,,,,,,,,,
114,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.04970240592956543,7296,3.3523805141448975,1.3797330856323242,0.03268809989094734,0.26361963152885437,0.11785391718149185,,,,,,,,,,,
115,0.18140625953674316,0.18140625953674316,MoE-sBOED,0.04932594299316406,7360,3.3499820232391357,1.3793420791625977,0.03652633726596832,0.26362478733062744,0.11787349730730057,,,,,,,,,,,
116,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.0496973991394043,7424,3.3461952209472656,1.3788468837738037,0.041032418608665466,0.26300734281539917,0.11788713186979294,,,,,,,,,,,
117,0.17109374701976776,0.17109374701976776,MoE-sBOED,0.049799203872680664,7488,3.3379387855529785,1.3778302669525146,0.040913768112659454,0.26101934909820557,0.11792975664138794,,,,,,,,,,,
118,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.04890704154968262,7552,3.3225955963134766,1.3759989738464355,0.040769901126623154,0.2588297724723816,0.11798952519893646,,,,,,,,,,,
119,0.16640625894069672,0.16640625894069672,MoE-sBOED,0.04919552803039551,7616,3.3030495643615723,1.374381422996521,0.042284317314624786,0.2547672688961029,0.11802158504724503,,,,,,,,,,,
120,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.04901552200317383,7680,3.2906274795532227,1.3736594915390015,0.046622637659311295,0.25456899404525757,0.11801579594612122,,,,,,,,,,,
121,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.05000138282775879,7744,3.2878615856170654,1.3732800483703613,0.048278022557497025,0.2562239170074463,0.11800386756658554,,,,,,,,,,,
122,0.19875000417232513,0.19875000417232513,MoE-sBOED,0.04904007911682129,7808,3.2805097103118896,1.372335433959961,0.04615239426493645,0.2577556371688843,0.11799624562263489,,,,,,,,,,,
123,0.18328125774860382,0.18328125774860382,MoE-sBOED,0.04946327209472656,7872,3.263155460357666,1.370652198791504,0.047007814049720764,0.2587636113166809,0.11801701784133911,,,,,,,,,,,
124,0.17109376192092896,0.17109376192092896,MoE-sBOED,0.04971051216125488,7936,3.240462303161621,1.369084358215332,0.04915548115968704,0.26029038429260254,0.11805757135152817,,,,,,,,,,,
125,0.16171875596046448,0.16171875596046448,MoE-sBOED,0.049555301666259766,8000,3.227747678756714,1.3693374395370483,0.04889494180679321,0.25743067264556885,0.1180592030286789,0.17085937499999998,0.067109375,2,0.2337916587064593,0.015625,0.03125,1,0.0009375,100.067109375,0,required
126,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.04681801795959473,8064,3.2314505577087402,1.370856761932373,0.04527164250612259,0.2570217251777649,0.11801082640886307,,,,,,,,,,,
127,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.047007083892822266,8128,3.253626823425293,1.3729345798492432,0.04298108443617821,0.25496962666511536,0.1179434210062027,,,,,,,,,,,
128,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.048981428146362305,8192,3.270235061645508,1.3748162984848022,0.04175233840942383,0.2560148239135742,0.11789551377296448,,,,,,,,,,,
129,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.04904437065124512,8256,3.2819533348083496,1.3758734464645386,0.043351273983716965,0.26555222272872925,0.11786311119794846,,,,,,,,,,,
130,0.17859375476837158,0.17859375476837158,MoE-sBOED,0.04905557632446289,8320,3.2996442317962646,1.3766515254974365,0.0434332974255085,0.2716031074523926,0.11780566722154617,,,,,,,,,,,
131,0.17484374344348907,0.17484374344348907,MoE-sBOED,0.04886746406555176,8384,3.3408219814300537,1.376202940940857,0.04417157918214798,0.2777166962623596,0.11776424199342728,,,,,,,,,,,
132,0.1889062523841858,0.1889062523841858,MoE-sBOED,0.049082040786743164,8448,3.309809446334839,1.3742218017578125,0.044575419276952744,0.28685468435287476,0.11777036637067795,,,,,,,,,,,
133,0.17859375476837158,0.17859375476837158,MoE-sBOED,0.050009727478027344,8512,3.306300640106201,1.3722515106201172,0.04527658969163895,0.29263168573379517,0.11779424548149109,,,,,,,,,,,
134,0.16828124225139618,0.16828124225139618,MoE-sBOED,0.04918336868286133,8576,3.303345203399658,1.3710635900497437,0.045449066907167435,0.2936544716358185,0.1178145632147789,,,,,,,,,,,
135,0.18515625596046448,0.18515625596046448,MoE-sBOED,0.04957747459411621,8640,3.3067119121551514,1.372178316116333,0.04411390796303749,0.28984683752059937,0.11779748648405075,,,,,,,,,,,
136,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.04987907409667969,8704,3.3155250549316406,1.3749865293502808,0.0429450161755085,0.28438037633895874,0.1177583858370781,,,,,,,,,,,
137,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.049062252044677734,8768,3.324338912963867,1.3767340183258057,0.04192202538251877,0.2787802219390869,0.11771679669618607,,,,,,,,,,,
138,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.04967212677001953,8832,3.3316333293914795,1.3774369955062866,0.041289329528808594,0.27401870489120483,0.1176643818616867,,,,,,,,,,,
139,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.049173831939697266,8896,3.3383140563964844,1.3779572248458862,0.04158139228820801,0.27235981822013855,0.11761201173067093,,,,,,,,,,,
