update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.30648136138916016,64,3.346808433532715,1.3840699195861816,0.04507170245051384,0.27225083112716675,0.11925330758094788,,,,,,,,,,,
2,0.17109374701976776,0.17109374701976776,MoE-sBOED,0.07058596611022949,128,3.344592809677124,1.3853269815444946,0.0962776392698288,0.2622305750846863,0.11933653801679611,,,,,,,,,,,
3,0.17109374701976776,0.17109374701976776,MoE-sBOED,0.08318281173706055,192,3.343109607696533,1.385495662689209,0.04331713914871216,0.25380903482437134,0.11939018964767456,,,,,,,,,,,
4,0.17390625178813934,0.17390625178813934,MoE-sBOED,0.06819653511047363,256,3.3411078453063965,1.3852310180664062,0.006818223744630814,0.2542809844017029,0.11946025490760803,,,,,,,,,,,
5,0.1626562476158142,0.1626562476158142,MoE-sBOED,0.09645438194274902,320,3.33840274810791,1.3851243257522583,0.005835042335093021,0.2567044496536255,0.11951380223035812,,,,,,,,,,,
6,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.07149505615234375,384,3.336315870285034,1.3852348327636719,0.0023018878418952227,0.25200772285461426,0.11958802491426468,,,,,,,,,,,
7,0.1823437660932541,0.1823437660932541,MoE-sBOED,0.06190371513366699,448,3.3340601921081543,1.3852075338363647,0.0015327837318181992,0.2547057867050171,0.1196291446685791,,,,,,,,,,,
8,0.1860937476158142,0.1860937476158142,MoE-sBOED,0.057378292083740234,512,3.33120059967041,1.385237693786621,0.0014526176964864135,0.2548823058605194,0.11959102004766464,,,,,,,,,,,
9,0.18281251192092896,0.18281251192092896,MoE-sBOED,0.0572049617767334,576,3.326442241668701,1.3854684829711914,0.0009162902715615928,0.25320589542388916,0.11953984200954437,,,,,,,,,,,
10,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.05669593811035156,640,3.3224868774414062,1.3856737613677979,0.0007872527348808944,0.2518908977508545,0.11953712999820709,,,,,,,,,,,
11,0.17390625178813934,0.17390625178813934,MoE-sBOED,0.05641365051269531,704,3.3173444271087646,1.3857853412628174,0.0005341256037354469,0.2525840997695923,0.11952779442071915,,,,,,,,,,,
12,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.05698060989379883,768,3.313891887664795,1.3858354091644287,0.0005868501029908657,0.2528213858604431,0.11951583623886108,,,,,,,,,,,
13,0.1654687523841858,0.1654687523841858,MoE-sBOED,0.05657649040222168,832,3.310415506362915,1.3859601020812988,0.0009687440469861031,0.2526245713233948,0.11956432461738586,,,,,,,,,,,
14,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.05722308158874512,896,3.307004928588867,1.3860266208648682,0.00028351685614325106,0.25195902585983276,0.11957280337810516,,,,,,,,,,,
15,0.1612500101327896,0.1612500101327896,MoE-sBOED,0.05618858337402344,960,3.307046890258789,1.386005163192749,0.000483135663671419,0.2532295882701874,0.11951684206724167,,,,,,,,,,,
16,0.1823437511920929,0.1823437511920929,MoE-sBOED,0.05730032920837402,1024,3.311471939086914,1.3860145807266235,0.00035263929748907685,0.25265973806381226,0.11944098770618439,,,,,,,,,,,
17,0.17343750596046448,0.17343750596046448,MoE-sBOED,0.05744290351867676,1088,3.31846284866333,1.3858847618103027,0.0003092218830715865,0.25380879640579224,0.11936375498771667,,,,,,,,,,,
18,0.16171875596046448,0.16171875596046448,MoE-sBOED,0.05612969398498535,1152,3.322359323501587,1.3858742713928223,0.0007729021599516273,0.25281065702438354,0.11930031329393387,,,,,,,,,,,
19,0.1626562476158142,0.1626562476158142,MoE-sBOED,0.05767965316772461,1216,3.323244571685791,1.3858416080474854,0.0005201447056606412,0.2522067427635193,0.11924533545970917,,,,,,,,,,,
20,0.18984374403953552,0.18984374403953552,MoE-sBOED,0.05629992485046387,1280,3.32181978225708,1.3856784105300903,0.0004182383418083191,0.253556489944458,0.1192060336470604,,,,,,,,,,,
21,0.1823437511920929,0.1823437511920929,MoE-sBOED,0.05657696723937988,1344,3.317349910736084,1.3856542110443115,0.0005579033750109375,0.2534918189048767,0.11919347941875458,,,,,,,,,,,
22,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.05728769302368164,1408,3.312803030014038,1.3855867385864258,0.00037872488610446453,0.2545190453529358,0.11917265504598618,,,,,,,,,,,
23,0.16499999165534973,0.16499999165534973,MoE-sBOED,0.056561946868896484,1472,3.3039631843566895,1.3857483863830566,0.0008655956480652094,0.2505726218223572,0.11910298466682434,,,,,,,,,,,
24,0.16734373569488525,0.16734373569488525,MoE-sBOED,0.056867122650146484,1536,3.2929251194000244,1.3856630325317383,0.0005556992255151272,0.2537194490432739,0.11903051286935806,,,,,,,,,,,
25,0.18843750655651093,0.18843750655651093,MoE-sBOED,0.055971384048461914,1600,3.283444881439209,1.3857914209365845,0.0006351366173475981,0.25138717889785767,0.11903992295265198,0.17203125000000002,0.19328125,1,-0.0,0.0078125,0.15625,0,0.0121875,1001.25578125,0,diagnostic_only
26,0.1654687523841858,0.1654687523841858,MoE-sBOED,0.055397987365722656,1664,3.2778420448303223,1.3857632875442505,0.000490185571834445,0.2515242099761963,0.11903723329305649,,,,,,,,,,,
27,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.05599021911621094,1728,3.284724235534668,1.385678768157959,0.000543805886991322,0.2519570589065552,0.11903183907270432,,,,,,,,,,,
28,0.18328124284744263,0.18328124284744263,MoE-sBOED,0.056784629821777344,1792,3.301929235458374,1.3853538036346436,0.0007387492805719376,0.25376754999160767,0.11901725083589554,,,,,,,,,,,
29,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.05614328384399414,1856,3.3045451641082764,1.3850116729736328,0.0011291861301288009,0.25641870498657227,0.11907277256250381,,,,,,,,,,,
30,0.17343750596046448,0.17343750596046448,MoE-sBOED,0.05620694160461426,1920,3.2905941009521484,1.3849190473556519,0.0013660797849297523,0.2567875385284424,0.11918894946575165,,,,,,,,,,,
31,0.18281251192092896,0.18281251192092896,MoE-sBOED,0.05755949020385742,1984,3.284432888031006,1.3848443031311035,0.0011983007425442338,0.2528875172138214,0.11927872151136398,,,,,,,,,,,
32,0.17015624046325684,0.17015624046325684,MoE-sBOED,0.056459903717041016,2048,3.298208713531494,1.3845865726470947,0.0009934701956808567,0.2584039568901062,0.11933891475200653,,,,,,,,,,,
33,0.18046875298023224,0.18046875298023224,MoE-sBOED,0.057589054107666016,2112,3.315375328063965,1.3846514225006104,0.0011445116251707077,0.25978875160217285,0.11932656913995743,,,,,,,,,,,
34,0.17671874165534973,0.17671874165534973,MoE-sBOED,0.0569155216217041,2176,3.3010592460632324,1.385023593902588,0.0008038156665861607,0.25253093242645264,0.1192656010389328,,,,,,,,,,,
35,0.16359375417232513,0.16359375417232513,MoE-sBOED,0.05622267723083496,2240,3.2974281311035156,1.3850321769714355,0.0007538215140812099,0.25470662117004395,0.1192331612110138,,,,,,,,,,,
36,0.17343750596046448,0.17343750596046448,MoE-sBOED,0.05745816230773926,2304,3.3063321113586426,1.385282278060913,0.0004677719553001225,0.2551414966583252,0.11919737607240677,,,,,,,,,,,
37,0.17296874523162842,0.17296874523162842,MoE-sBOED,0.05651235580444336,2368,3.3181955814361572,1.3854789733886719,0.0006488588987849653,0.2514829933643341,0.11921028047800064,,,,,,,,,,,
38,0.16640624403953552,0.16640624403953552,MoE-sBOED,0.05763101577758789,2432,3.32021427154541,1.3855304718017578,0.00070605194196105,0.25225943326950073,0.11926279217004776,,,,,,,,,,,
39,0.16312500834465027,0.16312500834465027,MoE-sBOED,0.05691838264465332,2496,3.3106164932250977,1.3852930068969727,0.0010654348880052567,0.25184446573257446,0.11939110606908798,,,,,,,,,,,
40,0.17625001072883606,0.17625001072883606,MoE-sBOED,0.05620169639587402,2560,3.286168336868286,1.3843810558319092,0.002004500012844801,0.25908130407333374,0.11957032233476639,,,,,,,,,,,
41,0.1640625149011612,0.1640625149011612,MoE-sBOED,0.05660247802734375,2624,3.254863739013672,1.383313536643982,0.0011710646795108914,0.26391106843948364,0.11976273357868195,,,,,,,,,,,
