update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.22500000000000003,0.22500000000000003,DAD,0.7334649562835693,64,3.9429612159729004,,,,,,,,,
2,0.22500000000000003,0.22500000000000003,DAD,0.5386817455291748,128,3.9416756629943848,,,,,,,,,
3,0.22570312500000003,0.22570312500000003,DAD,0.5402634143829346,192,3.9416167736053467,,,,,,,,,
4,0.22535156250000005,0.22535156250000005,DAD,0.5377163887023926,256,3.9414894580841064,,,,,,,,,
5,0.22535156250000005,0.22535156250000005,DAD,0.5378298759460449,320,3.94140625,,,,,,,,,
6,0.22500000000000003,0.22500000000000003,DAD,0.5365951061248779,384,3.9415481090545654,,,,,,,,,
7,0.22500000000000003,0.22500000000000003,DAD,0.5376110076904297,448,3.941448926925659,,,,,,,,,
8,0.22500000000000003,0.22500000000000003,DAD,0.5390236377716064,512,3.941060781478882,,,,,,,,,
9,0.22535156250000005,0.22535156250000005,DAD,0.5371630191802979,576,3.940575361251831,,,,,,,,,
10,0.22500000000000003,0.22500000000000003,DAD,0.537111759185791,640,3.9403560161590576,,,,,,,,,
11,0.22500000000000003,0.22500000000000003,DAD,0.5389156341552734,704,3.940495252609253,,,,,,,,,
12,0.22500000000000003,0.22500000000000003,DAD,0.538921594619751,768,3.9407670497894287,,,,,,,,,
13,0.22500000000000003,0.22500000000000003,DAD,0.5388889312744141,832,3.941071033477783,,,,,,,,,
14,0.22500000000000003,0.22500000000000003,DAD,0.5386450290679932,896,3.9412429332733154,,,,,,,,,
15,0.22500000000000003,0.22500000000000003,DAD,0.5382113456726074,960,3.9412198066711426,,,,,,,,,
16,0.22500000000000003,0.22500000000000003,DAD,0.538161039352417,1024,3.9411511421203613,,,,,,,,,
17,0.22500000000000003,0.22500000000000003,DAD,0.5383622646331787,1088,3.9409637451171875,,,,,,,,,
18,0.22535156250000005,0.22535156250000005,DAD,0.5386340618133545,1152,3.940877676010132,,,,,,,,,
19,0.22500000000000003,0.22500000000000003,DAD,0.5387089252471924,1216,3.940697431564331,,,,,,,,,
20,0.22535156250000005,0.22535156250000005,DAD,0.538301944732666,1280,3.9406068325042725,,,,,,,,,
21,0.22500000000000003,0.22500000000000003,DAD,0.5382587909698486,1344,3.94047474861145,,,,,,,,,
22,0.22535156250000005,0.22535156250000005,DAD,0.5388615131378174,1408,3.940450429916382,,,,,,,,,
23,0.22500000000000003,0.22500000000000003,DAD,0.5385336875915527,1472,3.94040846824646,,,,,,,,,
24,0.22500000000000003,0.22500000000000003,DAD,0.5381424427032471,1536,3.9404304027557373,,,,,,,,,
25,0.22500000000000003,0.22500000000000003,DAD,0.5382695198059082,1600,3.9409775733947754,0.22500000000000006,59,3.7867164039662065,0.4609375,0.0,1,0.0,0.22500000000000006,1
26,0.22535156250000005,0.22535156250000005,DAD,0.5387592315673828,1664,3.941298723220825,,,,,,,,,
27,0.22500000000000003,0.22500000000000003,DAD,0.5387136936187744,1728,3.9416816234588623,,,,,,,,,
28,0.22535156250000005,0.22535156250000005,DAD,0.537900447845459,1792,3.9420058727264404,,,,,,,,,
29,0.22500000000000003,0.22500000000000003,DAD,0.5392229557037354,1856,3.9425041675567627,,,,,,,,,
30,0.22535156250000005,0.22535156250000005,DAD,0.5389997959136963,1920,3.942899465560913,,,,,,,,,
31,0.22535156250000005,0.22535156250000005,DAD,0.5396132469177246,1984,3.942969560623169,,,,,,,,,
