epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.9776923076923079,0.9899999999999999,1.0,0.9899999999999999,3.9682102226294003,1.0,1,0.03243243597591153,-4.361953121026603e-05,0.04734997299119602,4,0.8653846153846154,0.96
1,0.9900000000000002,0.98,1.0,0.98,3.9676165741223555,1.0,1,0.0493026261504453,-0.0007363794879752058,0.07056685829990521,4,0.8557692307692307,0.96
2,0.9823076923076925,0.9700000000000001,1.0,0.9700000000000001,3.9662719621108127,1.0,1,0.04067575362009498,0.00290418316004484,0.0571903869908964,4,0.8653846153846154,0.96
3,0.9830769230769232,0.9700000000000001,1.0,0.9700000000000001,3.965547724412038,1.0,1,0.041997468493019156,-6.601179624387041e-05,0.06078484941620749,4,0.875,0.96
4,0.9823076923076925,0.9733333333333333,1.0,0.9700000000000001,3.963370673931562,1.0,1,0.04205029606460952,-0.0013468211527568191,0.05790339172267577,4,0.8653846153846154,0.96
5,0.9761538461538464,0.9733333333333333,1.0,0.9700000000000001,3.9613527059555054,1.0,1,0.034362233673723847,0.0010294325340016463,0.043000578333278285,4,0.8653846153846154,0.96
6,0.9776923076923079,0.9899999999999999,1.0,0.9700000000000001,3.960325348835725,1.0,1,0.030553458348059885,-0.003588838888892789,0.04694591726397299,4,0.875,0.96
7,0.9838461538461541,0.98,1.0,0.9700000000000001,3.9580784004468184,1.0,1,0.04784705260625252,0.0038137661244973457,0.058855123125598534,4,0.8557692307692307,0.96
8,0.9853846153846155,0.98,1.0,0.9700000000000001,3.9572446002410007,1.0,1,0.049791099109615274,-0.001841496288400149,0.06396235942407813,4,0.8653846153846154,0.96
9,0.9800000000000002,0.98,1.0,0.9700000000000001,3.9575954446425805,1.0,1,0.04076990657127821,0.001848563474533473,0.0533858479053965,4,0.8653846153846154,0.96
10,0.9853846153846155,0.9700000000000001,1.0,0.9700000000000001,3.9512669375309577,1.0,1,0.05141433880019646,-0.000580086902014794,0.05861780077421264,4,0.8365384615384616,0.96
11,0.9900000000000002,0.9733333333333333,1.0,0.9700000000000001,3.9454928246828227,1.0,1,0.05801693450372953,-4.127672336874666e-05,0.06656813438192073,4,0.8269230769230769,0.96
12,0.9715384615384617,0.9733333333333333,1.0,0.9700000000000001,3.9467110267052283,1.0,1,0.03253252496226476,0.0006175892347954252,0.04083258787231343,4,0.9230769230769231,0.96
13,0.986923076923077,0.9733333333333333,1.0,0.9700000000000001,3.95050838131171,0.7916666666666666,2,0.05001248326152563,-0.00018448923945844803,0.059308065311430146,4,0.8173076923076923,0.96
14,0.9792307692307693,0.96,1.0,0.96,3.9564326886947336,1.0,1,0.040679098250201114,-1.3612286399373687e-05,0.05008084883858884,4,0.8653846153846154,0.96
15,0.9792307692307693,0.96,1.0,0.96,3.9539522918371053,1.0,1,0.04207356619791916,-0.0018321618459319856,0.05451575219063427,4,0.8846153846153846,0.96
16,0.9923076923076924,0.9766666666666666,1.0,0.96,3.948876839417678,1.0,1,0.0637940694219791,-0.00026597754121007624,0.0703877493067714,4,0.8269230769230769,0.96
17,0.9800000000000003,0.9766666666666666,1.0,0.96,3.9451027741798987,1.0,1,0.04313615301194099,0.0027845919164241405,0.04955967715704324,4,0.8557692307692307,0.96
18,0.9884615384615387,0.9700000000000001,1.0,0.96,3.9460876836226535,1.0,1,0.05935352940398913,-0.0008469749522015904,0.06389614418216139,4,0.8269230769230769,0.96
19,0.9815384615384618,0.9733333333333333,1.0,0.96,3.9380923624222097,1.0,1,0.04813865955489186,-0.00021252662305227884,0.054224330600984916,4,0.8557692307692307,0.96
20,0.986923076923077,0.9733333333333333,1.0,0.96,3.926973044872284,1.0,1,0.06296880564724024,2.094031088686247e-05,0.06299420655949425,4,0.8365384615384616,0.96
21,0.9769230769230771,0.9733333333333333,1.0,0.96,3.922130064322398,1.0,1,0.04418745604701913,-0.002048708150792659,0.05063830140423085,4,0.8942307692307693,0.96
22,0.9753846153846156,0.9733333333333333,1.0,0.96,3.9088428891622105,1.0,1,0.04763033676247757,0.0031405985510162345,0.04960242134935154,4,0.9134615384615384,0.96
23,0.986923076923077,0.9733333333333333,1.0,0.96,3.913912206888199,1.0,1,0.06742101434904796,-0.0019918453247867846,0.0643681114295444,4,0.8557692307692307,0.96
24,0.9784615384615386,0.9733333333333333,1.0,0.96,3.9250222811332116,1.0,1,0.052671644693383805,0.0014467866655943661,0.05192418323579364,4,0.875,0.96
