system,seed,learned_mean_cost,learned_std_cost,best_fixed_cost,adaptive_reference_cost,adaptive_advantage_recovered,dominant_sequence,xi2_action_variation_across_y1_bins,mi_y1_xi2,observation_dependent,replay_mean_paired_diff,replay_median_paired_diff,replay_std_error,replay_ci95_low,replay_ci95_high,replay_fraction_a_lower,replay_fraction_b_lower,replay_fraction_tied,replay_n,replay_n_bootstrap
ieee9,101,1.07609375,0.09700382059969338,1.07947265625,1.06486328125,0.23128342245989492,22 10,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512,10000
ieee9,202,1.0734375,0.10003466196149212,1.07947265625,1.06486328125,0.4131016042780781,36 19,2,0.3048584148721814,True,-0.005937499999999991,0.0,0.0016192011352936357,-0.009062499999999987,-0.002808593750000047,0.09375,0.03125,0.875,512,10000
ieee9,303,1.0796875000000001,0.1046417810616295,1.07947265625,1.06486328125,-0.014705882352942965,36 28,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512,10000
ieee9,404,1.0618750000000001,0.09628854747580316,1.07947265625,1.06486328125,1.2045454545454504,28 36,2,0.4513931253794392,True,-0.014687499999999996,0.0,0.0020436897983018287,-0.01874999999999999,-0.010937499999999994,0.091796875,0.0,0.908203125,512,10000
ieee9,505,1.0735937500000001,0.1000447897740682,1.07947265625,1.06486328125,0.40240641711229724,36 19,2,0.27639031935149816,True,-0.005781249999999991,0.0,0.001627838270019931,-0.00890624999999999,-0.002499999999999995,0.09375,0.033203125,0.873046875,512,10000
ieee9,606,1.06109375,0.0960080919034302,1.07947265625,1.06486328125,1.2580213903743394,19 36,2,0.4513931253794392,True,-0.017187499999999994,0.0,0.0021916894464425714,-0.02156249999999999,-0.013124999999999993,0.107421875,0.0,0.892578125,512,10000
ieee9,707,1.0796875000000001,0.1046417810616295,1.07947265625,1.06486328125,-0.014705882352942965,36 28,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512,10000
ieee9,808,1.0760937499999998,0.09815671760474419,1.07947265625,1.06486328125,0.23128342245991013,10 22,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512,10000
