method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
random,1,225,1.0,0.1,0.9,True,0.0001766020432114601,0,0,nan,8 5 12,4.617967516 2.151337026 1.82784034
random,2,226,0.7,0.3,0.39999999999999997,True,0.00017307978123426437,0,0,nan,2 27 0,1.742871565 2.375591538 1.270011314
random,3,227,1.0,0.5,0.5,True,0.00017628981731832027,0,0,nan,4 5 21,4.398760246 1.858110794 2.95777059
random,4,228,0.9,0.4,0.5,True,0.00017035380005836487,0,0,nan,5 23 2,1.138593502 3.131747449 1.325906414
random,5,229,0.6,0.25,0.35,True,0.00017578410916030407,0,0,nan,27 28 13,2.793634268 7.076065195 6.41840779
random,6,230,1.0,0.6,0.4,True,0.0001919139176607132,0,0,nan,27 10 19,1.562316762 1.573847694 2.966304399
random,7,231,1.0,0.6,0.4,True,0.00016991794109344482,0,0,nan,8 29 14,4.859207271 6.863117749 6.143356268
random,8,232,0.9,0.1,0.8,True,0.00016404595226049423,0,0,nan,15 2 23,1.546309326 1.417530915 6.28337519
random,9,233,0.9,0.35,0.55,True,0.00016200216487050056,0,0,nan,5 19 11,1.638514519 2.602632476 2.14661911
random,10,234,0.7,0.15,0.5499999999999999,True,0.00016899197362363338,0,0,nan,8 2 6,3.375107796 1.978987232 1.734068771
random,11,235,1.0,0.1,0.9,True,0.0001746821217238903,0,0,nan,2 17 14,1.187475835 1.242041273 3.485037528
random,12,236,0.6,0.6,0.0,True,0.00016463897190988064,0,0,nan,15 9 5,2.176385019 2.379732809 2.063486182
random,13,237,1.0,0.45,0.55,True,0.00016043405048549175,0,0,nan,5 1 8,2.063343379 3.021065206 3.330712077
random,14,238,0.9,0.3,0.6000000000000001,True,0.00015949108637869358,0,0,nan,25 6 17,3.220546215 2.126268233 1.146736857
random,15,239,1.0,0.2,0.8,True,0.00015619909390807152,0,0,nan,12 18 9,1.194121904 3.536274734 2.258120807
random,0,240,0.8,0.1,0.7000000000000001,True,0.00016218493692576885,0,0,nan,21 25 5,1.531843119 2.046181319 1.57169336
random,1,241,0.8,0.1,0.7000000000000001,True,0.00015757116489112377,0,0,nan,5 7 4,2.048458447 1.952101746 6.45504915
random,2,242,0.8,0.3,0.5,True,0.00015693181194365025,0,0,nan,11 27 8,1.943055881 2.349179283 3.513978145
random,3,243,0.6,0.5,0.09999999999999998,True,0.00016037584282457829,0,0,nan,15 3 0,1.930196744 6.494158112 1.800088499
random,4,244,1.0,0.4,0.6,True,0.00016391579993069172,0,0,nan,13 16 2,3.008601334 2.480559002 1.337128663
random,5,245,0.6,0.25,0.35,True,0.00017378712072968483,0,0,nan,15 14 28,1.39252004 2.406885779 6.99591358
random,6,246,1.0,0.6,0.4,True,0.00017906003631651402,0,0,nan,7 20 28,1.293057356 1.754050405 3.603372174
random,7,247,1.0,0.6,0.4,True,0.00016709696501493454,0,0,nan,26 19 9,2.849423646 6.179568994 6.130237719
random,8,248,0.6,0.1,0.5,True,0.00017719902098178864,0,0,nan,3 14 15,5.885162754 2.526400896 1.665041149
random,9,249,1.0,0.35,0.65,True,0.00017610099166631699,0,0,nan,27 5 7,1.525660871 1.740505751 1.37999535
random,10,250,0.7,0.15,0.5499999999999999,True,0.00016896286979317665,0,0,nan,6 1 27,1.496657652 1.743749236 2.856824471
random,11,251,1.0,0.1,0.9,True,0.00017431308515369892,0,0,nan,22 2 18,1.318667036 1.016672002 3.273649415
random,12,252,0.9,0.6,0.30000000000000004,True,0.00016587297432124615,0,0,nan,10 20 2,2.073218819 2.412304188 1.148987325
random,13,253,1.0,0.45,0.55,True,0.0001627928577363491,0,0,nan,25 21 20,2.508919333 2.736976587 2.188453264
random,14,254,0.9,0.3,0.6000000000000001,True,0.00016043195500969887,0,0,nan,5 12 9,2.459351928 1.009967258 3.135249842
random,15,255,1.0,0.2,0.8,True,0.0001646720338612795,0,0,nan,27 17 20,1.322909333 1.04491418 3.680333536
random,0,256,0.8,0.1,0.7000000000000001,True,0.00017336709424853325,0,0,nan,18 15 21,3.357150068 1.68317959 1.446690869
random,1,257,0.8,0.1,0.7000000000000001,True,0.000163528835400939,0,0,nan,6 29 5,1.628968334 7.635917077 2.029554072
random,2,258,0.9,0.3,0.6000000000000001,True,0.00016693095676600933,0,0,nan,8 21 10,3.452405792 1.975163678 1.264182285
random,3,259,1.0,0.5,0.5,True,0.00015952088870108128,0,0,nan,20 26 12,2.037545791 2.651840701 1.743961128
random,4,260,0.9,0.4,0.5,True,0.0001561860553920269,0,0,nan,20 11 22,1.466091025 2.660003088 1.688495027
random,5,261,0.7,0.25,0.44999999999999996,True,0.0001614200882613659,0,0,nan,16 27 9,1.792702564 2.734333696 2.213500218
random,6,262,1.0,0.6,0.4,True,0.00016341893933713436,0,0,nan,19 25 12,2.84340596 2.117598206 1.305274948
random,7,263,1.0,0.6,0.4,True,0.0001569748856127262,0,0,nan,11 12 4,3.468056812 1.295393218 5.801849978
