system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,303,1,2,0,0,46,"[-1000000000.0, -0.0020397379994392395, -0.13330961763858795, -0.05259541794657707, -0.023252218961715698, -0.1449456661939621, -0.15485398471355438, 0.0740920901298523, -0.10698153078556061, -0.029955357313156128, 0.13928848505020142, 0.017490603029727936, -0.1003168597817421, -0.3205898404121399, 0.028667345643043518, -0.052171528339385986, 0.028960464522242546, 0.018479548394680023, -0.18313169479370117, -0.022370144724845886, -0.05788112059235573, -0.15257839858531952, -0.18468022346496582, 0.04224623739719391, 0.20208069682121277, -0.1435835063457489, -0.03559486195445061, -0.033745236694812775, 0.000536743551492691, 0.27825942635536194, 0.008513323962688446, 0.01565220206975937, 0.04079633951187134, 0.06385739147663116, 0.029205244034528732, 0.2366063892841339, 0.05922405794262886, 0.018812840804457664, 0.007496759295463562, 0.031645677983760834, -0.17030851542949677, 0.14150802791118622, -0.0452689528465271, -0.0052148886024951935, -0.10398329794406891, -0.19670601189136505, 0.33686715364456177, -0.12331070005893707, 0.05059727281332016, 0.11984618753194809, -0.17224113643169403, -0.12260488420724869, -0.006651155650615692, -0.04778582602739334]",0.013336325995624065,1.6383713483810425,0.8901310563087463,0.11980172246694565
ieee9,303,1,2,0,1,46,"[-1000000000.0, 0.013454586267471313, -0.1425182819366455, -0.0554719939827919, -0.027551352977752686, -0.16040247678756714, -0.14881768822669983, 0.08171706646680832, -0.08525994420051575, -0.04472482576966286, 0.12112748622894287, 0.01641516387462616, -0.0996590256690979, -0.2956165075302124, 0.03970716893672943, -0.04178015887737274, 0.06613004952669144, 0.029163379222154617, -0.16705861687660217, -0.03161504864692688, -0.04826861992478371, -0.13658268749713898, -0.1694747507572174, 0.05004212260246277, 0.18904803693294525, -0.16372902691364288, -0.020945243537425995, -0.029566507786512375, -0.007488381117582321, 0.2326306849718094, 0.019777685403823853, 0.015417337417602539, 0.03285480663180351, 0.08311939239501953, 0.04262135177850723, 0.21852943301200867, 0.06514649093151093, 0.019854504615068436, -0.0077371057122945786, 0.00844459980726242, -0.14205622673034668, 0.10909491777420044, -0.05233292281627655, 0.03282202407717705, -0.09794794023036957, -0.18214882910251617, 0.3447551429271698, -0.11965388059616089, 0.06369292736053467, 0.09837869554758072, -0.16806527972221375, -0.11707931011915207, -0.000698871910572052, -0.05773533135652542]",0.0,0.0,0.0,0.0
ieee9,303,1,2,0,2,46,"[-1000000000.0, 0.039704058319330215, -0.19502165913581848, 0.024419978260993958, 0.013979841023683548, -0.14426305890083313, -0.13068383932113647, 0.11849770694971085, 0.03646685928106308, -0.073292076587677, 0.055902156978845596, 0.07679538428783417, -0.07933667302131653, -0.20044808089733124, 0.06115010753273964, 0.005912870168685913, 0.1376647800207138, 0.14460405707359314, -0.11620629578828812, -0.012410331517457962, 0.013756189495325089, -0.06558999419212341, -0.08910752832889557, 0.01702941209077835, 0.09284612536430359, -0.22976097464561462, -0.022934984415769577, -0.041900649666786194, -0.03311208263039589, 0.12027037143707275, 0.05231441557407379, 0.023845262825489044, -0.0074900053441524506, 0.09906899929046631, 0.0387890487909317, 0.13882672786712646, 0.06369610130786896, 0.05437319725751877, -0.08402957022190094, 0.010307252407073975, -0.09590817242860794, 0.008871786296367645, -0.06111971288919449, 0.15952731668949127, -0.07376012951135635, -0.1352279931306839, 0.30341988801956177, -0.1331251561641693, 0.06710528582334518, 0.06253347545862198, -0.09459333121776581, -0.0581214465200901, 0.022798892110586166, -0.05734747648239136]",0.045401595532894135,5.897021293640137,2.011927843093872,0.41739940643310547
ieee9,303,1,3,0 46,0,24,"[-1000000000.0, 0.038876552134752274, -0.04984451085329056, -0.04095136374235153, 0.04843109846115112, -0.15215373039245605, -0.0012521627359092236, -0.005663856863975525, -0.13818250596523285, -0.01624714583158493, 0.14173361659049988, 0.056670449674129486, -0.13116580247879028, -0.2793388366699219, -0.023430731147527695, -0.07565046846866608, 0.03029496781527996, 0.02392806112766266, -0.23458397388458252, 0.02362070232629776, 0.03345826640725136, -0.09600824862718582, -0.08786679804325104, 0.0676623210310936, 0.20253729820251465, -0.15382331609725952, -0.0857272744178772, -0.02367579936981201, 0.06824750453233719, 0.13313452899456024, 0.03623814880847931, 0.021208003163337708, 0.08001931011676788, 0.034257661551237106, -0.058112964034080505, 0.19447484612464905, 0.1720632165670395, 0.05576259270310402, -0.007008209824562073, 0.0025157444179058075, -0.1574544459581375, 0.008607059717178345, -0.029359156265854836, 0.05062289163470268, -0.02299216389656067, -0.2867577075958252, -1000000000.0, -0.18594956398010254, 0.1419781744480133, 0.05243935436010361, -0.26735734939575195, -0.06569107621908188, 0.02902376651763916, 0.019703993573784828]",0.007277017459273338,1.0917305946350098,0.6609113216400146,0.06548670679330826
ieee9,303,1,3,0 46,1,24,"[-1000000000.0, 0.05106215551495552, -0.047741591930389404, -0.02545822039246559, 0.039444684982299805, -0.14982399344444275, -0.0011227144859731197, -0.016430921852588654, -0.11772485077381134, -0.026750784367322922, 0.12584000825881958, 0.05668720602989197, -0.12432210147380829, -0.269376277923584, -0.024193499237298965, -0.06499822437763214, 0.04413679242134094, 0.03600626066327095, -0.23545515537261963, 0.02302449196577072, 0.04483312740921974, -0.08265234529972076, -0.0856185108423233, 0.062018267810344696, 0.198033407330513, -0.15757018327713013, -0.07573533058166504, -0.021663282066583633, 0.06540440768003464, 0.12874744832515717, 0.04131989926099777, 0.02349179983139038, 0.07354068011045456, 0.0407547652721405, -0.05241497606039047, 0.1937088668346405, 0.17276053130626678, 0.05025779455900192, -0.0005071796476840973, 0.01902732253074646, -0.14525175094604492, -0.0050097256898880005, -0.03112543188035488, 0.06803189218044281, -0.032640241086483, -0.2919251322746277, -1000000000.0, -0.20063871145248413, 0.13975393772125244, 0.048938192427158356, -0.2721041142940521, -0.05791039392352104, 0.0439043864607811, 0.023062461987137794]",0.0,0.0,0.0,0.0
ieee9,303,1,3,0 46,2,36,"[-1000000000.0, 0.08475890755653381, -0.05151382088661194, 0.048341602087020874, 0.025342077016830444, -0.13474662601947784, -0.020439503714442253, -0.03407870978116989, -0.05708847567439079, -0.10447567701339722, 0.09060853719711304, 0.06682375073432922, -0.13306386768817902, -0.24496681988239288, -0.01156262680888176, -0.05739609897136688, 0.07924918830394745, 0.0830167680978775, -0.2219237983226776, 0.029854871332645416, 0.08372490108013153, -0.06541678309440613, -0.09959849715232849, 0.04362621158361435, 0.1755063831806183, -0.1935105323791504, -0.04461950436234474, -0.03336086869239807, 0.08988375961780548, 0.10223820805549622, 0.06777264177799225, 0.045300960540771484, 0.06090893968939781, 0.06611108779907227, -0.026190312579274178, 0.14645907282829285, 0.17813502252101898, 0.07785890996456146, 0.0008442848920822144, 0.04040469229221344, -0.12561532855033875, -0.01318458840250969, -0.045910708606243134, 0.12197712063789368, -0.0825919583439827, -0.2990759313106537, -1000000000.0, -0.23803091049194336, 0.11786399781703949, 0.06677056103944778, -0.25382208824157715, -0.014190757647156715, 0.06595642119646072, 0.038763124495744705]",0.024309011176228523,4.0806779861450195,1.8133409023284912,0.21755331754684448
ieee9,303,10,2,0,0,48,"[-1000000000.0, 0.04654473811388016, -0.2521404027938843, 0.038983527570962906, -0.14131535589694977, -0.08140944689512253, -0.1556917130947113, -0.2639275789260864, 0.08060769736766815, 0.051944199949502945, -0.16812384128570557, 0.04216046631336212, 0.08040355145931244, -0.38612860441207886, 0.11317142844200134, -0.22573325037956238, -0.22541561722755432, 0.016453728079795837, 0.09732792526483536, 0.05615246295928955, 0.14325401186943054, 0.25808268785476685, -0.007147263735532761, 0.054246172308921814, -0.04116325080394745, 0.03406843915581703, -0.3683614432811737, 0.08984905481338501, -0.08125244081020355, 0.1713564544916153, 0.2199409157037735, -0.3135373592376709, -0.19791477918624878, -0.32856759428977966, 0.20188623666763306, -0.023258622735738754, 0.3317444920539856, 0.0094666238874197, 0.1634930670261383, 0.145869642496109, -0.29444101452827454, 0.007653325796127319, -0.29580405354499817, -0.11994907259941101, -0.2845192849636078, 0.1547788679599762, 0.21406030654907227, -0.11514817923307419, 0.3911625146865845, -0.1255110204219818, -0.32548388838768005, -0.0053955926559865475, -0.028382577002048492, -0.274751752614975]",0.012729045003652573,1.5193521976470947,0.8903791308403015,0.12702715396881104
ieee9,303,10,2,0,1,48,"[-1000000000.0, 0.06136218458414078, -0.2626863718032837, 0.0363897942006588, -0.1471325308084488, -0.08986824005842209, -0.14223158359527588, -0.2581248879432678, 0.11644880473613739, 0.03389749303460121, -0.17693635821342468, 0.04408995807170868, 0.07462091743946075, -0.37569862604141235, 0.123058021068573, -0.19816415011882782, -0.1778937727212906, 0.03280682861804962, 0.10829049348831177, 0.05738091468811035, 0.13788962364196777, 0.27563196420669556, 0.008182033896446228, 0.06677857041358948, -0.034159786999225616, 0.013517189770936966, -0.35282161831855774, 0.0923655703663826, -0.0851244181394577, 0.1304391324520111, 0.21509088575839996, -0.30852746963500977, -0.19958895444869995, -0.3005564510822296, 0.21048171818256378, -0.031238120049238205, 0.33298546075820923, 0.004760557785630226, 0.13949722051620483, 0.12483660876750946, -0.2592793405056, -0.020237579941749573, -0.2915579080581665, -0.07385498285293579, -0.27795588970184326, 0.15356484055519104, 0.22269615530967712, -0.12643590569496155, 0.38942211866378784, -0.13792338967323303, -0.3066153824329376, -0.010545728728175163, -0.023172594606876373, -0.2787588834762573]",0.0,0.0,0.0,0.0
ieee9,303,10,2,0,2,48,"[-1000000000.0, 0.05306180566549301, -0.24857963621616364, 0.0794944241642952, -0.1029977947473526, -0.08665985614061356, -0.15489619970321655, -0.14142274856567383, 0.21146641671657562, -0.04188135266304016, -0.15440863370895386, 0.057960085570812225, 0.02012978121638298, -0.29667145013809204, 0.14607970416545868, -0.07087989151477814, -0.016265882179141045, 0.13938307762145996, 0.08159206807613373, 0.04981912672519684, 0.11197378486394882, 0.2616106867790222, 0.02175837755203247, 0.06506747007369995, -0.018482225015759468, -0.078188955783844, -0.25598031282424927, 0.06936918199062347, -0.09157255291938782, 0.07385097444057465, 0.15928402543067932, -0.20727971196174622, -0.16196274757385254, -0.1579081118106842, 0.1798931509256363, -0.05392688140273094, 0.27210232615470886, 0.02136143110692501, 0.027754513546824455, 0.09341282397508621, -0.17926453053951263, -0.07349395751953125, -0.22126831114292145, 0.10513238608837128, -0.20310714840888977, 0.10385330766439438, 0.2468167543411255, -0.15432341396808624, 0.28011494874954224, -0.10961807519197464, -0.1788957715034485, -0.030734466388821602, 0.020219039171934128, -0.2327684462070465]",0.05396845191717148,5.597466468811035,2.0560412406921387,0.5133681893348694
ieee9,303,10,3,0 48,0,21,"[-1000000000.0, 0.02456430345773697, -0.2478916496038437, 0.09413623064756393, -0.11458583176136017, -0.06297634541988373, -0.031953662633895874, -0.23506274819374084, 0.06292007118463516, 0.09918107837438583, -0.17084217071533203, 0.09025083482265472, 0.039033081382513046, -0.3873111605644226, 0.07121063768863678, -0.257646381855011, -0.15402337908744812, 0.10625467449426651, 0.07024542987346649, 0.061024948954582214, 0.21281182765960693, 0.31599709391593933, 0.0835755467414856, 0.07251912355422974, -0.046226151287555695, -0.10689562559127808, -0.39150485396385193, 0.09503024816513062, -0.014143094420433044, 0.07257090508937836, 0.24720530211925507, -0.2906786799430847, -0.21320031583309174, -0.2908123731613159, 0.06958077847957611, -0.029777441173791885, 0.2826061248779297, -0.09788022935390472, 0.1491234004497528, 0.13216468691825867, -0.3476365804672241, -0.06899666786193848, -0.15757404267787933, -0.06440652906894684, -0.1867060363292694, 0.09513450413942337, 0.09179407358169556, -0.11587703227996826, -1000000000.0, -0.20618405938148499, -0.3099018633365631, 0.009070796892046928, 0.03016052395105362, -0.18148553371429443]",0.006379200145602226,1.0762485265731812,0.6594967246055603,0.06259804219007492
