update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.965,-0.0014944245340302587,0.0020884545519948006,0.03080705739557743,0.0009182592038996518,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
2,0.965,-0.0005296084564179182,0.0014170390786603093,0.035017501562833786,-0.0005019505624659359,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
3,0.98,-0.00010707099863793701,0.0018819472752511501,0.028890609741210938,-0.0002358059136895463,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
4,0.98,-0.00037287548184394836,0.002149843377992511,0.03604069724678993,0.0007463395595550537,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
5,0.97,-0.0023485738784074783,0.0020558484829962254,0.06806289404630661,-0.012312978506088257,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
6,0.975,-0.00835302472114563,0.001191742136143148,0.2158128172159195,0.01798303984105587,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
7,0.97,-0.017261432483792305,0.0013543958775699139,0.27510955929756165,0.010961949825286865,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
8,0.96,-0.00880845170468092,0.0010264142183586955,0.3181433379650116,0.003319005249068141,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
9,0.975,-0.03736255317926407,0.0015414186054840684,0.5067715048789978,0.039792656898498535,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
10,0.965,0.01872703619301319,0.0019007724476978183,1.0460999011993408,0.0425989031791687,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,0.97125,1,1.0
11,0.96,-0.025693094357848167,0.0007580886594951153,1.1511774063110352,0.03209519013762474,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
12,0.98,-0.028639085590839386,0.001917360001243651,1.1367840766906738,0.007452840451151133,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
13,0.97,-0.035644181072711945,0.001430417294614017,1.2301236391067505,0.023740997537970543,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
14,0.97,-0.03337247669696808,0.00042032948113046587,1.1354252099990845,0.04433167353272438,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
15,0.96,-0.03188973665237427,0.0014544795267283916,1.450013518333435,0.030647320672869682,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
16,0.96,-0.031870659440755844,0.001873983652330935,1.3450418710708618,0.021211853250861168,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
17,0.98,-0.017110668122768402,0.0029990822076797485,1.0701631307601929,0.03490324318408966,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
18,0.96,-0.046916067600250244,0.0007427508826367557,1.196455478668213,0.04571408033370972,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
19,0.965,-0.03224506229162216,0.0008055721409618855,0.9552419781684875,0.0308698583394289,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
20,0.96,-0.012821158394217491,0.0010101917432621121,0.9521341323852539,0.031329888850450516,0.0,rl_sboed_stepwise,RL-sBOED,fixed,0.97125,1,1.0
21,0.98,-0.01658506691455841,0.003177590435370803,1.1291824579238892,-0.005596222821623087,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
22,0.97,-0.024004722014069557,0.0010467743268236518,1.2615021467208862,0.015830354765057564,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
23,0.975,-0.020870661363005638,0.0020496456418186426,1.2061179876327515,0.016845157369971275,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
24,0.965,-0.012220233678817749,0.0006640282808803022,1.1037300825119019,0.014634661376476288,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
25,0.975,-0.02640112116932869,0.001777042169123888,1.141924262046814,-0.003330729901790619,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
26,0.96,-0.019863832741975784,0.0019809105433523655,1.3511815071105957,-0.008385698311030865,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
27,0.98,-0.0216792244464159,0.0018125851638615131,1.1587098836898804,0.010898768901824951,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
28,0.96,-0.01855415850877762,0.0011657464783638716,1.2423092126846313,0.0029671986121684313,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
29,0.98,-0.021327506750822067,0.0019083037041127682,1.1192759275436401,0.003307325066998601,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
30,0.96,-0.014537633396685123,0.0015400364063680172,1.2987785339355469,-0.005233170930296183,0.0,rl_sboed_stepwise,RL-sBOED,fixed,0.97125,1,1.0
31,0.96,-0.032614219933748245,0.0009744316921569407,1.4206210374832153,-0.0029427658300846815,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
32,0.965,-0.029162738472223282,0.0010104123502969742,1.4274379014968872,0.018703468143939972,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
33,0.975,-0.028681162744760513,0.001302019925788045,1.582776427268982,-0.005394339561462402,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
34,0.965,-0.024864520877599716,0.0005144376773387194,1.4532499313354492,-0.005570476409047842,0.0625,rl_sboed_stepwise,RL-sBOED,fixed,,,
35,0.96,-0.02044312283396721,0.0006028927164152265,1.3786219358444214,0.0044505298137664795,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
36,0.965,-0.022032158449292183,0.0005795356701128185,1.3558520078659058,-0.003385757328942418,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
37,0.99,-0.025663334876298904,0.0014074483187869191,1.3414435386657715,-0.00736631965264678,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
38,0.98,-0.026618223637342453,0.0013229759642854333,1.3464537858963013,0.01529394555836916,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
39,0.98,-0.015583507716655731,0.0014916411601006985,1.200661063194275,0.013311490416526794,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
40,0.97,-0.020236747339367867,0.0018586184596642852,1.2842912673950195,0.00703700864687562,0.0,rl_sboed_stepwise,RL-sBOED,fixed,0.97625,3,0.734375
41,0.97,-0.023400358855724335,0.0014615465188398957,1.1750714778900146,-0.003180940868332982,0.125,rl_sboed_stepwise,RL-sBOED,fixed,,,
42,0.985,-0.025155654177069664,0.0016809063963592052,1.180184006690979,-0.015394645743072033,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
43,0.975,-0.015019486658275127,0.0015038481215015054,1.1325865983963013,0.002007506787776947,0.0,rl_sboed_stepwise,RL-sBOED,fixed,,,
