update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.178125,0.178125,RL-sBOED,0.6722922325134277,64,3.3407387733459473,,,,,,,,,
2,0.1734375,0.1734375,RL-sBOED,0.47846078872680664,128,3.334850549697876,,,,,,,,,
3,0.17578125,0.17578125,RL-sBOED,0.47755002975463867,192,3.328526496887207,,,,,,,,,
4,0.181875,0.181875,RL-sBOED,0.4784409999847412,256,3.32049822807312,,,,,,,,,
5,0.17296875,0.17296875,RL-sBOED,0.4737374782562256,320,3.30985689163208,,,,,,,,,
6,0.17953124999999998,0.17953124999999998,RL-sBOED,0.47820329666137695,384,3.3015480041503906,,,,,,,,,
7,0.17953125,0.17953125,RL-sBOED,0.48001909255981445,448,3.297379732131958,,,,,,,,,
8,0.1940625,0.1940625,RL-sBOED,0.4749491214752197,512,3.2861597537994385,,,,,,,,,
9,0.18468749999999998,0.18468749999999998,RL-sBOED,0.47399282455444336,576,3.2780301570892334,,,,,,,,,
10,0.17343750000000002,0.17343750000000002,RL-sBOED,0.4753730297088623,640,3.2771828174591064,,,,,,,,,
11,0.1790625,0.1790625,RL-sBOED,0.4747769832611084,704,3.2734181880950928,,,,,,,,,
12,0.18046875,0.18046875,RL-sBOED,0.48192548751831055,768,3.26747465133667,,,,,,,,,
13,0.17062499999999997,0.17062499999999997,RL-sBOED,0.47454357147216797,832,3.2637438774108887,,,,,,,,,
14,0.17671875,0.18921875000000002,RL-sBOED,0.4756917953491211,896,3.2620127201080322,,,,,,,,,
15,0.16499999999999998,0.16499999999999998,RL-sBOED,0.474062442779541,960,3.255638837814331,,,,,,,,,
16,0.16593750000000002,0.16593750000000002,RL-sBOED,0.48105454444885254,1024,3.248415470123291,,,,,,,,,
17,0.174375,0.174375,RL-sBOED,0.4744682312011719,1088,3.235558271408081,,,,,,,,,
18,0.17953124999999998,0.17953124999999998,RL-sBOED,0.474273681640625,1152,3.233088731765747,,,,,,,,,
19,0.1725,0.1725,RL-sBOED,0.47757506370544434,1216,3.225909471511841,,,,,,,,,
20,0.18609375,0.18609375,RL-sBOED,0.4788234233856201,1280,3.214576482772827,,,,,,,,,
21,0.1696875,0.1696875,RL-sBOED,0.4752812385559082,1344,3.208346366882324,,,,,,,,,
22,0.178125,0.178125,RL-sBOED,0.4749147891998291,1408,3.202176332473755,,,,,,,,,
23,0.16171875,0.16171875,RL-sBOED,0.4755289554595947,1472,3.190554141998291,,,,,,,,,
24,0.16453125000000002,0.16453125000000002,RL-sBOED,0.4743926525115967,1536,3.1775145530700684,,,,,,,,,
25,0.1509375,0.1509375,RL-sBOED,0.47618556022644043,1600,3.175833225250244,0.18374999999999997,11,2.043140287506558,0.0859375,0.0,1,0.0,0.18374999999999997,0
26,0.17390624999999998,0.17390624999999998,RL-sBOED,0.4752941131591797,1664,3.154365062713623,,,,,,,,,
