update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee9_full,12,36,12,-0.9805188600772267,0.08388407518146443,0.014262412674725056,-0.12035907804965973,3.962541341781616,-0.0015136798610910773,0.3611111044883728,0.42089298367500305,0.6791411638259888,0.9666666666666668,3.9837772846221924,3.957249641418457,3.942998170852661,0.9966666666666667,0.07993052538854532,0.96,0.96,1.152,1.0,"[50, 34, 10]",0.5833333333333334,3,0.887694275799104,3.985116481781006,3.9565532306830087,3.943414847056071,3,1,3,0.14662521909589882,0.8876942757991042,1.034319494895003,observation-dependent adaptive,5,True,0.9966666666666667
2,ieee9_full,12,36,24,-0.046409876001046735,0.11201637276856079,0.003143138252198696,-0.0432608537375927,3.957287311553955,0.01925881765782833,0.1111111119389534,0.5645614266395569,0.11117921024560928,0.9933333333333335,3.981689691543579,3.9504892826080322,3.937047243118286,,,,,,,,,,,,,,,,,,,,,,,
3,ieee9_full,12,36,36,0.0830630828559399,0.05791422613806953,0.0014150398783385754,-0.0532885305583477,3.954677104949951,-0.024729834869503975,0.0,0.6962954998016357,0.13347411155700684,0.9600000000000003,3.9779930114746094,3.9485957622528076,3.936022996902466,,,,,,,,,,,,,,,,,,,,,,,
4,ieee9_full,12,36,48,-0.06839991388453376,0.06756983243020347,0.002857365645468235,-0.05526074767112732,3.9514400959014893,-0.026466693729162216,0.0,0.6898890137672424,0.08798476308584213,0.9800000000000001,3.973686456680298,3.9457101821899414,3.9314165115356445,,,,,,,,,,,,,,,,,,,,,,,
5,ieee9_full,12,36,60,0.05508178603483574,0.040341721060429186,0.00047431146958842874,-0.05448990315198898,3.9447529315948486,0.00022863017511554062,0.0,0.8231295347213745,0.034689053893089294,0.9666666666666668,3.9666173458099365,3.9389216899871826,3.923421859741211,,,,,,,,,,,,,,,,,,,,,,,
6,ieee9_full,12,36,72,-0.06153538322067921,0.08355583664750423,0.0033189901150763035,-0.032871272414922714,3.936861753463745,0.025968849658966064,0.02777777798473835,0.5926307439804077,0.02574983797967434,1.0066666666666668,3.9572553634643555,3.932990074157715,3.9159491062164307,,,,,,,,,,,,,,,,,,,,,,,
7,ieee9_full,12,36,84,0.07045298310981861,0.019432269128907022,0.00019494361185934395,-0.040961854159832,3.928431272506714,-0.010676218196749687,0.02777777798473835,0.7472530603408813,0.033812519162893295,0.9600000000000003,3.9472272396087646,3.9250380992889404,3.9067542552948,,,,,,,,,,,,,,,,,,,,,,,
8,ieee9_full,12,36,96,-0.06857855092734096,0.0852363062064433,0.003539564786478877,-0.02849338762462139,3.915726900100708,-0.002859002910554409,0.0555555559694767,0.7321797013282776,0.006047687493264675,1.0,3.9365689754486084,3.9108409881591797,3.8902928829193115,,,,,,,,,,,,,,,,,,,,,,,
9,ieee9_full,12,36,108,0.06426477557619417,0.0056066057625630186,6.753774505341426e-05,-0.03239014372229576,3.8978123664855957,0.012685086578130722,0.0,0.7277127504348755,0.017728840932250023,0.9600000000000003,3.9242429733276367,3.8896663188934326,3.86836314201355,,,,,,,,,,,,,,,,,,,,,,,
10,ieee9_full,12,36,120,-0.038431383199824184,0.06324110790420434,0.0021563346963375807,-0.05505344644188881,3.8845224380493164,-0.0403212234377861,0.0833333358168602,0.8463469743728638,0.07162056118249893,0.9800000000000001,3.9107296466827393,3.875347375869751,3.8571574687957764,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[35, 12, 26]",1.0,1,-0.0,3.9460606575012207,3.8908002376556396,3.8750493129094443,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9766666666666666
11,ieee9_full,12,36,132,0.0026633369444145436,0.06164788993704419,0.0024305181577801704,-0.03591718524694443,3.86519193649292,0.01661582849919796,0.02777777798473835,0.8756577372550964,0.11757926642894745,0.9800000000000001,3.8970324993133545,3.853515625,3.83703351020813,,,,,,,,,,,,,,,,,,,,,,,
12,ieee9_full,12,36,144,0.01423072205417689,0.06243069733769892,0.002391665708273649,-0.03237241506576538,3.8496181964874268,-0.0038340820465236902,0.0555555559694767,0.9593392610549927,0.10510634630918503,0.9800000000000001,3.883258581161499,3.8362948894500732,3.820148229598999,,,,,,,,,,,,,,,,,,,,,,,
13,ieee9_full,12,36,156,-0.0008427146703004502,0.011439456635384425,0.00011405072291381657,-0.022670600563287735,3.840841054916382,0.017757143825292587,0.0555555559694767,0.7460451722145081,0.03922851383686066,0.9600000000000003,3.8745028972625732,3.830044746398926,3.8120133876800537,,,,,,,,,,,,,,,,,,,,,,,
14,ieee9_full,12,36,168,-0.0009056722728742218,0.022079876331342337,0.00025837900466285646,-0.05292501300573349,3.8204221725463867,-0.005503091495484114,0.0833333358168602,0.9045426845550537,0.021782899275422096,0.9666666666666668,3.863746404647827,3.8016583919525146,3.7807486057281494,,,,,,,,,,,,,,,,,,,,,,,
15,ieee9_full,12,36,180,0.0008959156476789389,0.009739298153808765,3.5339282476343215e-05,-0.0668858215212822,3.803572416305542,-0.011492245830595493,0.0833333358168602,1.1763046979904175,0.014256027527153492,0.9600000000000003,3.8496768474578857,3.7823078632354736,3.768480062484741,,,,,,,,,,,,,,,,,,,,,,,
16,ieee9_full,12,36,192,-0.0257525896799233,0.06378088105154914,0.002114702481776476,-0.05270252749323845,3.7792718410491943,0.02144365757703781,0.1111111119389534,0.819925844669342,0.047491855919361115,0.9933333333333335,3.8302319049835205,3.7569825649261475,3.733529806137085,,,,,,,,,,,,,,,,,,,,,,,
17,ieee9_full,12,36,204,0.030855475382341298,0.02805227387849577,0.0005023491685278714,-0.035727038979530334,3.7734479904174805,0.004453135654330254,0.0555555559694767,0.8822600245475769,0.05148928984999657,0.9733333333333336,3.828850030899048,3.7726986408233643,3.7318832874298096,,,,,,,,,,,,,,,,,,,,,,,
