update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.8562500000000001,-0.00104910705704242,0.040396321564912796,0.02496492862701416,0.0006304085254669189,0.0,dad_terminal,DAD,fixed,,,
2,0.825,-0.0026979807298630476,0.023775607347488403,0.03625354543328285,0.0013413230190053582,0.0,dad_terminal,DAD,fixed,,,
3,0.8625,-0.003438473679125309,0.013933596201241016,0.05419459939002991,-0.008605520240962505,0.0,dad_terminal,DAD,fixed,,,
4,0.88125,-0.0022137153428047895,0.01367273647338152,0.06960556656122208,0.0024055044632405043,0.0,dad_terminal,DAD,fixed,,,
5,0.84375,-0.012862494215369225,0.011838727630674839,0.11822542548179626,0.00847663450986147,0.0,dad_terminal,DAD,fixed,,,
6,0.84375,-0.016951505094766617,0.0125277703627944,0.2230118066072464,0.014165024273097515,0.0,dad_terminal,DAD,fixed,,,
7,0.8500000000000001,-0.01451116893440485,0.011435660533607006,0.3117225468158722,0.0057891481555998325,0.0,dad_terminal,DAD,fixed,,,
8,0.875,-0.029116787016391754,0.006795309484004974,0.3890606462955475,0.039108842611312866,0.0,dad_terminal,DAD,fixed,,,
9,0.91875,-0.02500850334763527,0.005610134452581406,0.3132828176021576,-0.00586421275511384,0.0,dad_terminal,DAD,fixed,,,
10,0.8875,-0.01617026887834072,0.0076471553184092045,0.36610183119773865,0.025810817256569862,0.0,dad_terminal,DAD,fixed,0.8234375,1,1.0
11,0.8375,-0.0030127339996397495,0.006722327321767807,0.2952198088169098,0.003030111314728856,0.0,dad_terminal,DAD,fixed,,,
12,0.825,-0.004314122721552849,0.008454316295683384,0.2901958227157593,-0.003402027068659663,0.0,dad_terminal,DAD,fixed,,,
13,0.84375,-0.010567722842097282,0.008830978535115719,0.4204612970352173,0.0041875094175338745,0.0,dad_terminal,DAD,fixed,,,
14,0.84375,0.0011322401696816087,0.008881479501724243,0.2413848638534546,-0.004625270608812571,0.0,dad_terminal,DAD,fixed,,,
15,0.8875,-0.017640991136431694,0.003876699833199382,0.27392762899398804,0.007469981908798218,0.0,dad_terminal,DAD,fixed,,,
16,0.85,-0.005417274311184883,0.008979769423604012,0.23357950150966644,0.0013870000839233398,0.0,dad_terminal,DAD,fixed,,,
17,0.85625,-0.008856270462274551,0.00960603728890419,0.23824012279510498,-0.004093979950994253,0.0,dad_terminal,DAD,fixed,,,
18,0.7999999999999999,-0.024986132979393005,0.009476309642195702,0.3147418797016144,0.0003842314181383699,0.0,dad_terminal,DAD,fixed,,,
19,0.9,0.004580209963023663,0.003713158890604973,0.569695770740509,0.01295983325690031,0.0,dad_terminal,DAD,fixed,,,
20,0.8062500000000001,-0.016701869666576385,0.011937598697841167,0.6015871167182922,-0.0036028821486979723,0.0,dad_terminal,DAD,fixed,0.8234375,1,1.0
21,0.8500000000000001,-0.01771010085940361,0.012757587246596813,0.43807101249694824,0.015805894508957863,0.0,dad_terminal,DAD,fixed,,,
22,0.88125,-0.0069837309420108795,0.008892439305782318,0.3824380338191986,-0.006585920695215464,0.0,dad_terminal,DAD,fixed,,,
23,0.84375,-0.002076796256005764,0.008501703850924969,0.29215410351753235,-0.0007135768537409604,0.0,dad_terminal,DAD,fixed,,,
24,0.88125,-0.014019016176462173,0.006542489398270845,0.1895207017660141,0.03560158982872963,0.0,dad_terminal,DAD,fixed,,,
25,0.8,-0.003588525578379631,0.006725379731506109,0.12638628482818604,0.00504717230796814,0.0,dad_terminal,DAD,fixed,,,
26,0.84375,-0.0008019168744795024,0.008590488694608212,0.10067442059516907,-0.0027908782940357924,0.0,dad_terminal,DAD,fixed,,,
27,0.8187500000000001,-0.0009386023739352822,0.007699904963374138,0.11081185936927795,-0.0013825645437464118,0.0,dad_terminal,DAD,fixed,,,
28,0.85625,-0.0006637178594246507,0.006917241960763931,0.0840674415230751,-0.00048513212823309004,0.0,dad_terminal,DAD,fixed,,,
29,0.875,-0.0011710627004504204,0.0038377337623387575,0.0812113806605339,-6.406506145140156e-05,0.0,dad_terminal,DAD,fixed,,,
30,0.8625,-0.006362737622112036,0.006286123767495155,0.07790976017713547,0.007661601062864065,0.0,dad_terminal,DAD,fixed,0.8234375,1,1.0
31,0.7625000000000001,0.0001622997224330902,0.009916331619024277,0.07533952593803406,-0.00012359023094177246,0.0,dad_terminal,DAD,fixed,,,
