rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
122,15,3,3.5284348,1.0,0.8,0.2,0.2555164239570652,0.6000000000000001,True,True,True,False
123,15,22,1.1767174,1.0,1.0,0.2,0.3592294591062831,0.8,True,False,False,False
124,1,8,4.3516942,1.0,0.9,0.1,0.32551602855330236,0.8,True,True,True,False
125,11,25,3.7397107,1.0,0.8,0.1,0.32774517195063896,0.7000000000000001,True,True,True,False
126,7,3,4.8675677,1.0,1.0,0.6,0.48662957923797806,0.4,True,False,False,False
127,9,19,2.6251456,1.0,0.9,0.35,0.23777085561477793,0.55,True,True,True,False
128,15,13,3.5576398,1.0,0.8,0.2,0.25024971035851434,0.6000000000000001,True,True,True,False
129,7,25,1.5989383,1.0,1.0,0.6,0.3576544298840192,0.4,True,False,False,False
130,11,16,1.3324662,1.0,0.6,0.1,0.07818236375514817,0.5,True,True,True,False
131,12,1,3.7728147,1.0,1.0,0.6,0.5999999908725072,0.4,True,False,False,False
132,2,21,1.8653763,1.0,0.7,0.3,0.2735078183170287,0.39999999999999997,True,True,True,False
133,13,10,1.9869409,1.0,0.9,0.45,0.29477473738805404,0.45,True,True,True,False
134,12,18,3.7103533,1.0,0.8,0.6,0.25199613439410373,0.20000000000000007,True,True,True,False
135,15,22,1.1767174,1.0,1.0,0.2,0.3592294591062831,0.8,True,False,False,False
136,0,8,3.1703208,1.0,0.9,0.1,0.27744418460867454,0.8,True,True,True,False
137,6,23,3.6139497,1.0,0.8,0.6,0.20307258880348145,0.20000000000000007,True,True,True,False
138,3,16,3.0501904,1.0,1.0,0.5,0.5138051506669791,0.5,True,False,False,False
139,12,19,2.540901,1.0,1.0,0.6,0.26454915792803624,0.4,True,False,False,False
140,0,1,1.3582962,1.0,0.6,0.1,0.060588151963566775,0.5,True,True,True,False
141,2,9,4.1117091,1.0,0.9,0.3,0.3943697973511318,0.6000000000000001,True,True,True,False
142,14,20,2.9552294,1.0,0.8,0.3,0.20565377295458753,0.5,True,True,True,False
143,13,0,1.754975,1.0,1.0,0.45,0.2635121625074901,0.55,True,False,False,False
144,3,23,6.9635654,1.0,0.8,0.5,0.10826697443642634,0.30000000000000004,True,True,True,False
145,5,18,6.4712684,1.0,0.8,0.25,0.34910846691915354,0.55,True,True,True,False
146,14,29,3.50967,1.0,1.0,0.3,0.3304995541700476,0.7,True,False,False,False
147,0,5,1.5600879,1.0,1.0,0.1,0.34003348927373106,0.9,True,False,False,False
148,3,9,4.3786281,1.0,0.9,0.5,0.3768779189263777,0.4,True,True,True,False
149,14,19,3.2144959,1.0,1.0,0.3,0.35019952413501854,0.7,True,False,False,False
150,6,20,1.6499857,1.0,1.0,0.6,0.312714502820686,0.4,True,False,False,False
151,10,6,1.6612649,1.0,0.7,0.15,0.12374898026258721,0.5499999999999999,True,True,True,False
152,10,23,3.5458288,1.0,0.8,0.15,0.1440878520564845,0.65,True,True,True,False
153,14,7,1.0388548,1.0,1.0,0.3,0.36174846254820886,0.7,True,False,False,False
154,12,16,3.3188633,1.0,1.0,0.6,0.5999890720552792,0.4,True,False,False,False
155,9,22,1.6792478,1.0,1.0,0.35,0.3210802528630801,0.65,True,False,False,False
156,5,9,2.1497084,1.0,0.8,0.25,0.24028507977198735,0.55,True,True,True,False
157,0,23,3.3059818,1.0,0.9,0.1,0.28356899488873777,0.8,True,True,True,False
158,14,0,2.2809266,1.0,0.8,0.3,0.18446750715273352,0.5,True,True,True,False
159,6,15,1.7101656,1.0,1.0,0.6,0.34706998336739414,0.4,True,False,False,False
160,13,1,3.0390604,1.0,0.9,0.45,0.44808810339095784,0.45,True,True,True,False
161,5,28,7.0097323,1.0,0.8,0.25,0.3281465352963864,0.55,True,True,True,False
162,13,3,3.2291653,1.0,0.9,0.45,0.2165706478292011,0.45,True,True,True,False
163,6,27,1.6414898,1.0,1.0,0.6,0.3512135332331971,0.4,True,False,False,False
164,2,12,1.8757521,1.0,0.7,0.3,0.169235315264153,0.39999999999999997,True,True,True,False
165,13,9,2.2671721,1.0,1.0,0.45,0.278029056399773,0.55,True,False,False,False
166,11,29,3.8971194,1.0,1.0,0.1,0.3189816220924787,0.9,True,False,False,False
167,0,20,1.7438455,1.0,1.0,0.1,0.3445591173069864,0.9,True,False,False,False
168,15,14,2.3856827,1.0,1.0,0.2,0.28561905936549026,0.8,True,False,False,False
169,4,15,1.2897441,1.0,1.0,0.4,0.34050274992132,0.6,True,False,False,False
170,0,5,1.5600879,1.0,1.0,0.1,0.34003348927373106,0.9,True,False,False,False
171,7,2,1.419378,1.0,1.0,0.6,0.32343427504195593,0.4,True,False,False,False
172,1,1,1.6606164,1.0,0.6,0.1,0.11910953408894182,0.5,True,True,True,False
173,5,15,1.4235519,1.0,1.0,0.25,0.3588850432728402,0.75,True,False,False,False
174,14,25,3.3220099,1.0,0.8,0.3,0.23986810133131825,0.5,True,True,True,False
175,10,25,1.844417,1.0,1.0,0.15,0.3260725799198453,0.85,True,False,False,False
176,7,6,3.7803338,1.0,1.0,0.6,0.5999999999955012,0.4,True,False,False,False
177,12,0,1.9467683,1.0,0.9,0.6,0.27976486322402233,0.30000000000000004,True,True,True,False
178,14,1,2.1707361,1.0,0.7,0.3,0.2833600069456892,0.39999999999999997,True,True,True,False
179,15,4,2.1479588,1.0,0.8,0.2,0.2534403316562127,0.6000000000000001,True,True,True,False
180,6,3,3.2679895,1.0,0.9,0.6,0.16806561339934872,0.30000000000000004,True,True,True,False
181,0,5,1.5600879,1.0,1.0,0.1,0.34003348927373106,0.9,True,False,False,False
182,15,0,2.7559282,1.0,0.8,0.2,0.2160065000273604,0.6000000000000001,True,True,True,False
183,3,25,2.0694435,1.0,0.9,0.5,0.2769651522423031,0.4,True,True,True,False
184,9,29,2.8743389,1.0,0.9,0.35,0.24155119354367427,0.55,True,True,True,False
185,1,0,2.0357815,1.0,0.9,0.1,0.26035647172006277,0.8,True,True,True,False
186,14,2,1.0887471,1.0,1.0,0.3,0.35801032397144494,0.7,True,False,False,False
187,5,23,6.7983067,1.0,0.8,0.25,0.260951458502377,0.55,True,True,True,False
188,1,26,1.607369,1.0,0.7,0.1,0.21181391985197462,0.6,True,True,True,False
189,10,28,3.6905157,1.0,0.8,0.15,0.14817230837323528,0.65,True,True,True,False
190,13,27,1.5930907,1.0,1.0,0.45,0.34244113215192573,0.55,True,False,False,False
191,4,1,2.6302408,1.0,0.8,0.4,0.36370448224451934,0.4,True,True,True,False
192,4,14,2.2151918,1.0,0.8,0.4,0.25632666655505165,0.4,True,True,True,False
193,2,22,2.0830124,1.0,0.7,0.3,0.1585433389052404,0.39999999999999997,True,True,True,False
194,5,15,1.4235519,1.0,1.0,0.25,0.3588850432728402,0.75,True,False,False,False
195,13,20,2.3613632,1.0,0.9,0.45,0.2645298531982351,0.45,True,True,True,False
196,9,29,2.8743389,1.0,0.9,0.35,0.24155119354367427,0.55,True,True,True,False
197,13,20,2.3613632,1.0,0.9,0.45,0.2645298531982351,0.45,True,True,True,False
198,15,4,2.1479588,1.0,0.8,0.2,0.2534403316562127,0.6000000000000001,True,True,True,False
199,2,25,1.6025426,1.0,1.0,0.3,0.35755125893265205,0.7,True,False,False,False
200,13,13,3.3278181,1.0,0.9,0.45,0.16872458291545786,0.45,True,True,True,False
201,13,26,2.3972714,1.0,0.9,0.45,0.4559583501735065,0.45,True,True,True,False
202,11,14,3.6238591,1.0,1.0,0.1,0.3097868332566526,0.9,True,False,False,False
203,1,22,2.0397477,1.0,0.7,0.1,0.1655229118722555,0.6,True,True,True,False
204,12,1,3.7728147,1.0,1.0,0.6,0.5999999908725072,0.4,True,False,False,False
205,14,6,2.112034,1.0,0.7,0.3,0.2787634388067103,0.39999999999999997,True,True,True,False
206,8,10,1.5395562,1.0,1.0,0.1,0.32193873857948413,0.9,True,False,False,False
207,13,27,1.5930907,1.0,1.0,0.45,0.34244113215192573,0.55,True,False,False,False
208,7,7,1.2963933,1.0,1.0,0.6,0.34118937298855523,0.4,True,False,False,False
209,2,27,2.5557732,1.0,0.45,0.3,0.051673320358695624,0.15000000000000002,True,True,True,False
210,10,19,4.8576873,1.0,0.7,0.15,0.17651447508629659,0.5499999999999999,True,True,True,False
211,13,23,3.5519003,1.0,0.8,0.45,0.1489808343073532,0.35000000000000003,True,True,True,False
212,10,4,4.5589856,1.0,0.7,0.15,0.18549624975859447,0.5499999999999999,True,True,True,False
213,10,23,3.5458288,1.0,0.8,0.15,0.1440878520564845,0.65,True,True,True,False
214,1,17,1.9027735,1.0,0.7,0.1,0.17940597069922215,0.6,True,True,True,False
215,3,25,2.0694435,1.0,0.9,0.5,0.2769651522423031,0.4,True,True,True,False
216,7,14,6.2470918,1.0,0.7,0.6,0.1614131769636861,0.09999999999999998,True,True,True,False
217,8,14,2.5448569,1.0,0.9,0.1,0.2397374020884501,0.8,True,True,True,False
218,4,19,2.1304801,1.0,0.8,0.4,0.17262673310155785,0.4,True,True,True,False
219,3,13,6.6498785,1.0,0.8,0.5,0.1440532587112763,0.30000000000000004,True,True,True,False
220,6,1,3.4367724,1.0,1.0,0.6,0.5400506958147234,0.4,True,False,False,False
221,10,11,1.5547519,1.0,0.6,0.15,0.10583851056760835,0.44999999999999996,True,True,True,False
222,4,17,1.5841516,1.0,1.0,0.4,0.32575989798926275,0.6,True,False,False,False
223,10,5,1.550303,1.0,1.0,0.15,0.33814066501347917,0.85,True,False,False,False
224,12,0,1.9467683,1.0,0.9,0.6,0.27976486322402233,0.30000000000000004,True,True,True,False
225,10,8,3.4200776,1.0,0.8,0.15,0.18413948470994396,0.65,True,True,True,False
226,5,16,1.8372587,1.0,0.7,0.25,0.24842859238548937,0.44999999999999996,True,True,True,False
227,9,6,2.1894806,1.0,0.8,0.35,0.2924890853302251,0.45000000000000007,True,True,True,False
228,6,19,3.0413201,1.0,1.0,0.6,0.41931867840675274,0.4,True,False,False,False
229,1,17,1.9027735,1.0,0.7,0.1,0.17940597069922215,0.6,True,True,True,False
230,13,24,2.5014934,1.0,1.0,0.45,0.28719426322463515,0.55,True,False,False,False
231,2,16,1.7930867,1.0,0.7,0.3,0.2312776167887956,0.39999999999999997,True,True,True,False
232,6,14,2.7601129,1.0,1.0,0.6,0.32368556919900726,0.4,True,False,False,False
233,13,9,2.2671721,1.0,1.0,0.45,0.278029056399773,0.55,True,False,False,False
234,8,11,1.6527219,1.0,0.7,0.1,0.1287271447767604,0.6,True,True,True,False
235,11,14,3.6238591,1.0,1.0,0.1,0.3097868332566526,0.9,True,False,False,False
236,7,22,1.569799,1.0,1.0,0.6,0.35332872135063426,0.4,True,False,False,False
237,5,13,6.3959038,1.0,0.8,0.25,0.32651825828545333,0.55,True,True,True,False
238,14,8,4.8154975,1.0,1.0,0.3,0.46426954202565046,0.7,True,False,False,False
239,7,4,5.7897808,1.0,0.9,0.6,0.42998109269090995,0.30000000000000004,True,True,True,False
240,7,23,5.0415509,1.0,1.0,0.6,0.41955197734371985,0.4,True,False,False,False
241,12,23,3.8851297,1.0,0.9,0.6,0.2165325843031252,0.30000000000000004,True,True,True,False
242,3,15,1.8277896,1.0,1.0,0.5,0.25871074964618807,0.5,True,False,False,False
243,7,3,4.8675677,1.0,1.0,0.6,0.48662957923797806,0.4,True,False,False,False
244,12,27,1.5657502,1.0,1.0,0.6,0.3403533109176937,0.4,True,False,False,False
245,2,10,1.3476764,1.0,1.0,0.3,0.3606433072980827,0.7,True,False,False,False
246,10,18,3.5484049,1.0,0.8,0.15,0.20487023785486844,0.65,True,True,True,False
247,1,10,2.1475857,1.0,0.9,0.1,0.26126958140901324,0.8,True,True,True,False
248,5,8,6.3169841,1.0,0.8,0.25,0.32919615702199617,0.55,True,True,True,False
249,7,18,4.8757595,1.0,1.0,0.6,0.2048921923200745,0.4,True,False,False,False
250,1,6,1.5548587,1.0,0.6,0.1,0.10389489154296286,0.5,True,True,True,False
251,6,2,1.2528591,1.0,1.0,0.6,0.33979206900753695,0.4,True,False,False,False
252,11,28,3.4607645,1.0,0.9,0.1,0.27824683489420476,0.8,True,True,True,False
253,3,11,3.3365949,1.0,1.0,0.5,0.5951573975222316,0.5,True,False,False,False
254,6,5,1.3993104,1.0,1.0,0.6,0.32136807025195047,0.4,True,False,False,False
255,4,23,2.9995239,1.0,1.0,0.4,0.272472444995788,0.6,True,False,False,False
256,3,19,4.6437555,1.0,0.9,0.5,0.35226404472415507,0.4,True,True,True,False
257,0,12,2.4378229,1.0,0.9,0.1,0.2772415173893656,0.8,True,True,True,False
258,10,7,2.118963,1.0,0.8,0.15,0.1291638911302253,0.65,True,True,True,False
259,7,27,1.7945475,1.0,1.0,0.6,0.3426897506340848,0.4,True,False,False,False
260,15,1,1.7068814,1.0,0.7,0.2,0.13228493101751268,0.49999999999999994,True,True,True,False
261,11,28,3.4607645,1.0,0.9,0.1,0.27824683489420476,0.8,True,True,True,False
262,8,11,1.6527219,1.0,0.7,0.1,0.1287271447767604,0.6,True,True,True,False
263,3,1,3.4409415,1.0,1.0,0.5,0.5450895219790456,0.5,True,False,False,False
264,2,12,1.8757521,1.0,0.7,0.3,0.169235315264153,0.39999999999999997,True,True,True,False
265,5,11,1.820603,1.0,0.7,0.25,0.2192652310081734,0.44999999999999996,True,True,True,False
266,7,23,5.0415509,1.0,1.0,0.6,0.41955197734371985,0.4,True,False,False,False
267,11,24,3.5921375,1.0,0.8,0.1,0.32586372034843447,0.7000000000000001,True,True,True,False
268,8,8,6.0455258,1.0,0.8,0.1,0.22029153812591454,0.7000000000000001,True,True,True,False
269,0,8,3.1703208,1.0,0.9,0.1,0.27744418460867454,0.8,True,True,True,False
270,7,9,6.0662189,1.0,0.9,0.6,0.24489893768767404,0.30000000000000004,True,True,True,False
271,6,0,1.5863051,1.0,1.0,0.6,0.31448806323149003,0.4,True,False,False,False
272,6,19,3.0413201,1.0,1.0,0.6,0.41931867840675274,0.4,True,False,False,False
273,1,20,2.4941376,1.0,0.9,0.1,0.27394795709390485,0.8,True,True,True,False
274,14,3,4.7523811,1.0,1.0,0.3,0.4370222326736384,0.7,True,False,False,False
275,9,27,1.5887649,1.0,1.0,0.35,0.34190976544491314,0.65,True,False,False,False
276,4,22,1.641602,1.0,1.0,0.4,0.3372189518799453,0.6,True,False,False,False
277,10,5,1.550303,1.0,1.0,0.15,0.33814066501347917,0.85,True,False,False,False
278,3,12,1.7717824,1.0,1.0,0.5,0.19324139474988813,0.5,True,False,False,False
279,14,9,3.0584979,1.0,1.0,0.3,0.3697722035899663,0.7,True,False,False,False
280,12,27,1.5657502,1.0,1.0,0.6,0.3403533109176937,0.4,True,False,False,False
281,13,20,2.3613632,1.0,0.9,0.45,0.2645298531982351,0.45,True,True,True,False
282,13,12,1.2963715,1.0,1.0,0.45,0.3397329735710044,0.55,True,False,False,False
283,8,17,1.4984699,1.0,1.0,0.1,0.3517818204975408,0.9,True,False,False,False
284,10,19,4.8576873,1.0,0.7,0.15,0.17651447508629659,0.5499999999999999,True,True,True,False
285,15,29,2.531939,1.0,1.0,0.2,0.2697407149359581,0.8,True,False,False,False
286,5,26,1.5859387,1.0,0.7,0.25,0.19833793095625066,0.44999999999999996,True,True,True,False
287,15,2,0.96958937,1.0,1.0,0.2,0.3598335502839602,0.8,True,False,False,False
288,6,9,2.8606768,1.0,1.0,0.6,0.40634848548526525,0.4,True,False,False,False
289,0,5,1.5600879,1.0,1.0,0.1,0.34003348927373106,0.9,True,False,False,False
290,14,17,1.0704139,1.0,1.0,0.3,0.3543034781061547,0.7,True,False,False,False
291,9,1,2.2256867,1.0,0.8,0.35,0.29255287578320965,0.45000000000000007,True,True,True,False
292,5,29,2.5644885,1.0,1.0,0.25,0.27590643859299463,0.75,True,False,False,False
293,12,9,2.4023617,1.0,1.0,0.6,0.2766161947255985,0.4,True,False,False,False
294,0,29,4.3823537,1.0,0.8,0.1,0.32558701005705365,0.7000000000000001,True,True,True,False
295,12,20,2.47707,1.0,0.9,0.6,0.26995090116624537,0.30000000000000004,True,True,True,False
296,3,6,3.3254262,1.0,1.0,0.5,0.5169657607260137,0.5,True,False,False,False
297,0,26,1.6775469,1.0,0.7,0.1,0.24541878208678378,0.6,True,True,True,False
298,1,23,4.7398726,1.0,0.9,0.1,0.22750947200739605,0.8,True,True,True,False
