method,theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions
advanced_random_init_dad,1,145,"[23, 28, 24]","[4.6984875368555, 5.001218093928917, 7.031434653991591]",0.8400000000000001,0.1,0.7400000000000001,True,0.0038143410347402096,0,0,nan
advanced_random_init_dad,2,146,"[23, 28, 24]","[3.7046484583131725, 3.983761973916788, 4.545179980535929]",0.9,0.3,0.6000000000000001,True,0.0031286370009183883,0,0,nan
advanced_random_init_dad,3,147,"[23, 28, 24]","[7.137671617036113, 7.274256953318909, 4.852966058729822]",0.8400000000000001,0.5,0.3400000000000001,True,0.0032144363969564436,0,0,nan
advanced_random_init_dad,4,148,"[23, 28, 24]","[2.9853439404792432, 3.183707910099679, 2.248392265816874]",1.0,0.4,0.6,True,0.003798462590202689,0,0,nan
advanced_random_init_dad,5,149,"[23, 28, 24]","[6.736881531886316, 6.856593779198529, 2.4579653885046584]",0.72,0.25,0.47,True,0.00313859973102808,0,0,nan
advanced_random_init_dad,6,150,"[23, 28, 24]","[3.5767731415644506, 3.7495763673441584, 3.0761056430837446]",0.9199999999999999,0.6,0.31999999999999995,True,0.0031034627463668585,0,0,nan
advanced_random_init_dad,7,151,"[23, 28, 24]","[5.163870455874572, 5.212079961145698, 6.554876269120541]",1.0,0.6,0.4,True,0.0034189697820693255,0,0,nan
advanced_random_init_dad,8,152,"[23, 28, 24]","[6.332620468346749, 6.663676628192331, 2.7653990591706927]",0.6599999999999999,0.1,0.5599999999999999,True,0.0031526569742709397,0,0,nan
advanced_random_init_dad,9,153,"[23, 28, 24]","[7.6871503571661, 7.975925494144094, 2.8200705510115607]",0.8,0.35,0.45000000000000007,True,0.003113796003162861,0,0,nan
advanced_random_init_dad,10,154,"[23, 28, 24]","[3.5342919921983507, 3.7117260376739467, 5.255760418397748]",0.8800000000000001,0.15,0.7300000000000001,True,0.0031225057784467934,0,0,nan
advanced_random_init_dad,11,155,"[23, 28, 24]","[3.3620848894118396, 3.581451136425073, 3.6270681314839965]",0.8200000000000001,0.1,0.7200000000000001,True,0.0031406811438500883,0,0,nan
advanced_random_init_dad,12,156,"[23, 28, 24]","[3.871670021534431, 4.031675746779817, 2.661170035724104]",0.8800000000000001,0.6,0.28000000000000014,True,0.0031312261242419483,0,0,nan
advanced_random_init_dad,13,157,"[23, 28, 24]","[3.575298163725747, 3.7015020431085452, 2.356580356052193]",0.8400000000000001,0.45,0.39000000000000007,True,0.0031540188472718,0,0,nan
advanced_random_init_dad,14,158,"[23, 28, 24]","[5.084089814217239, 5.0398384254453354, 3.2738976921400273]",0.9,0.3,0.6000000000000001,True,0.0031596838030964135,0,0,nan
advanced_random_init_dad,15,159,"[23, 28, 24]","[3.534334079385967, 3.728605567386815, 2.264482091156166]",0.72,0.2,0.52,True,0.0031518789939582346,0,0,nan
advanced_random_init_dad,0,160,"[23, 28, 24]","[3.3251891905164657, 3.318454662785582, 4.263436834024612]",0.86,0.1,0.76,True,0.003174734767526388,0,0,nan
advanced_random_init_dad,1,161,"[23, 28, 24]","[4.70786848220499, 4.8578126231435785, 7.128389009852549]",0.8400000000000001,0.1,0.7400000000000001,True,0.003155303793027997,0,0,nan
advanced_random_init_dad,2,162,"[23, 28, 24]","[3.709114106804851, 3.877726474438576, 4.403832779708802]",0.8800000000000001,0.3,0.5800000000000001,True,0.00315193017013371,0,0,nan
advanced_random_init_dad,3,163,"[23, 28, 24]","[7.009506390655303, 7.3656667222337, 4.8212752200428435]",0.8400000000000001,0.5,0.3400000000000001,True,0.00323248035274446,0,0,nan
advanced_random_init_dad,4,164,"[23, 28, 24]","[3.1056567007694365, 3.1199127327620517, 2.2476461612730776]",0.96,0.4,0.5599999999999999,True,0.0031287156045436857,0,0,nan
advanced_random_init_dad,5,165,"[23, 28, 24]","[6.682612233641535, 7.01444239341152, 2.393226840891353]",0.72,0.25,0.47,True,0.0031194519251585007,0,0,nan
advanced_random_init_dad,6,166,"[23, 28, 24]","[3.5290697659176726, 3.7121852204404493, 3.0997797269544374]",0.96,0.6,0.36,True,0.003438990842550993,0,0,nan
advanced_random_init_dad,7,167,"[23, 28, 24]","[4.918684727445508, 5.134078737567819, 6.550496068189087]",1.0,0.6,0.4,True,0.0038204881362617015,0,0,nan
advanced_random_init_dad,8,168,"[23, 28, 24]","[6.364530402108549, 6.622996242235298, 2.655890653535337]",0.6599999999999999,0.1,0.5599999999999999,True,0.0033336122054606677,0,0,nan
advanced_random_init_dad,9,169,"[23, 28, 24]","[7.4888993472728265, 7.965149884889727, 2.8767974269882925]",0.8,0.35,0.45000000000000007,True,0.003299448639154434,0,0,nan
advanced_random_init_dad,10,170,"[23, 28, 24]","[3.561319692036046, 3.8337402681944814, 5.045093356433694]",0.8400000000000001,0.15,0.6900000000000001,True,0.0031171263661235573,0,0,nan
advanced_random_init_dad,11,171,"[23, 28, 24]","[3.4107991693874253, 3.507287724924316, 3.6151054425120246]",0.8,0.1,0.7000000000000001,True,0.0032779427710920572,0,0,nan
advanced_random_init_dad,12,172,"[23, 28, 24]","[3.711194369137738, 4.006662029070782, 2.54881137577882]",0.8800000000000001,0.6,0.28000000000000014,True,0.003129989420995116,0,0,nan
advanced_random_init_dad,13,173,"[23, 28, 24]","[3.6303910271298436, 3.626918244570366, 2.3102486322844307]",0.9199999999999999,0.45,0.4699999999999999,True,0.003093793010339141,0,0,nan
advanced_random_init_dad,14,174,"[23, 28, 24]","[5.056665597694672, 5.246509171534767, 3.3693619777283255]",0.9,0.3,0.6000000000000001,True,0.003118973458185792,0,0,nan
advanced_random_init_dad,15,175,"[23, 28, 24]","[3.5197743208402907, 3.6835783462200284, 2.5905072535265328]",0.82,0.2,0.6199999999999999,True,0.004082830157130957,0,0,nan
advanced_random_init_dad,0,176,"[23, 28, 24]","[3.1816729688477707, 3.3769521115672645, 4.225159581053388]",0.8400000000000001,0.1,0.7400000000000001,True,0.004511398263275623,0,0,nan
advanced_random_init_dad,1,177,"[23, 28, 24]","[4.617847467431113, 4.890718254665312, 7.1749745615646]",0.76,0.1,0.66,True,0.00445346524938941,0,0,nan
advanced_random_init_dad,2,178,"[23, 28, 24]","[3.840813626635155, 3.943369445892112, 4.584121396796526]",0.8800000000000001,0.3,0.5800000000000001,True,0.003985028760507703,0,0,nan
advanced_random_init_dad,3,179,"[23, 28, 24]","[7.1276998335722865, 7.231535786901736, 4.672854397484225]",0.8400000000000001,0.5,0.3400000000000001,True,0.003860795451328158,0,0,nan
advanced_random_init_dad,4,180,"[23, 28, 24]","[2.9838839091709923, 3.18792977247477, 2.296754324346167]",1.0,0.4,0.6,True,0.0034141489304602146,0,0,nan
advanced_random_init_dad,5,181,"[23, 28, 24]","[6.685909688697596, 7.00633093686563, 2.372061662178883]",0.72,0.25,0.47,True,0.003920892998576164,0,0,nan
advanced_random_init_dad,6,182,"[23, 28, 24]","[3.5887233344634537, 3.728914725189199, 3.1398082435694983]",0.9199999999999999,0.6,0.31999999999999995,True,0.003830195078626275,0,0,nan
advanced_random_init_dad,7,183,"[23, 28, 24]","[4.939775005696275, 5.291461104321598, 6.5368367798790405]",1.0,0.6,0.4,True,0.0034489431884139774,0,0,nan
advanced_random_init_dad,8,184,"[23, 28, 24]","[6.253566448457722, 6.534442273742808, 2.7832157585704773]",0.6599999999999999,0.1,0.5599999999999999,True,0.0031919099390506746,0,0,nan
advanced_random_init_dad,9,185,"[23, 28, 24]","[7.461883094860177, 7.949244459291204, 2.8299191296379185]",0.8,0.35,0.45000000000000007,True,0.0031831929925829174,0,0,nan
advanced_random_init_dad,10,186,"[23, 28, 24]","[3.530628169059702, 3.748606934769181, 4.934657400168117]",0.8400000000000001,0.15,0.6900000000000001,True,0.0032091086264699697,0,0,nan
advanced_random_init_dad,11,187,"[23, 28, 24]","[3.588780339382725, 3.390917884789247, 3.6671755300152493]",0.82,0.1,0.72,True,0.003919769823551178,0,0,nan
advanced_random_init_dad,12,188,"[23, 28, 24]","[3.8672278983528137, 4.016584028973073, 2.7658987409886593]",0.8800000000000001,0.6,0.28000000000000014,True,0.00391541444696486,0,0,nan
advanced_random_init_dad,13,189,"[23, 28, 24]","[3.369738564081876, 3.6383913265878975, 2.367329023834426]",0.8400000000000001,0.45,0.39000000000000007,True,0.003859893046319485,0,0,nan
advanced_random_init_dad,14,190,"[23, 28, 24]","[4.952649385469433, 5.205892897676123, 3.2077696208425355]",0.9,0.3,0.6000000000000001,True,0.0038346204441040755,0,0,nan
advanced_random_init_dad,15,191,"[23, 28, 24]","[3.5194473285156445, 3.851005396042269, 2.433571012624759]",0.82,0.2,0.6199999999999999,True,0.00391466380096972,0,0,nan
advanced_random_init_dad,0,192,"[23, 28, 24]","[3.2266393892278447, 3.3112046166086455, 4.171163632279232]",0.8200000000000001,0.1,0.7200000000000001,True,0.0039427537936717275,0,0,nan
advanced_random_init_dad,1,193,"[23, 28, 24]","[4.872592095684475, 4.9082575218172275, 7.075494345121491]",0.8400000000000001,0.1,0.7400000000000001,True,0.005818578973412513,0,0,nan
advanced_random_init_dad,2,194,"[23, 28, 24]","[3.6932458664369423, 3.7805381190847243, 4.455702909106617]",0.9,0.3,0.6000000000000001,True,0.004215835221111774,0,0,nan
advanced_random_init_dad,3,195,"[23, 28, 24]","[7.00936217061192, 7.236740213379571, 4.7016768272160006]",0.8400000000000001,0.5,0.3400000000000001,True,0.004087161179631949,0,0,nan
advanced_random_init_dad,4,196,"[23, 28, 24]","[3.028537055956196, 3.1076890024577266, 2.262717216004087]",0.9199999999999999,0.4,0.5199999999999999,True,0.004676868580281735,0,0,nan
advanced_random_init_dad,5,197,"[23, 28, 24]","[6.786414916904493, 7.124382197630665, 2.4260697439643435]",0.72,0.25,0.47,True,0.004006681591272354,0,0,nan
advanced_random_init_dad,6,198,"[23, 28, 24]","[3.629544339569703, 3.7552359502670845, 2.9764017827738765]",0.8800000000000001,0.6,0.28000000000000014,True,0.003923649247735739,0,0,nan
advanced_random_init_dad,7,199,"[23, 28, 24]","[4.867233134117762, 5.132951545183192, 6.508687060772627]",1.0,0.6,0.4,True,0.0038195731583982708,0,0,nan
advanced_random_init_dad,8,200,"[23, 28, 24]","[6.2278540267239135, 6.594535825763055, 2.5950434859014817]",0.72,0.1,0.62,True,0.0031758601777255534,0,0,nan
advanced_random_init_dad,9,201,"[23, 28, 24]","[7.331432410365213, 7.8536638481615775, 2.849478271307465]",0.7799999999999999,0.35,0.42999999999999994,True,0.003138497192412615,0,0,nan
advanced_random_init_dad,10,202,"[23, 28, 24]","[3.537417979729121, 3.6908723687036313, 4.923398087587169]",0.8400000000000001,0.15,0.6900000000000001,True,0.003254480008035898,0,0,nan
advanced_random_init_dad,11,203,"[23, 28, 24]","[3.3593063780854684, 3.497561325694517, 3.5753718526918434]",0.78,0.1,0.68,True,0.0036592682357877494,0,0,nan
advanced_random_init_dad,12,204,"[23, 28, 24]","[3.919943603782582, 4.055697061507865, 2.572162930804653]",0.8800000000000001,0.6,0.28000000000000014,True,0.003258409025147557,0,0,nan
advanced_random_init_dad,13,205,"[23, 28, 24]","[3.5951169159287466, 3.5050025526020105, 2.346850041510442]",0.8400000000000001,0.45,0.39000000000000007,True,0.0033279623836278915,0,0,nan
advanced_random_init_dad,14,206,"[23, 28, 24]","[5.016306724177982, 5.123106146165148, 3.222872890250518]",0.9,0.3,0.6000000000000001,True,0.005925393803045154,0,0,nan
advanced_random_init_dad,15,207,"[23, 28, 24]","[3.5456487941890975, 3.7124676492074915, 2.285937247517023]",0.6599999999999999,0.2,0.4599999999999999,True,0.004151333821937442,0,0,nan
advanced_random_init_dad,0,208,"[23, 28, 24]","[3.17925313421621, 3.4773133373198215, 4.22505241390161]",0.8400000000000001,0.1,0.7400000000000001,True,0.003985880827531219,0,0,nan
advanced_random_init_dad,1,209,"[23, 28, 24]","[4.731300241176782, 4.740775824819197, 7.070500644142783]",0.82,0.1,0.72,True,0.0033291520085185766,0,0,nan
advanced_random_init_dad,2,210,"[23, 28, 24]","[3.8199391324870016, 3.644187592837606, 4.488395077025986]",0.8800000000000001,0.3,0.5800000000000001,True,0.0033853908069431784,0,0,nan
advanced_random_init_dad,3,211,"[23, 28, 24]","[6.996697674842835, 7.28331198691487, 4.778197194546167]",0.8400000000000001,0.5,0.3400000000000001,True,0.003655196260660887,0,0,nan
advanced_random_init_dad,4,212,"[23, 28, 24]","[2.9688274588533656, 3.19345013142814, 2.372544560875099]",0.96,0.4,0.5599999999999999,True,0.004175301268696785,0,0,nan
advanced_random_init_dad,5,213,"[23, 28, 24]","[6.714591000579356, 7.1066629697660275, 2.344696356341817]",0.72,0.25,0.47,True,0.005878429813310504,0,0,nan
advanced_random_init_dad,6,214,"[23, 28, 24]","[3.6108144479955633, 3.606925217445767, 3.0137295844716823]",0.9800000000000001,0.6,0.3800000000000001,True,0.004537861188873648,0,0,nan
advanced_random_init_dad,7,215,"[23, 28, 24]","[4.954794731832734, 5.120186781617604, 6.598616550482632]",1.0,0.6,0.4,True,0.004736008541658521,0,0,nan
advanced_random_init_dad,8,216,"[23, 28, 24]","[6.335544306016322, 6.621510894980571, 2.5519461298733037]",0.6599999999999999,0.1,0.5599999999999999,True,0.0064196156337857245,0,0,nan
advanced_random_init_dad,9,217,"[23, 28, 24]","[7.5636793638452495, 7.857778242979048, 2.625421578853569]",0.78,0.35,0.43000000000000005,True,0.004794635623693466,0,0,nan
advanced_random_init_dad,10,218,"[23, 28, 24]","[3.47340699039854, 3.771563162395648, 4.9824289579609795]",0.8400000000000001,0.15,0.6900000000000001,True,0.006477876100689173,0,0,nan
advanced_random_init_dad,11,219,"[23, 28, 24]","[3.4282514794619083, 3.47455773262776, 3.643723671173528]",0.76,0.1,0.66,True,0.007220385456457734,0,0,nan
advanced_random_init_dad,12,220,"[23, 28, 24]","[3.9201417234967186, 4.116754475888299, 2.4199678185404965]",0.8800000000000001,0.6,0.28000000000000014,True,0.004022263828665018,0,0,nan
advanced_random_init_dad,13,221,"[23, 28, 24]","[3.363402679358361, 3.472454215082225, 2.4157047376270393]",0.9400000000000001,0.45,0.49000000000000005,True,0.003931653965264559,0,0,nan
advanced_random_init_dad,14,222,"[23, 28, 24]","[5.040270384792431, 5.053369614376036, 3.3543183839654493]",0.9,0.3,0.6000000000000001,True,0.003914671624079347,0,0,nan
advanced_random_init_dad,15,223,"[23, 28, 24]","[3.4784441084471442, 3.776531832448364, 2.5239130866214974]",0.8,0.2,0.6000000000000001,True,0.006390456715598703,0,0,nan
advanced_random_init_dad,0,224,"[23, 28, 24]","[3.302280696738595, 3.415380490685543, 4.288012606015952]",0.8400000000000001,0.1,0.7400000000000001,True,0.004003357421606779,0,0,nan
advanced_random_init_dad,1,225,"[23, 28, 24]","[4.746952331428192, 4.926326919791391, 7.166361105855949]",0.8400000000000001,0.1,0.7400000000000001,True,0.00388853051699698,0,0,nan
advanced_random_init_dad,2,226,"[23, 28, 24]","[3.8732429501577497, 4.001131475930156, 4.407272897819312]",0.8800000000000001,0.3,0.5800000000000001,True,0.003928185719996691,0,0,nan
advanced_random_init_dad,3,227,"[23, 28, 24]","[6.868417222088252, 7.337263825041269, 4.76686988810249]",0.8400000000000001,0.5,0.3400000000000001,True,0.004676318401470781,0,0,nan
advanced_random_init_dad,4,228,"[23, 28, 24]","[3.0210469967871143, 3.178303678114309, 2.2209478653079957]",1.0,0.4,0.6,True,0.004680940182879567,0,0,nan
advanced_random_init_dad,5,229,"[23, 28, 24]","[6.6300523231130315, 7.076065195043179, 2.5771092867741023]",0.72,0.25,0.47,True,0.00392300458624959,0,0,nan
advanced_random_init_dad,6,230,"[23, 28, 24]","[3.432798429143948, 3.5763334259407324, 3.0817162232060387]",0.96,0.6,0.36,True,0.004194219782948494,0,0,nan
advanced_random_init_dad,7,231,"[23, 28, 24]","[4.8887652047463845, 5.344744583766156, 6.597104405456913]",1.0,0.6,0.4,True,0.0037974747829139233,0,0,nan
advanced_random_init_dad,8,232,"[23, 28, 24]","[6.240281709855419, 6.707529030171059, 2.69945848715684]",0.6599999999999999,0.1,0.5599999999999999,True,0.003969096019864083,0,0,nan
advanced_random_init_dad,9,233,"[23, 28, 24]","[7.6076113070543085, 7.790805338575744, 2.6483890570580195]",0.8,0.35,0.45000000000000007,True,0.0038535858038812876,0,0,nan
advanced_random_init_dad,10,234,"[23, 28, 24]","[3.592564666447516, 3.785028101456041, 4.965842486675628]",0.8600000000000001,0.15,0.7100000000000001,True,0.0038198957685381175,0,0,nan
advanced_random_init_dad,11,235,"[23, 28, 24]","[3.1624421841809784, 3.624491767472714, 3.6710349637835944]",0.76,0.1,0.66,True,0.0038069631438702343,0,0,nan
advanced_random_init_dad,12,236,"[23, 28, 24]","[3.9271449632547317, 4.0202548124972095, 2.71653363438144]",0.8800000000000001,0.6,0.28000000000000014,True,0.0037999041844159363,0,0,nan
advanced_random_init_dad,13,237,"[23, 28, 24]","[3.4767989440775486, 3.7382145277588577, 2.2581645719953123]",0.8400000000000001,0.45,0.39000000000000007,True,0.003771940991282463,0,0,nan
advanced_random_init_dad,14,238,"[23, 28, 24]","[4.988308873217011, 5.268399021124375, 3.301581424364496]",0.9,0.3,0.6000000000000001,True,0.003823218634352088,0,0,nan
advanced_random_init_dad,15,239,"[23, 28, 24]","[3.623056380848188, 3.8430989236923856, 2.4335381885013496]",0.8,0.2,0.6000000000000001,True,0.003821696015074849,0,0,nan
advanced_random_init_dad,0,240,"[23, 28, 24]","[3.279876198290846, 3.366666988114371, 4.165981033541615]",0.8200000000000001,0.1,0.7200000000000001,True,0.0038361978251487015,0,0,nan
advanced_random_init_dad,1,241,"[23, 28, 24]","[4.6520290976568575, 4.997849750540278, 7.103908479728171]",0.8400000000000001,0.1,0.7400000000000001,True,0.0038481228053569793,0,0,nan
advanced_random_init_dad,2,242,"[23, 28, 24]","[3.7539469739501556, 3.9127601672911205, 4.389424963716281]",0.8800000000000001,0.3,0.5800000000000001,True,0.003842793591320515,0,0,nan
advanced_random_init_dad,3,243,"[23, 28, 24]","[7.028047791493915, 7.380642034931953, 4.8556876156617506]",0.8400000000000001,0.5,0.3400000000000001,True,0.0038318107835948467,0,0,nan
advanced_random_init_dad,4,244,"[23, 28, 24]","[2.9838365253726415, 3.104284901202867, 2.2198329827386436]",0.9399999999999998,0.4,0.5399999999999998,True,0.0038003032095730305,0,0,nan
advanced_random_init_dad,5,245,"[23, 28, 24]","[6.761055865053555, 7.029912025659247, 2.349415412994208]",0.72,0.25,0.47,True,0.0038354636169970037,0,0,nan
advanced_random_init_dad,6,246,"[23, 28, 24]","[3.5335485139940688, 3.71475037720389, 3.1087793701295734]",0.96,0.6,0.36,True,0.003864572988823056,0,0,nan
advanced_random_init_dad,7,247,"[23, 28, 24]","[4.909910781397237, 5.079862932312585, 6.4718567042135575]",1.0,0.6,0.4,True,0.0038543136324733496,0,0,nan
advanced_random_init_dad,8,248,"[23, 28, 24]","[6.365555422667433, 6.451479072886767, 2.6127823579406115]",0.66,0.1,0.56,True,0.003921057563275099,0,0,nan
advanced_random_init_dad,9,249,"[23, 28, 24]","[7.489345606702139, 7.885614582222411, 2.661159255860491]",0.8,0.35,0.45000000000000007,True,0.005443815048784018,0,0,nan
advanced_random_init_dad,10,250,"[23, 28, 24]","[3.5707426623959995, 3.6808441578437248, 4.981567255009885]",0.8400000000000001,0.15,0.6900000000000001,True,0.004037875402718783,0,0,nan
advanced_random_init_dad,11,251,"[23, 28, 24]","[3.355994969854729, 3.4066169801092214, 3.5432647079627873]",0.76,0.1,0.66,True,0.0043934371788054705,0,0,nan
advanced_random_init_dad,12,252,"[23, 28, 24]","[3.806361624403466, 4.13529219674181, 2.5587621843617083]",0.8800000000000001,0.6,0.28000000000000014,True,0.004899348597973585,0,0,nan
advanced_random_init_dad,13,253,"[23, 28, 24]","[3.535403420845371, 3.629015712949286, 2.435657491656639]",0.8400000000000001,0.45,0.39000000000000007,True,0.0048806493170559405,0,0,nan
advanced_random_init_dad,14,254,"[23, 28, 24]","[5.053350129431749, 5.194007702645381, 3.3912447260468532]",0.9,0.3,0.6000000000000001,True,0.00485037756152451,0,0,nan
advanced_random_init_dad,15,255,"[23, 28, 24]","[3.5671866741650233, 3.6100843255815653, 2.444852125195919]",0.72,0.2,0.52,True,0.004830465372651816,0,0,nan
advanced_random_init_dad,0,256,"[23, 28, 24]","[3.2826673355261358, 3.359879083859815, 4.216735494587082]",0.86,0.1,0.76,True,0.00483429660089314,0,0,nan
advanced_random_init_dad,1,257,"[23, 28, 24]","[4.735267237163251, 4.829142220631429, 7.161643110608949]",0.8400000000000001,0.1,0.7400000000000001,True,0.0048154090531170365,0,0,nan
advanced_random_init_dad,2,258,"[23, 28, 24]","[3.804960598739611, 3.835229103454085, 4.4599696108932765]",0.8800000000000001,0.3,0.5800000000000001,True,0.004721013363450766,0,0,nan
advanced_random_init_dad,3,259,"[23, 28, 24]","[6.979332314788741, 7.292778864147035, 4.725642404244072]",0.8400000000000001,0.5,0.3400000000000001,True,0.004577431501820684,0,0,nan
advanced_random_init_dad,4,260,"[23, 28, 24]","[2.9331797864166784, 3.2170900947529035, 2.2381947143226824]",1.0,0.4,0.6,True,0.00450933501124382,0,0,nan
advanced_random_init_dad,5,261,"[23, 28, 24]","[6.638170245463786, 7.007324640827885, 2.3706460487528114]",0.6599999999999999,0.25,0.4099999999999999,True,0.005756336869671941,0,0,nan
advanced_random_init_dad,6,262,"[23, 28, 24]","[3.4770969867371577, 3.627480268054604, 3.118242041724711]",0.9800000000000001,0.6,0.3800000000000001,True,0.00442860801704228,0,0,nan
advanced_random_init_dad,7,263,"[23, 28, 24]","[5.095280061226763, 5.203006377374264, 6.557755918051155]",1.0,0.6,0.4,True,0.004507177183404565,0,0,nan
advanced_random_init_dad,8,264,"[23, 28, 24]","[6.493164666958308, 6.48601099078922, 2.708970335100859]",0.6,0.1,0.5,True,0.004446914372965694,0,0,nan
advanced_random_init_dad,9,265,"[23, 28, 24]","[7.532269568985901, 8.016306264701337, 2.779847060781471]",0.8,0.35,0.45000000000000007,True,0.004567070817574859,0,0,nan
advanced_random_init_dad,10,266,"[23, 28, 24]","[3.642300666469088, 3.6069862653880214, 5.165342778161237]",0.8400000000000001,0.15,0.6900000000000001,True,0.004573612008243799,0,0,nan
advanced_random_init_dad,11,267,"[23, 28, 24]","[3.2465009749580878, 3.5762533916589243, 3.5496633693015154]",0.8,0.1,0.7000000000000001,True,0.004605454159900546,0,0,nan
advanced_random_init_dad,12,268,"[23, 28, 24]","[3.8992206749287277, 4.201250390426697, 2.4787233136615874]",0.8800000000000001,0.6,0.28000000000000014,True,0.004571300465613604,0,0,nan
advanced_random_init_dad,13,269,"[23, 28, 24]","[3.581639979742082, 3.7797945872537833, 2.3922223855555185]",0.86,0.45,0.41,True,0.004531314363703132,0,0,nan
advanced_random_init_dad,14,270,"[23, 28, 24]","[5.089479331913642, 5.378898663260244, 3.4516851977701295]",0.9,0.3,0.6000000000000001,True,0.004560830537229776,0,0,nan
advanced_random_init_dad,15,271,"[23, 28, 24]","[3.4970319552180955, 3.7505932718295973, 2.521105952910065]",0.8799999999999999,0.2,0.6799999999999999,True,0.0045669062063097956,0,0,nan
advanced_random_init_dad,0,272,"[23, 28, 24]","[3.1870761650467196, 3.456304848843621, 4.207231504330805]",0.8400000000000001,0.1,0.7400000000000001,True,0.004466629400849342,0,0,nan
advanced_random_init_dad,1,273,"[23, 28, 24]","[4.616809691767949, 4.868785673419032, 7.223317924063702]",0.8400000000000001,0.1,0.7400000000000001,True,0.004480468202382326,0,0,nan
advanced_random_init_dad,2,274,"[23, 28, 24]","[3.6084420721649115, 3.6490029673219766, 4.523752081975108]",0.9,0.3,0.6000000000000001,True,0.00443086801096797,0,0,nan
advanced_random_init_dad,3,275,"[23, 28, 24]","[7.086085602688342, 7.225715220886721, 4.789296084054563]",0.8400000000000001,0.5,0.3400000000000001,True,0.0043063242454081775,0,0,nan
advanced_random_init_dad,4,276,"[23, 28, 24]","[2.997405969610562, 3.3274918096248784, 2.214028064363302]",1.0,0.4,0.6,True,0.0045601559802889826,0,0,nan
advanced_random_init_dad,5,277,"[23, 28, 24]","[6.71298085242125, 7.152596801902976, 2.3280367712417727]",0.72,0.25,0.47,True,0.004520136676728725,0,0,nan
advanced_random_init_dad,6,278,"[23, 28, 24]","[3.687900467868138, 3.8087853494761763, 3.0127797411919115]",0.9400000000000001,0.6,0.3400000000000001,True,0.004497579298913479,0,0,nan
advanced_random_init_dad,7,279,"[23, 28, 24]","[4.927479597360921, 5.166777755436809, 6.657241543294016]",1.0,0.6,0.4,True,0.004242584155872464,0,0,nan
advanced_random_init_dad,8,280,"[23, 28, 24]","[6.432126998428038, 6.750806791930148, 2.557248287032254]",0.6,0.1,0.5,True,0.005286067584529519,0,0,nan
advanced_random_init_dad,9,281,"[23, 28, 24]","[7.649926951306144, 7.830099024684454, 2.882073646822308]",0.78,0.35,0.43000000000000005,True,0.00457570725120604,0,0,nan
advanced_random_init_dad,10,282,"[23, 28, 24]","[3.647981703368847, 3.629880311156412, 4.975863935099622]",0.8600000000000001,0.15,0.7100000000000001,True,0.00468216841109097,0,0,nan
advanced_random_init_dad,11,283,"[23, 28, 24]","[3.3668152180405886, 3.579848542761823, 3.608841864960447]",0.8,0.1,0.7000000000000001,True,0.004654854768887162,0,0,nan
advanced_random_init_dad,12,284,"[23, 28, 24]","[3.8816483908078427, 3.858976868878989, 2.3791795863792067]",0.8800000000000001,0.6,0.28000000000000014,True,0.004975632205605507,0,0,nan
advanced_random_init_dad,13,285,"[23, 28, 24]","[3.613901705600058, 3.6118530085051543, 2.4216416300242245]",0.8400000000000001,0.45,0.39000000000000007,True,0.004639554023742676,0,0,nan
advanced_random_init_dad,14,286,"[23, 28, 24]","[4.9441051556881295, 5.259343041717074, 3.3828681265758656]",0.9,0.3,0.6000000000000001,True,0.004611923359334469,0,0,nan
advanced_random_init_dad,15,287,"[23, 28, 24]","[3.4313595829556687, 3.710215796922205, 2.5218997336660394]",0.78,0.2,0.5800000000000001,True,0.00459806858561933,0,0,nan
advanced_random_init_dad,0,288,"[23, 28, 24]","[3.202400874731655, 3.440207363396775, 4.187841767479727]",0.86,0.1,0.76,True,0.0045501918066293,0,0,nan
advanced_random_init_dad,1,289,"[23, 28, 24]","[4.785532841608822, 4.87026983585463, 7.097888378156876]",0.8400000000000001,0.1,0.7400000000000001,True,0.004535255674272776,0,0,nan
advanced_random_init_dad,2,290,"[23, 28, 24]","[3.802754923394256, 3.9540737419304866, 4.509537448995038]",0.8800000000000001,0.3,0.5800000000000001,True,0.00455803582444787,0,0,nan
advanced_random_init_dad,3,291,"[23, 28, 24]","[6.992322573118759, 7.260397041540563, 4.751991915954415]",0.8400000000000001,0.5,0.3400000000000001,True,0.004577098554000259,0,0,nan
advanced_random_init_dad,4,292,"[23, 28, 24]","[3.018084915142394, 3.1728561255214798, 2.2001667909730496]",0.9,0.4,0.5,True,0.004539532121270895,0,0,nan
advanced_random_init_dad,5,293,"[23, 28, 24]","[6.638740347717245, 7.137544704351099, 2.3715188348588363]",0.6599999999999999,0.25,0.4099999999999999,True,0.0046545275952667,0,0,nan
advanced_random_init_dad,6,294,"[23, 28, 24]","[3.639428343587346, 3.55373854558031, 3.0488863840542613]",0.96,0.6,0.36,True,0.0045095744077116254,0,0,nan
advanced_random_init_dad,7,295,"[23, 28, 24]","[5.055384181704251, 5.209947047934048, 6.494505617488198]",1.0,0.6,0.4,True,0.00454594218172133,0,0,nan
advanced_random_init_dad,8,296,"[23, 28, 24]","[6.243647272352752, 6.624197796548815, 2.5847811399938725]",0.6,0.1,0.5,True,0.0041642345953732725,0,0,nan
