method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
fixed,15,127,1.0,0.2,0.8,True,0.00012997910380363464,0,0,nan,18 19 25,3.343097451 2.399457583 4.020269419
fixed,0,128,1.0,0.1,0.9,True,0.00012559304013848305,0,0,nan,18 19 25,3.128290729 4.138881184 1.875505759
fixed,1,129,0.8,0.1,0.7000000000000001,True,0.00012510200031101704,0,0,nan,18 19 25,4.629712023 6.939305804 2.578093564
fixed,2,130,1.0,0.3,0.7,True,0.00012693600729107857,0,0,nan,18 19 25,3.598198049 4.442379675 1.635263396
fixed,3,131,0.9,0.5,0.4,True,0.0001338389702141285,0,0,nan,18 19 25,6.886059547 4.518744955 2.287423596
fixed,4,132,0.8,0.4,0.4,True,0.00013548601418733597,0,0,nan,18 19 25,2.824477199 2.305427144 1.506885827
fixed,5,133,0.6,0.25,0.35,True,0.0001301080919802189,0,0,nan,18 19 25,6.599127804 2.242728297 1.64931689
fixed,6,134,0.7,0.6,0.09999999999999998,True,0.00012569990940392017,0,0,nan,18 19 25,3.445270706 2.968828247 1.969831381
fixed,7,135,1.0,0.6,0.4,True,0.00012897606939077377,0,0,nan,18 19 25,4.861604329 6.370403828 1.624018868
fixed,8,136,0.6,0.1,0.5,True,0.00012778700329363346,0,0,nan,18 19 25,6.228892462 2.586385444 1.876709943
fixed,9,137,0.8,0.35,0.45000000000000007,True,0.00012788409367203712,0,0,nan,18 19 25,7.216157755 2.823351805 2.145267753
fixed,10,138,1.0,0.15,0.85,True,0.0001248291227966547,0,0,nan,18 19 25,3.352673705 4.801861075 1.863484054
fixed,11,139,1.0,0.1,0.9,True,0.000126382103189826,0,0,nan,18 19 25,3.268155591 3.646290281 3.533171794
fixed,12,140,0.6,0.6,0.0,True,0.00012249802239239216,0,0,nan,18 19 25,3.646675208 2.404145702 2.658664831
fixed,13,141,0.9,0.45,0.45,True,0.00012068613432347775,0,0,nan,18 19 25,3.417981198 2.209395548 2.315805028
fixed,14,142,0.9,0.3,0.6000000000000001,True,0.00012403191067278385,0,0,nan,18 19 25,4.868123361 3.309368879 3.088336609
fixed,15,143,1.0,0.2,0.8,True,0.00012098695151507854,0,0,nan,18 19 25,3.52068378 2.351910329 3.909284999
fixed,0,144,1.0,0.1,0.9,True,0.00012215785682201385,0,0,nan,18 19 25,3.162849839 4.056555604 1.998318314
fixed,1,145,0.8,0.1,0.7000000000000001,True,0.00012549408711493015,0,0,nan,18 19 25,4.576178589 6.895937075 2.579131314
fixed,2,146,0.9,0.3,0.6000000000000001,True,0.00011807098053395748,0,0,nan,18 19 25,3.588457298 4.346148996 1.556910985
fixed,3,147,0.9,0.5,0.4,True,0.00012115901336073875,0,0,nan,18 19 25,6.889810784 4.627371334 2.305130589
fixed,4,148,0.8,0.4,0.4,True,0.00011799507774412632,0,0,nan,18 19 25,2.825298342 2.249885668 1.527737152
fixed,5,149,0.6,0.25,0.35,True,0.0001298470888286829,0,0,nan,18 19 25,6.516506154 2.414733295 1.690182395
fixed,6,150,0.6,0.6,0.0,True,0.00012373295612633228,0,0,nan,18 19 25,3.482655448 2.865228706 1.937420581
fixed,7,151,1.0,0.6,0.4,True,0.00012446707114577293,0,0,nan,18 19 25,4.949207253 6.383748911 1.671279368
fixed,8,152,0.6,0.1,0.5,True,0.00012928200885653496,0,0,nan,18 19 25,6.367956746 2.571662259 1.751268525
fixed,9,153,0.8,0.35,0.45000000000000007,True,0.0001257769763469696,0,0,nan,18 19 25,7.430558539 2.744516173 2.133109335
fixed,10,154,1.0,0.15,0.85,True,0.00012207007966935635,0,0,nan,18 19 25,3.563690426 4.939321673 1.892916501
fixed,11,155,1.0,0.1,0.9,True,0.00012559606693685055,0,0,nan,18 19 25,3.408916442 3.648748023 3.588304648
fixed,12,156,0.7,0.6,0.09999999999999998,True,0.00012183585204184055,0,0,nan,18 19 25,3.623367942 2.567469819 2.547976301
fixed,13,157,0.6,0.45,0.14999999999999997,True,0.00012126890942454338,0,0,nan,18 19 25,3.524125904 2.303058129 2.495053359
fixed,14,158,0.9,0.3,0.6000000000000001,True,0.00012221396900713444,0,0,nan,18 19 25,4.910799614 3.293884172 3.119168484
fixed,15,159,1.0,0.2,0.8,True,0.00012516393326222897,0,0,nan,18 19 25,3.454283291 2.437418599 3.804770013
fixed,0,160,1.0,0.1,0.9,True,0.0001243350561708212,0,0,nan,18 19 25,3.160226478 4.252858293 2.072709227
fixed,1,161,0.8,0.1,0.7000000000000001,True,0.00012772181071341038,0,0,nan,18 19 25,4.539176382 6.996171774 2.77049511
fixed,2,162,0.9,0.3,0.6000000000000001,True,0.00012817583046853542,0,0,nan,18 19 25,3.596887669 4.383516303 1.53192484
fixed,3,163,0.9,0.5,0.4,True,0.00013549602590501308,0,0,nan,18 19 25,6.886135066 4.635180095 2.17659022
fixed,4,164,0.8,0.4,0.4,True,0.00012624193914234638,0,0,nan,18 19 25,2.93614897 2.219918802 1.591927639
fixed,5,165,0.6,0.25,0.35,True,0.00012567592784762383,0,0,nan,18 19 25,6.610560173 2.382096178 1.856539373
fixed,6,166,0.9,0.6,0.30000000000000004,True,0.00013191020116209984,0,0,nan,18 19 25,3.577110222 3.030327472 1.962634999
fixed,7,167,1.0,0.6,0.4,True,0.00013703806325793266,0,0,nan,18 19 25,4.889971484 6.436603805 1.584467288
fixed,8,168,0.6,0.1,0.5,True,0.0001294140238314867,0,0,nan,18 19 25,6.244461728 2.556801556 1.905348805
fixed,9,169,0.8,0.35,0.45000000000000007,True,0.0001275450922548771,0,0,nan,18 19 25,7.478640992 2.658361767 2.073189549
fixed,10,170,1.0,0.15,0.85,True,0.0001312249805778265,0,0,nan,18 19 25,3.466466005 4.908225121 1.871764029
fixed,11,171,1.0,0.1,0.9,True,0.00012765498831868172,0,0,nan,18 19 25,3.203836912 3.373168263 3.6173494
fixed,12,172,0.6,0.6,0.0,True,0.00012805918231606483,0,0,nan,18 19 25,3.803983218 2.372890941 2.487077874
fixed,13,173,0.9,0.45,0.45,True,0.00013397983275353909,0,0,nan,18 19 25,3.400183775 2.447798236 2.474254905
fixed,14,174,0.9,0.3,0.6000000000000001,True,0.00013533001765608788,0,0,nan,18 19 25,4.882132394 3.389149222 3.074890413
fixed,15,175,1.0,0.2,0.8,True,0.00013033882714807987,0,0,nan,18 19 25,3.527710719 2.30387762 3.863577467
fixed,0,176,1.0,0.1,0.9,True,0.00012858700938522816,0,0,nan,18 19 25,3.226604736 4.10347071 2.127123072
fixed,1,177,0.8,0.1,0.7000000000000001,True,0.00013118097558617592,0,0,nan,18 19 25,4.605297654 6.866972477 2.459053157
fixed,2,178,0.9,0.3,0.6000000000000001,True,0.00012304098345339298,0,0,nan,18 19 25,3.711687556 4.434508443 1.501245426
fixed,3,179,0.9,0.5,0.4,True,0.00012310105375945568,0,0,nan,18 19 25,6.974960834 4.562106667 2.27949231
fixed,4,180,0.6,0.4,0.19999999999999996,True,0.00012282398529350758,0,0,nan,18 19 25,3.04158713 2.176870681 1.54389629
fixed,5,181,0.6,0.25,0.35,True,0.00013078097254037857,0,0,nan,18 19 25,6.610120237 2.329709879 1.66548126
fixed,6,182,0.7,0.6,0.09999999999999998,True,0.0001232640352100134,0,0,nan,18 19 25,3.439652956 2.988183014 2.024194172
fixed,7,183,1.0,0.6,0.4,True,0.00012400979176163673,0,0,nan,18 19 25,4.766789194 6.397393803 1.707949081
