update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.21621094644069672,0.21621094644069672,RL-sBOED,0.2576131820678711,64,3.969754695892334,,,,,,,,,,
2,0.21128906309604645,0.2163671851158142,RL-sBOED,0.036174774169921875,128,3.962419033050537,,,,,,,,,,
3,0.20460936427116394,0.20460936427116394,RL-sBOED,0.038904428482055664,192,3.9507155418395996,,,,,,,,,,
4,0.21515625715255737,0.21515625715255737,RL-sBOED,0.03560066223144531,256,3.935974359512329,,,,,,,,,,
5,0.2102343738079071,0.2102343738079071,RL-sBOED,0.03567957878112793,320,3.919545888900757,,,,,,,,,,
6,0.21937498450279236,0.21937498450279236,RL-sBOED,0.031824588775634766,384,3.902146577835083,,,,,,,,,,
7,0.20917968451976776,0.20917968451976776,RL-sBOED,0.03190302848815918,448,3.8801321983337402,,,,,,,,,,
8,0.20566406846046448,0.20566406846046448,RL-sBOED,0.03181862831115723,512,3.8490397930145264,,,,,,,,,,
9,0.19722655415534973,0.19722655415534973,RL-sBOED,0.03145956993103027,576,3.804814100265503,,,,,,,,,,
10,0.20847655832767487,0.20847655832767487,RL-sBOED,0.03164267539978027,640,3.7503151893615723,,,,,,,,,,
11,0.19687500596046448,0.19687500596046448,RL-sBOED,0.031638383865356445,704,3.677462577819824,,,,,,,,,,
12,0.20039063692092896,0.20039063692092896,RL-sBOED,0.031221389770507812,768,3.5833935737609863,,,,,,,,,,
13,0.2035546898841858,0.2035546898841858,RL-sBOED,0.03183484077453613,832,3.4698166847229004,,,,,,,,,,
14,0.18281251192092896,0.18281251192092896,RL-sBOED,0.03170323371887207,896,3.342355251312256,,,,,,,,,,
15,0.18492189049720764,0.18492189049720764,RL-sBOED,0.03141379356384277,960,3.2134721279144287,,,,,,,,,,
16,0.18105469644069672,0.18105469644069672,RL-sBOED,0.034790754318237305,1024,3.1138694286346436,,,,,,,,,,
17,0.18808594346046448,0.18808594346046448,RL-sBOED,0.03134417533874512,1088,2.9592671394348145,,,,,,,,,,
18,0.17261718213558197,0.17261718213558197,RL-sBOED,0.03196120262145996,1152,2.7878870964050293,,,,,,,,,,
19,0.16664060950279236,0.16664060950279236,RL-sBOED,0.03274703025817871,1216,2.6484103202819824,,,,,,,,,,
20,0.18351562321186066,0.18859374523162842,RL-sBOED,0.03393721580505371,1280,2.5412912368774414,,,,,,,,,,
21,0.1764843761920929,0.1764843761920929,RL-sBOED,0.03142118453979492,1344,2.448179244995117,,,,,,,,,,
22,0.17859375476837158,0.17859375476837158,RL-sBOED,0.031374454498291016,1408,2.404036045074463,,,,,,,,,,
23,0.17578125,0.17578125,RL-sBOED,0.03193020820617676,1472,2.285398483276367,,,,,,,,,,
24,0.17015624046325684,0.17015624046325684,RL-sBOED,0.031366586685180664,1536,2.178631067276001,,,,,,,,,,
25,0.16875001788139343,0.16875001788139343,RL-sBOED,0.03182339668273926,1600,2.120638847351074,0.16382812500000002,0.0615234375,1,-0.0,0.0078125,0.0,1,0.0,0.0615234375,0
26,0.1764843761920929,0.1764843761920929,RL-sBOED,0.033843994140625,1664,2.089128017425537,,,,,,,,,,
27,0.1778906285762787,0.1778906285762787,RL-sBOED,0.03156423568725586,1728,2.0546159744262695,,,,,,,,,,
28,0.17156249284744263,0.17156249284744263,RL-sBOED,0.03210759162902832,1792,2.0577781200408936,,,,,,,,,,
29,0.16804687678813934,0.16804687678813934,RL-sBOED,0.03381919860839844,1856,2.223583936691284,,,,,,,,,,
30,0.17894530296325684,0.17894530296325684,RL-sBOED,0.03189277648925781,1920,2.437607765197754,,,,,,,,,,
31,0.16101562976837158,0.16101562976837158,RL-sBOED,0.033667564392089844,1984,2.4685218334198,,,,,,,,,,
32,0.17753908038139343,0.17753908038139343,RL-sBOED,0.03143930435180664,2048,2.345404863357544,,,,,,,,,,
33,0.18281249701976776,0.18281249701976776,RL-sBOED,0.03145313262939453,2112,2.0819597244262695,,,,,,,,,,
34,0.16734376549720764,0.16734376549720764,RL-sBOED,0.0316619873046875,2176,2.1003148555755615,,,,,,,,,,
35,0.17402344942092896,0.17402344942092896,RL-sBOED,0.03264880180358887,2240,2.035989761352539,,,,,,,,,,
36,0.17121094465255737,0.17121094465255737,RL-sBOED,0.03338170051574707,2304,2.0616188049316406,,,,,,,,,,
37,0.15925782918930054,0.15925782918930054,RL-sBOED,0.03141665458679199,2368,2.275144577026367,,,,,,,,,,
38,0.18105468153953552,0.18105468153953552,RL-sBOED,0.03180289268493652,2432,2.220475673675537,,,,,,,,,,
39,0.17261718213558197,0.17261718213558197,RL-sBOED,0.0323185920715332,2496,2.3322463035583496,,,,,,,,,,
40,0.17226561903953552,0.17226561903953552,RL-sBOED,0.03378653526306152,2560,2.151719331741333,,,,,,,,,,
41,0.17296874523162842,0.17296874523162842,RL-sBOED,0.03164982795715332,2624,2.27726411819458,,,,,,,,,,
