rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
64,3,26 3 6 17,2.6768065 6.5295486 3.2387399 1.8462187,1.0,0.9,0.5,0.35000000000000003,0.4,True,True,True,False
65,6,10 23 25 22,1.5380011 3.5320447 1.9069857 1.4522987,1.0,1.0,0.6,0.44998390487018397,0.4,True,False,False,False
66,10,20 25 3 27,1.4994936 1.8528089 3.3219301 2.8304321,1.0,0.9,0.15,0.3417482128237939,0.75,True,True,True,False
67,11,17 16 5 24,1.2173736 1.499104 2.751183 3.6098097,1.0,0.9,0.1,0.3,0.8,True,True,True,False
68,1,18 10 2 13,4.565487 2.2665855 1.7603022 4.5847921,1.0,1.0,0.1,0.45000931304555286,0.9,True,False,False,False
69,4,29 21 26 28,2.2466422 2.452457 2.2260843 3.2428114,1.0,1.0,0.4,0.44999999999999624,0.6,True,False,False,False
70,9,11 17 13 20,2.2013685 1.4965495 7.3879657 2.0284336,1.0,0.8,0.35,0.25,0.45000000000000007,True,True,True,False
71,12,18 15 16 8,3.7415862 2.1394797 2.9965865 3.6626768,1.0,1.0,0.6,0.4000000005111578,0.4,True,False,False,False
72,9,9 26 2 10,2.5697767 1.9058769 1.4070989 1.6956754,1.0,0.9,0.35,0.2984054010794991,0.55,True,True,True,False
73,6,13 0 25 2,3.4233858 1.3755425 1.9806494 1.2968964,1.0,1.0,0.6,0.44266753317908625,0.4,True,False,False,False
74,0,7 21 11 24,2.3589949 1.4242413 1.5250865 4.1462967,1.0,0.9,0.1,0.2999999999998869,0.8,True,True,True,False
75,12,7 20 21 11,1.229613 2.338858 3.0312351 3.4365362,1.0,1.0,0.6,0.6,0.4,True,False,False,False
76,15,14 20 17 5,2.4239933 3.3962378 1.0918365 2.7684645,1.0,0.8,0.2,0.25000730404671684,0.6000000000000001,True,True,True,False
77,11,26 6 10 5,1.5131627 1.5097162 2.7388878 2.6865745,1.0,0.7,0.1,0.1496289932864064,0.6,True,True,True,False
78,1,2 9 22 19,1.8007625 6.5514021 2.1248932 6.7427606,1.0,0.9,0.1,0.35,0.8,True,True,True,False
79,8,15 9 13 14,1.5991299 2.5523197 5.9923943 2.5629151,1.0,0.6,0.1,0.05,0.5,True,True,True,False
80,6,10 13 16 27,1.7580367 3.5470142 3.2641673 1.5963996,1.0,1.0,0.6,0.45,0.4,True,False,False,False
81,0,22 24 26 17,2.8311498 4.0445233 1.4745604 2.7537103,1.0,0.9,0.1,0.3000000000000984,0.8,True,True,True,False
82,1,28 0 13 5,4.7436691 1.9594581 4.5406106 2.0290511,1.0,1.0,0.1,0.448201406491879,0.9,True,False,False,False
83,5,16 8 26 25,1.8416115 6.2591503 1.6660839 1.7680268,1.0,0.9,0.25,0.35,0.65,True,True,True,False
84,7,10 1 0 3,1.1407178 3.7775451 1.467907 4.6177851,1.0,1.0,0.6,0.6000000000000001,0.4,True,False,False,False
85,1,23 8 3 7,4.7580703 4.4838113 4.435968 1.8890617,1.0,1.0,0.1,0.44999999620015707,0.9,True,False,False,False
86,13,21 4 8 0,2.5731987 2.1532792 3.3242516 1.7423995,1.0,0.9,0.45,0.30000006362605963,0.45,True,True,True,False
87,0,17 26 8 25,2.5957719 1.4575537 3.1179663 2.0372208,1.0,0.7,0.1,0.15115908794245025,0.6,True,True,True,False
88,15,5 2 20 13,2.8560225 1.0420144 3.4192558 3.4067089,1.0,1.0,0.2,0.45,0.8,True,False,False,False
89,12,15 29 12 24,2.0978144 2.7609572 1.3032385 2.6806258,1.0,0.9,0.6,0.29846124421018766,0.30000000000000004,True,True,True,False
90,15,10 13 29 23,3.2209617 3.5071075 2.5321535 3.5958679,1.0,1.0,0.2,0.45,0.8,True,False,False,False
91,8,21 8 29 0,1.5488892 6.1494995 2.6737322 1.4094382,1.0,0.6,0.1,0.05,0.5,True,True,True,False
92,14,28 22 13 16,5.1960193 1.2207974 4.8050913 2.0958932,1.0,0.9,0.3,0.3000000000000009,0.6000000000000001,True,True,True,False
93,3,26 7 4 29,2.6441255 1.594233 4.4056538 4.8565893,1.0,1.0,0.5,0.45,0.5,True,False,False,False
94,6,15 13 16 19,1.5793508 3.3784784 3.1185455 2.9151286,1.0,1.0,0.6,0.4499999999850527,0.4,True,False,False,False
95,13,2 18 6 20,1.1129855 3.4679469 3.0668599 2.2325479,1.0,1.0,0.45,0.44999371894639534,0.55,True,False,False,False
96,9,12 17 2 14,1.3325222 1.5333389 1.3079513 2.5695233,1.0,1.0,0.35,0.5666387349026845,0.65,True,False,False,False
97,14,11 2 6 0,2.1343212 0.90057495 2.1629404 2.3449743,1.0,0.9,0.3,0.30002481942936976,0.6000000000000001,True,True,True,False
98,3,7 17 16 3,1.7402013 1.8005558 3.1302564 6.530811,1.0,0.9,0.5,0.35,0.4,True,True,True,False
99,7,28 26 17 29,5.1562584 2.7353822 1.5051465 6.9825937,1.0,1.0,0.6,0.45,0.4,True,False,False,False
100,10,18 10 7 9,3.4154734 1.4211314 1.9764819 4.6912622,1.0,0.9,0.15,0.3022455375938936,0.75,True,True,True,False
101,4,5 25 1 19,1.0996299 1.5248435 2.8526448 2.0940791,1.0,1.0,0.4,0.4000176808214557,0.6,True,False,False,False
102,8,28 13 24 21,6.5781441 6.0713103 2.6518203 1.5399116,1.0,0.6,0.1,0.05,0.5,True,True,True,False
103,6,27 23 5 29,1.629839 3.4766832 1.5525674 3.2409583,1.0,0.9,0.6,0.11259045814893438,0.30000000000000004,True,True,True,False
104,7,3 18 9 5,4.6876818 4.9088748 5.9647989 1.3820198,1.0,1.0,0.6,0.45,0.4,True,False,False,False
105,7,21 16 23 15,3.0701309 3.2117894 4.9653265 1.416295,1.0,1.0,0.6,0.5999999999497962,0.4,True,False,False,False
106,5,13 5 9 19,6.3746258 1.295146 2.3209361 2.6060496,1.0,0.6,0.25,0.05000000000000008,0.35,True,True,True,False
107,3,4 22 17 24,4.2839348 2.0204601 1.8381499 4.7456308,1.0,0.9,0.5,0.34999999966405293,0.4,True,True,True,False
108,7,27 20 17 14,1.7785902 1.3775563 1.6619579 6.2178711,1.0,1.0,0.6,0.45,0.4,True,False,False,False
109,11,14 5 6 24,3.4614971 2.7992837 1.558643 3.6729821,1.0,0.9,0.1,0.2999999999999969,0.8,True,True,True,False
110,13,24 16 11 29,2.4210246 2.7398432 2.8630179 2.4108605,1.0,1.0,0.45,0.4000655227362841,0.55,True,False,False,False
111,0,11 2 0 28,1.5150729 2.2855864 1.6254939 3.4539035,1.0,0.7,0.1,0.1440438507185018,0.6,True,True,True,False
112,15,1 26 24 25,1.8610586 1.6787526 2.5572966 3.988879,1.0,0.7,0.2,0.15000000000197788,0.49999999999999994,True,True,True,False
113,0,7 27 23 21,2.3458339 3.1267592 3.2505464 1.4878543,1.0,0.7,0.1,0.14999999997375346,0.6,True,True,True,False
114,0,23 27 6 25,3.1748259 3.0988889 1.6102989 1.9700279,1.0,0.7,0.1,0.14999999998301358,0.6,True,True,True,False
115,9,10 15 29 12,1.7378305 1.9127133 2.7828952 1.4919302,1.0,0.9,0.35,0.2998192400782469,0.55,True,True,True,False
116,11,17 6 1 5,1.2524144 1.4368881 1.5296533 2.8282591,1.0,0.7,0.1,0.15014728293387197,0.6,True,True,True,False
117,2,24 8 10 17,4.4812625 3.6024243 1.3584964 2.0975845,1.0,0.9,0.3,0.2999999947996792,0.6000000000000001,True,True,True,False
118,5,6 21 24 20,2.0839914 1.8066833 2.3115778 1.4883214,1.0,0.9,0.25,0.2999999487283859,0.65,True,True,True,False
119,6,27 14 10 1,1.5637804 2.8103739 1.3793886 3.6524426,1.0,1.0,0.6,0.6,0.4,True,False,False,False
120,14,24 1 4 14,3.4061001 2.1540063 2.9433998 3.0190078,1.0,0.9,0.3,0.3000000156798005,0.6000000000000001,True,True,True,False
121,9,14 29 12 1,2.5873404 2.8604833 1.4571339 2.2269974,1.0,0.9,0.35,0.29999975895751096,0.55,True,True,True,False
122,15,3 19 4 28,3.3685231 2.3231807 2.2820669 3.6879638,1.0,0.6,0.2,0.05192997362514995,0.39999999999999997,True,True,True,False
123,15,22 2 6 29,1.2145591 1.0571697 1.7945124 2.5950649,1.0,0.9,0.2,0.25524321629151747,0.7,True,True,True,False
124,1,8 7 9 10,4.4680004 1.828907 6.5524936 2.0770378,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
125,11,25 28 5 8,3.5954424 3.398254 2.7593495 3.1400406,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
126,7,3 4 16 25,4.6359188 5.8172607 3.4049471 1.7814154,1.0,1.0,0.6,0.45,0.4,True,False,False,False
127,9,19 28 26 14,2.6105462 7.9071018 2.0164506 2.5487596,1.0,0.8,0.35,0.24999984511976653,0.45000000000000007,True,True,True,False
128,15,13 25 26 23,3.3952642 3.7378894 1.6147383 3.6477183,1.0,0.8,0.2,0.25,0.6000000000000001,True,True,True,False
129,7,25 3 9 15,1.7027233 4.711697 6.0717154 1.4075363,1.0,1.0,0.6,0.45,0.4,True,False,False,False
130,11,16 15 10 6,1.4071007 3.0214968 2.9600753 1.4375218,1.0,0.7,0.1,0.14999999999850128,0.6,True,True,True,False
131,12,1 17 13 6,3.6095706 1.3325425 3.7014359 3.5363687,1.0,1.0,0.6,0.45,0.4,True,False,False,False
132,2,21 22 4 20,1.8531093 2.043607 4.1231727 1.4111868,1.0,0.8,0.3,0.25006606033385753,0.5,True,True,True,False
133,13,10 19 24 0,2.0497335 2.3185478 2.3653341 2.0395171,1.0,0.6,0.45,0.05000013743793396,0.14999999999999997,True,True,True,False
134,12,18 8 6 0,3.9561112 3.760397 3.6417009 1.9418158,1.0,1.0,0.6,0.44999999999999996,0.4,True,False,False,False
135,15,22 11 6 23,1.1963308 1.6178466 1.8276316 3.4914125,1.0,0.8,0.2,0.24228573217750865,0.6000000000000001,True,True,True,False
136,0,8 10 15 13,3.0288234 1.7713822 1.8519994 3.1567624,1.0,1.0,0.1,0.2786116555132239,0.9,True,False,False,False
137,6,23 5 26 16,3.5375638 1.4700473 2.8358558 3.1835853,1.0,1.0,0.6,0.44999999999999996,0.4,True,False,False,False
138,3,16 5 11 28,3.1666201 1.7029137 3.2709737 7.3573286,1.0,0.9,0.5,0.35,0.4,True,True,True,False
139,12,19 22 9 24,2.4576101 1.41141 2.4255989 2.7518012,1.0,1.0,0.6,0.5219775662920068,0.4,True,False,False,False
140,0,1 24 27 14,1.5845715 4.0154239 3.1450101 3.9439115,1.0,0.9,0.1,0.3,0.8,True,True,True,False
141,2,9 5 15 10,4.2264623 1.395148 1.4050135 1.0772812,1.0,0.9,0.3,0.3495241070980235,0.6000000000000001,True,True,True,False
142,14,20 8 3 13,2.9442524 4.8201216 4.6076468 4.736707,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
143,13,0 23 15 6,1.7672137 3.5201936 1.9468877 2.9143494,1.0,1.0,0.45,0.44657389300824085,0.55,True,False,False,False
144,3,23 14 15 20,6.9798232 4.4427496 1.8966644 2.0369243,1.0,0.9,0.5,0.35,0.4,True,True,True,False
145,5,18 26 21 16,6.584056 1.7761462 1.8628303 1.9349155,1.0,0.9,0.25,0.3499998936738915,0.65,True,True,True,False
146,14,29 21 14 2,3.5230654 2.0006545 3.1831979 1.0632691,1.0,0.9,0.3,0.30000000654705616,0.6000000000000001,True,True,True,False
147,0,5 13 16 22,1.5811892 3.177324 1.5777654 2.8685929,1.0,0.7,0.1,0.14999587225066272,0.6,True,True,True,False
148,3,9 29 8 25,4.5383224 4.9389908 6.6575406 2.4279447,1.0,0.9,0.5,0.3440342571975558,0.4,True,True,True,False
149,14,19 16 5 4,3.1685237 1.9759742 2.4544854 3.1982631,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
150,6,20 6 4 22,1.7169488 3.6063309 2.8460531 1.5046136,1.0,1.0,0.6,0.6,0.4,True,False,False,False
151,10,6 22 20 0,1.5436797 2.6301282 1.558862 1.4411149,1.0,0.7,0.15,0.15000000091032228,0.5499999999999999,True,True,True,False
152,10,23 14 16 19,3.4950428 4.8151666 1.5452795 4.8170014,1.0,0.9,0.15,0.3000000000042899,0.75,True,True,True,False
153,14,7 21 28 29,1.1176901 1.9839006 5.0979487 3.5979687,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
154,12,16 26 29 15,3.252345 2.5538941 2.7061065 2.1545822,1.0,1.0,0.6,0.6,0.4,True,False,False,False
155,9,22 26 18 8,1.4030746 1.9982812 7.2733717 7.190043,1.0,0.8,0.35,0.25,0.45000000000000007,True,True,True,False
156,5,9 20 12 29,2.2701544 1.5559292 2.2907633 2.5932951,1.0,0.7,0.25,0.1500000000000028,0.44999999999999996,True,True,True,False
157,0,23 27 3 9,3.2533452 3.2479752 3.2018638 3.9704446,1.0,0.9,0.1,0.3426696300487231,0.8,True,True,True,False
158,14,0 10 6 17,2.463557 2.5000202 2.0685282 1.2484914,1.0,0.9,0.3,0.2999999997747915,0.6000000000000001,True,True,True,False
159,6,15 6 21 13,1.7615656 3.5300034 2.8722353 3.492553,1.0,1.0,0.6,0.44999999999999996,0.4,True,False,False,False
160,13,1 21 29 8,3.015955 2.581283 2.5079268 3.4060675,1.0,1.0,0.45,0.45,0.55,True,False,False,False
161,5,28 6 9 5,6.995124 1.8570097 2.2969828 1.5296002,1.0,0.6,0.25,0.05,0.35,True,True,True,False
162,13,3 14 11 17,3.3892152 2.3262651 2.9538421 1.3779148,1.0,1.0,0.45,0.44999999999999996,0.55,True,False,False,False
163,6,27 16 10 29,1.6061984 3.2447398 1.5157062 3.1400911,1.0,1.0,0.6,0.6,0.4,True,False,False,False
164,2,12 0 17 4,1.8405624 1.2922819 2.114544 4.181272,1.0,0.9,0.3,0.3415076597306324,0.6000000000000001,True,True,True,False
165,13,9 4 19 24,2.1450456 2.0587557 2.1917712 2.351079,1.0,1.0,0.45,0.3449246918291382,0.55,True,False,False,False
166,11,29 20 15 7,3.8456164 3.2306862 3.0463639 1.0522194,1.0,0.9,0.1,0.3,0.8,True,True,True,False
167,0,20 8 27 1,1.8979339 2.855919 3.1383566 1.4135641,1.0,0.7,0.1,0.14850671338385094,0.6,True,True,True,False
168,15,14 26 24 25,2.4739204 1.4947932 2.4273741 3.9122856,1.0,0.7,0.2,0.1500000001145753,0.49999999999999994,True,True,True,False
169,4,15 18 28 22,1.2727328 2.9506978 3.1750286 1.5302492,1.0,0.9,0.4,0.29988448188257716,0.5,True,True,True,False
170,0,5 9 14 22,1.6307537 3.8061672 4.048118 2.7486052,1.0,0.9,0.1,0.30016705258874177,0.8,True,True,True,False
171,7,2 29 22 25,1.3409384 6.8977086 1.823759 1.6216199,1.0,1.0,0.6,0.45,0.4,True,False,False,False
172,1,1 28 13 21,1.7578221 4.7686216 4.6152711 1.6109546,1.0,0.9,0.1,0.24669278024805158,0.8,True,True,True,False
173,5,15 10 24 11,1.4501195 1.5102764 2.4546489 2.0457264,1.0,0.9,0.25,0.28863224803503107,0.65,True,True,True,False
174,14,25 16 27 19,3.208741 2.071229 1.4400814 3.3256978,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
175,10,25 21 27 5,1.7452711 1.5499585 2.7508262 1.5520496,1.0,0.9,0.15,0.29988884440465907,0.75,True,True,True,False
176,7,6 24 19 21,3.7243711 6.5068561 6.4018636 3.1601041,1.0,1.0,0.6,0.45,0.4,True,False,False,False
177,12,0 21 3 17,1.8114186 3.1136837 3.672894 1.4474457,1.0,1.0,0.6,0.44999999976890015,0.4,True,False,False,False
178,14,1 20 12 16,2.1082268 2.7857231 1.0741062 2.0209956,1.0,0.9,0.3,0.3000000001246927,0.6000000000000001,True,True,True,False
179,15,4 27 13 18,2.1653055 1.2787225 3.406697 3.5095831,1.0,1.0,0.2,0.449814048683781,0.8,True,False,False,False
180,6,3 5 26 2,3.3733405 1.5902293 2.8506157 1.1783098,1.0,1.0,0.6,0.4499999999999999,0.4,True,False,False,False
181,0,5 8 10 16,1.6438988 3.1983831 1.673571 1.5414682,1.0,0.8,0.1,0.19998267455034885,0.7000000000000001,True,True,True,False
182,15,0 27 1 10,2.7676095 1.3709864 1.7545344 3.0297784,1.0,0.9,0.2,0.34997612574629283,0.7,True,True,True,False
183,3,25 3 18 21,2.2552623 6.6641645 6.8502493 2.9521083,1.0,0.9,0.5,0.35,0.4,True,True,True,False
184,9,29 12 15 4,2.7663874 1.3916485 1.7744602 2.5784192,1.0,0.9,0.35,0.26233723197470993,0.55,True,True,True,False
185,1,0 16 21 13,2.1071282 1.6979602 1.6293962 4.6078562,1.0,0.8,0.1,0.2504729710653881,0.7000000000000001,True,True,True,False
186,14,2 29 20 28,1.0621511 3.4771288 2.8910446 5.107459,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
187,5,23 22 7 9,6.6687009 2.6954126 2.2273817 2.317648,1.0,0.6,0.25,0.050000001688558726,0.35,True,True,True,False
188,1,26 17 12 9,1.5325754 2.0942394 1.7977181 6.3174306,1.0,0.9,0.1,0.34999999999997206,0.8,True,True,True,False
189,10,28 22 2 29,3.7173707 2.512343 2.2224139 5.1592105,1.0,0.9,0.15,0.3,0.75,True,True,True,False
190,13,27 10 5 12,1.5842465 1.9083282 1.9213162 1.3456249,1.0,0.8,0.45,0.2507484184085539,0.35000000000000003,True,True,True,False
191,4,1 10 23 7,2.8084834 1.2288378 2.8641807 1.5096387,1.0,1.0,0.4,0.4497552304049211,0.6,True,False,False,False
192,4,14 18 4 11,2.243096 2.9195647 2.0773713 2.6130832,1.0,1.0,0.4,0.44952966678462253,0.6,True,False,False,False
193,2,22 0 24 14,1.9696509 1.2069089 4.5253498 4.2321247,1.0,0.9,0.3,0.3499995136919783,0.6000000000000001,True,True,True,False
194,5,15 26 25 1,1.6178085 1.6034997 1.7020493 2.0909462,1.0,0.9,0.25,0.26154969494907987,0.65,True,True,True,False
195,13,20 28 11 15,2.2623194 3.9083179 2.9983054 2.1005821,1.0,1.0,0.45,0.40000000335083113,0.55,True,False,False,False
196,9,29 26 18 20,2.9526538 1.9973654 7.4664588 2.0109823,1.0,0.8,0.35,0.24999999999999997,0.45000000000000007,True,True,True,False
197,13,20 5 2 4,2.1355852 1.8342608 1.1559818 2.0954292,1.0,0.9,0.45,0.2999889453330569,0.45,True,True,True,False
198,15,4 15 13 21,2.183669 3.2362519 3.4823395 1.7150454,1.0,1.0,0.2,0.447043366344713,0.8,True,False,False,False
199,2,25 23 20 11,1.5364513 3.8132038 1.5044427 2.0597025,1.0,0.8,0.3,0.25030172705391995,0.5,True,True,True,False
200,13,13 12 5 4,3.2443137 1.3829192 2.0360576 2.2903855,1.0,0.9,0.45,0.299999999999999,0.45,True,True,True,False
201,13,26 10 16 1,2.2219257 2.0063121 2.7373229 2.9469068,1.0,1.0,0.45,0.44999999956626324,0.55,True,False,False,False
