system,particle_count,support_seed,history_id,history_step,optimal_bus,optimal_amplitude,optimal_design,reference_optimal_design,design_agreement,bus_agreement,amplitude_agreement,reference_regret,J_star_snapped,J_star_continuous
ieee9,256,101,0,1,3,0.05,3,48,False,True,False,0.015000000000000235,0.9675,0.9325000000000001
ieee9,128,101,0,1,3,0.05,3,48,False,True,False,0.015000000000000235,0.975,0.915
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,1.0274999999999999,1.0775000000000001
ieee9,1024,101,0,1,3,0.3,48,3,False,True,False,0.0,1.0050000000000001,0.965
ieee9,512,101,0,1,7,0.05,7,3,False,False,True,0.050000000000000266,0.97,0.9375
ieee9,256,101,0,1,3,0.05,3,3,True,True,True,0.0,0.975,0.925
ieee9,128,101,0,1,3,0.05,3,3,True,True,True,0.0,0.9675,0.9125000000000001
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.05,0,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.15,27,,,,,nan,1.015,1.0275
ieee9,1024,101,0,1,7,0.3,52,27,False,False,False,0.0025000000000001688,0.98,0.94
ieee9,512,101,0,1,5,0.05,5,27,False,False,False,0.03249999999999997,0.965,0.905
ieee9,256,101,0,1,1,0.05,1,27,False,False,False,0.042500000000000204,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,27,False,True,False,0.007500000000000062,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,5,0.075,14,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,5,0.075,14,14,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,5,0.075,14,14,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,5,0.075,14,14,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,3,0.05,3,14,False,False,False,0.007500000000000062,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.3,48,,,,,nan,1.0175,1.02
ieee9,1024,101,0,1,3,0.3,48,48,True,True,True,0.0,1.005,0.9975
ieee9,512,101,0,1,3,0.2,39,48,False,True,False,0.012499999999999956,0.9724999999999999,0.9175
ieee9,256,101,0,1,6,0.075,15,48,False,False,False,0.18249999999999988,0.965,0.905
ieee9,128,101,0,1,3,0.05,3,48,False,True,False,0.014999999999999902,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,7,0.1,25,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,7,0.075,16,25,False,True,False,0.0024999999999999467,0.96,0.9
ieee9,512,101,0,1,7,0.075,16,25,False,True,False,0.0024999999999999467,0.96,0.9
ieee9,256,101,0,1,7,0.075,16,25,False,True,False,0.0024999999999999467,0.96,0.9
ieee9,128,101,0,1,3,0.05,3,25,False,False,False,0.012499999999999956,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.3,48,,,,,nan,0.985,0.9624999999999999
ieee9,1024,101,0,1,4,0.05,4,48,False,False,False,0.03500000000000003,0.995,0.9824999999999999
ieee9,512,101,0,1,3,0.3,48,48,True,True,True,0.0,0.985,0.985
ieee9,256,101,0,1,3,0.05,3,48,False,True,False,0.0025000000000000577,0.99,1.0074999999999998
ieee9,128,101,0,1,3,0.05,3,48,False,True,False,0.0025000000000000577,0.975,0.9375
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.05,0,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.15,30,,,,,nan,1.005,0.9974999999999999
ieee9,1024,101,0,1,3,0.075,12,30,False,True,False,0.012500000000000178,0.9875,0.9375
ieee9,512,101,0,1,3,0.05,3,30,False,True,False,0.015000000000000124,0.975,0.9650000000000001
ieee9,256,101,0,1,3,0.05,3,30,False,True,False,0.015000000000000124,0.9675,0.9325000000000001
ieee9,128,101,0,1,5,0.15,32,30,False,False,True,0.09250000000000003,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.15,30,,,,,nan,1.0075,0.9824999999999999
ieee9,1024,101,0,1,3,0.2,39,30,False,True,False,0.0024999999999999467,0.9975,0.97
ieee9,512,101,0,1,5,0.1,23,30,False,False,False,0.05499999999999994,0.9675,0.915
ieee9,256,101,0,1,3,0.15,30,30,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,1,0.05,1,30,False,False,False,0.08750000000000013,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.05,0,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,7,0.2,43,,,,,nan,0.99,0.9424999999999999
ieee9,1024,101,0,1,1,0.05,1,43,False,False,False,0.06000000000000005,0.9875,0.9475
ieee9,512,101,0,1,5,0.05,5,43,False,False,False,0.057499999999999885,0.96,0.9
ieee9,256,101,0,1,3,0.05,3,43,False,False,False,0.014999999999999902,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,43,False,False,False,0.0475000000000001,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,5,0.05,5,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,5,0.05,5,5,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,5,0.05,5,5,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,3,0.05,3,5,False,False,True,0.015000000000000013,0.975,0.9375
ieee9,128,101,0,1,3,0.05,3,5,False,False,True,0.015000000000000013,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,1.0175,1.06
ieee9,1024,101,0,1,3,0.05,3,3,True,True,True,0.0,0.9975,1.0325
ieee9,512,101,0,1,3,0.3,48,3,False,True,False,0.004999999999999893,0.9824999999999999,0.9824999999999999
ieee9,256,101,0,1,3,0.05,3,3,True,True,True,0.0,0.99,0.975
ieee9,128,101,0,1,5,0.2,41,3,False,False,False,0.06999999999999984,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,0.9975,1.01
ieee9,1024,101,0,1,3,0.075,12,3,False,True,False,0.004999999999999893,1.0025,0.9724999999999999
ieee9,512,101,0,1,6,0.15,33,3,False,False,False,0.09499999999999997,0.96,0.9
ieee9,256,101,0,1,7,0.1,25,3,False,False,False,0.14250000000000007,0.96,0.9
ieee9,128,101,0,1,7,0.1,25,3,False,False,False,0.14250000000000007,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,5,0.05,5,,,,,nan,0.9824999999999999,0.9475
ieee9,1024,101,0,1,3,0.2,39,5,False,False,False,0.01750000000000007,0.9724999999999999,0.9375
ieee9,512,101,0,1,3,0.2,39,5,False,False,False,0.01750000000000007,0.965,0.905
ieee9,256,101,0,1,3,0.05,3,5,False,False,True,0.010000000000000009,0.9675,0.9325000000000001
ieee9,128,101,0,1,0,0.05,0,5,False,False,True,0.08000000000000007,0.9675,0.925
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.05,0,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.1,21,,,,,nan,0.995,0.9875
ieee9,1024,101,0,1,3,0.1,21,21,True,True,True,0.0,0.9875,0.9375
ieee9,512,101,0,1,3,0.05,3,21,False,True,False,0.007499999999999951,0.9675,0.9325000000000001
ieee9,256,101,0,1,3,0.05,3,21,False,True,False,0.007499999999999951,0.975,0.95
ieee9,128,101,0,1,3,0.05,3,21,False,True,False,0.007499999999999951,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,1.01,0.9775
ieee9,1024,101,0,1,3,0.05,3,3,True,True,True,0.0,1.0025,0.97
ieee9,512,101,0,1,3,0.05,3,3,True,True,True,0.0,0.985,0.9375
ieee9,256,101,0,1,3,0.05,3,3,True,True,True,0.0,0.975,0.915
ieee9,128,101,0,1,1,0.05,1,3,False,False,True,0.09750000000000014,0.9824999999999999,0.9225
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,0,0.05,0,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,256,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,0,0.05,0,0,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,7,0.075,16,,,,,nan,1.0,0.9749999999999999
ieee9,1024,101,0,1,5,0.1,23,16,False,False,False,0.0024999999999999467,0.975,0.915
ieee9,512,101,0,1,5,0.15,32,16,False,False,False,0.0024999999999999467,0.96,0.9
ieee9,256,101,0,1,3,0.05,3,16,False,False,False,0.04500000000000015,0.9675,0.9199999999999999
ieee9,128,101,0,1,0,0.05,0,16,False,False,False,0.07250000000000001,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,5,0.05,5,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,5,0.075,14,5,False,True,False,0.0,0.96,0.9
ieee9,512,101,0,1,3,0.1,21,5,False,False,False,0.030000000000000027,0.9675,0.9125000000000001
ieee9,256,101,0,1,3,0.05,3,5,False,False,True,0.03500000000000003,0.9824999999999999,0.99
ieee9,128,101,0,1,3,0.05,3,5,False,False,True,0.03500000000000003,0.9675,0.9325000000000001
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,1.0325,1.07
ieee9,1024,101,0,1,3,0.3,48,3,False,True,False,0.0,1.02,1.04
ieee9,512,101,0,1,3,0.05,3,3,True,True,True,0.0,0.975,0.9199999999999999
ieee9,256,101,0,1,6,0.15,33,3,False,False,False,0.16749999999999998,0.9675,0.9075
ieee9,128,101,0,1,3,0.05,3,3,True,True,True,0.0,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.075,12,,,,,nan,0.985,0.98
ieee9,1024,101,0,1,6,0.3,51,12,False,False,False,0.04500000000000004,0.9875,0.9275
ieee9,512,101,0,1,7,0.05,7,12,False,False,False,0.06500000000000006,0.96,0.9
ieee9,256,101,0,1,7,0.05,7,12,False,False,False,0.06500000000000006,0.96,0.9
ieee9,128,101,0,1,7,0.05,7,12,False,False,False,0.06500000000000006,0.96,0.9
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,3,0.05,3,,,,,nan,0.99,0.985
ieee9,1024,101,0,1,3,0.2,39,3,False,True,False,0.0,1.0025,1.01
ieee9,512,101,0,1,3,0.05,3,3,True,True,True,0.0,0.985,0.9924999999999999
ieee9,256,101,0,1,3,0.05,3,3,True,True,True,0.0,0.9974999999999999,0.9974999999999999
ieee9,128,101,0,1,3,0.05,3,3,True,True,True,0.0,0.975,0.9375
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
ieee9,2048,101,0,1,1,0.05,1,,,,,nan,0.96,0.9
ieee9,1024,101,0,1,2,0.05,2,1,False,False,True,0.0,0.96,0.9
ieee9,512,101,0,1,0,0.05,0,1,False,False,True,0.007500000000000062,0.96,0.9
ieee9,256,101,0,1,1,0.05,1,1,True,True,True,0.0,0.96,0.9
ieee9,128,101,0,1,3,0.05,3,1,False,False,True,0.0050000000000000044,0.9675,0.9075
ieee9,2048,101,0,0,3,0.1,21,,,,,nan,0.98,0.9275
ieee9,1024,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,0.9974999999999999,0.9824999999999999
ieee9,512,101,0,0,3,0.3,48,21,False,True,False,0.0050000000000000044,1.0025,0.985
ieee9,256,101,0,0,3,0.2,39,21,False,True,False,0.0024999999999999467,0.9924999999999999,0.9525
ieee9,128,101,0,0,3,0.05,3,21,False,True,False,0.0024999999999999467,0.9824999999999999,0.9500000000000001
