system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,303,1,2,0,0,46,"[-1000000000.0, -0.0020397379994392395, -0.13330961763858795, -0.05259541794657707, -0.023252218961715698, -0.1449456661939621, -0.15485398471355438, 0.0740920901298523, -0.10698153078556061, -0.029955357313156128, 0.13928848505020142, 0.017490603029727936, -0.1003168597817421, -0.3205898404121399, 0.028667345643043518, -0.052171528339385986, 0.028960464522242546, 0.018479548394680023, -0.18313169479370117, -0.022370144724845886, -0.05788112059235573, -0.15257839858531952, -0.18468022346496582, 0.04224623739719391, 0.20208069682121277, -0.1435835063457489, -0.03559486195445061, -0.033745236694812775, 0.000536743551492691, 0.27825942635536194, 0.008513323962688446, 0.01565220206975937, 0.04079633951187134, 0.06385739147663116, 0.029205244034528732, 0.2366063892841339, 0.05922405794262886, 0.018812840804457664, 0.007496759295463562, 0.031645677983760834, -0.17030851542949677, 0.14150802791118622, -0.0452689528465271, -0.0052148886024951935, -0.10398329794406891, -0.19670601189136505, 0.33686715364456177, -0.12331070005893707, 0.05059727281332016, 0.11984618753194809, -0.17224113643169403, -0.12260488420724869, -0.006651155650615692, -0.04778582602739334]",0.013336325995624065,1.6383713483810425,0.8901310563087463,0.11980172246694565
ieee9,303,1,2,0,1,46,"[-1000000000.0, 0.013454586267471313, -0.1425182819366455, -0.0554719939827919, -0.027551352977752686, -0.16040247678756714, -0.14881768822669983, 0.08171706646680832, -0.08525994420051575, -0.04472482576966286, 0.12112748622894287, 0.01641516387462616, -0.0996590256690979, -0.2956165075302124, 0.03970716893672943, -0.04178015887737274, 0.06613004952669144, 0.029163379222154617, -0.16705861687660217, -0.03161504864692688, -0.04826861992478371, -0.13658268749713898, -0.1694747507572174, 0.05004212260246277, 0.18904803693294525, -0.16372902691364288, -0.020945243537425995, -0.029566507786512375, -0.007488381117582321, 0.2326306849718094, 0.019777685403823853, 0.015417337417602539, 0.03285480663180351, 0.08311939239501953, 0.04262135177850723, 0.21852943301200867, 0.06514649093151093, 0.019854504615068436, -0.0077371057122945786, 0.00844459980726242, -0.14205622673034668, 0.10909491777420044, -0.05233292281627655, 0.03282202407717705, -0.09794794023036957, -0.18214882910251617, 0.3447551429271698, -0.11965388059616089, 0.06369292736053467, 0.09837869554758072, -0.16806527972221375, -0.11707931011915207, -0.000698871910572052, -0.05773533135652542]",0.0,0.0,0.0,0.0
ieee9,303,1,2,0,2,46,"[-1000000000.0, 0.039704058319330215, -0.19502165913581848, 0.024419978260993958, 0.013979841023683548, -0.14426305890083313, -0.13068383932113647, 0.11849770694971085, 0.03646685928106308, -0.073292076587677, 0.055902156978845596, 0.07679538428783417, -0.07933667302131653, -0.20044808089733124, 0.06115010753273964, 0.005912870168685913, 0.1376647800207138, 0.14460405707359314, -0.11620629578828812, -0.012410331517457962, 0.013756189495325089, -0.06558999419212341, -0.08910752832889557, 0.01702941209077835, 0.09284612536430359, -0.22976097464561462, -0.022934984415769577, -0.041900649666786194, -0.03311208263039589, 0.12027037143707275, 0.05231441557407379, 0.023845262825489044, -0.0074900053441524506, 0.09906899929046631, 0.0387890487909317, 0.13882672786712646, 0.06369610130786896, 0.05437319725751877, -0.08402957022190094, 0.010307252407073975, -0.09590817242860794, 0.008871786296367645, -0.06111971288919449, 0.15952731668949127, -0.07376012951135635, -0.1352279931306839, 0.30341988801956177, -0.1331251561641693, 0.06710528582334518, 0.06253347545862198, -0.09459333121776581, -0.0581214465200901, 0.022798892110586166, -0.05734747648239136]",0.045401595532894135,5.897021293640137,2.011927843093872,0.41739940643310547
ieee9,303,1,3,0 46,0,24,"[-1000000000.0, 0.038876552134752274, -0.04984451085329056, -0.04095136374235153, 0.04843109846115112, -0.15215373039245605, -0.0012521627359092236, -0.005663856863975525, -0.13818250596523285, -0.01624714583158493, 0.14173361659049988, 0.056670449674129486, -0.13116580247879028, -0.2793388366699219, -0.023430731147527695, -0.07565046846866608, 0.03029496781527996, 0.02392806112766266, -0.23458397388458252, 0.02362070232629776, 0.03345826640725136, -0.09600824862718582, -0.08786679804325104, 0.0676623210310936, 0.20253729820251465, -0.15382331609725952, -0.0857272744178772, -0.02367579936981201, 0.06824750453233719, 0.13313452899456024, 0.03623814880847931, 0.021208003163337708, 0.08001931011676788, 0.034257661551237106, -0.058112964034080505, 0.19447484612464905, 0.1720632165670395, 0.05576259270310402, -0.007008209824562073, 0.0025157444179058075, -0.1574544459581375, 0.008607059717178345, -0.029359156265854836, 0.05062289163470268, -0.02299216389656067, -0.2867577075958252, -1000000000.0, -0.18594956398010254, 0.1419781744480133, 0.05243935436010361, -0.26735734939575195, -0.06569107621908188, 0.02902376651763916, 0.019703993573784828]",0.007277017459273338,1.0917305946350098,0.6609113216400146,0.06548670679330826
ieee9,303,1,3,0 46,1,24,"[-1000000000.0, 0.05106215551495552, -0.047741591930389404, -0.02545822039246559, 0.039444684982299805, -0.14982399344444275, -0.0011227144859731197, -0.016430921852588654, -0.11772485077381134, -0.026750784367322922, 0.12584000825881958, 0.05668720602989197, -0.12432210147380829, -0.269376277923584, -0.024193499237298965, -0.06499822437763214, 0.04413679242134094, 0.03600626066327095, -0.23545515537261963, 0.02302449196577072, 0.04483312740921974, -0.08265234529972076, -0.0856185108423233, 0.062018267810344696, 0.198033407330513, -0.15757018327713013, -0.07573533058166504, -0.021663282066583633, 0.06540440768003464, 0.12874744832515717, 0.04131989926099777, 0.02349179983139038, 0.07354068011045456, 0.0407547652721405, -0.05241497606039047, 0.1937088668346405, 0.17276053130626678, 0.05025779455900192, -0.0005071796476840973, 0.01902732253074646, -0.14525175094604492, -0.0050097256898880005, -0.03112543188035488, 0.06803189218044281, -0.032640241086483, -0.2919251322746277, -1000000000.0, -0.20063871145248413, 0.13975393772125244, 0.048938192427158356, -0.2721041142940521, -0.05791039392352104, 0.0439043864607811, 0.023062461987137794]",0.0,0.0,0.0,0.0
ieee9,303,1,3,0 46,2,36,"[-1000000000.0, 0.08475890755653381, -0.05151382088661194, 0.048341602087020874, 0.025342077016830444, -0.13474662601947784, -0.020439503714442253, -0.03407870978116989, -0.05708847567439079, -0.10447567701339722, 0.09060853719711304, 0.06682375073432922, -0.13306386768817902, -0.24496681988239288, -0.01156262680888176, -0.05739609897136688, 0.07924918830394745, 0.0830167680978775, -0.2219237983226776, 0.029854871332645416, 0.08372490108013153, -0.06541678309440613, -0.09959849715232849, 0.04362621158361435, 0.1755063831806183, -0.1935105323791504, -0.04461950436234474, -0.03336086869239807, 0.08988375961780548, 0.10223820805549622, 0.06777264177799225, 0.045300960540771484, 0.06090893968939781, 0.06611108779907227, -0.026190312579274178, 0.14645907282829285, 0.17813502252101898, 0.07785890996456146, 0.0008442848920822144, 0.04040469229221344, -0.12561532855033875, -0.01318458840250969, -0.045910708606243134, 0.12197712063789368, -0.0825919583439827, -0.2990759313106537, -1000000000.0, -0.23803091049194336, 0.11786399781703949, 0.06677056103944778, -0.25382208824157715, -0.014190757647156715, 0.06595642119646072, 0.038763124495744705]",0.024309011176228523,4.0806779861450195,1.8133409023284912,0.21755331754684448
ieee9,303,10,2,7,0,0,"[0.47864291071891785, -0.019314264878630638, -0.22632598876953125, -0.0011664768680930138, -0.05146687477827072, -0.1626206934452057, -0.23470142483711243, -1000000000.0, -0.009836725890636444, 0.12279132008552551, 0.08087822794914246, -0.05574127286672592, 0.008484899997711182, -0.32828834652900696, 0.09501929581165314, -0.030181884765625, -0.05046745762228966, 0.0073710232973098755, 0.029655126854777336, -0.1467716544866562, -0.05629929155111313, 0.0958823412656784, 0.035927556455135345, 0.10363868623971939, 0.08102577924728394, 0.03182502090930939, -0.17841267585754395, 0.07809384167194366, -0.12176486849784851, 0.1270633488893509, 0.11508749425411224, -0.257407546043396, 0.011189792305231094, -0.21064531803131104, 0.23561632633209229, -0.03485357016324997, 0.11672081798315048, 0.05964427813887596, 0.016377467662096024, 0.06492447853088379, -0.3284568786621094, 0.07294445484876633, -0.20519249141216278, -0.022453654557466507, -0.11792506277561188, -0.005766943097114563, 0.27170246839523315, -0.03710024803876877, 0.24149620532989502, -0.00795108824968338, -0.2284449189901352, -0.1712997704744339, -0.0069808512926101685, -0.21298399567604065]",0.013655501417815685,1.497841477394104,1.3523361682891846,0.12305193394422531
ieee9,303,10,2,7,1,0,"[0.4617611765861511, -0.006689310073852539, -0.2353518307209015, -0.0007163668051362038, -0.06126381456851959, -0.16748952865600586, -0.2191842645406723, -1000000000.0, 0.022845182567834854, 0.1055745780467987, 0.05135630443692207, -0.04000546783208847, 0.017251648008823395, -0.320426344871521, 0.08662690222263336, -0.014907583594322205, -0.01810872182250023, 0.010797984898090363, 0.028857437893748283, -0.14354033768177032, -0.058162808418273926, 0.11749719083309174, 0.03936789929866791, 0.1208794042468071, 0.10549929738044739, 0.02748139202594757, -0.1585218757390976, 0.08810243010520935, -0.13452576100826263, 0.07662108540534973, 0.13691461086273193, -0.2623710632324219, -0.01123477891087532, -0.2069968581199646, 0.23877188563346863, -0.043698638677597046, 0.1255241334438324, 0.06784580647945404, 0.00606415793299675, 0.04355870187282562, -0.30723416805267334, 0.05932178348302841, -0.2226865440607071, 0.011201005429029465, -0.1342940479516983, 0.0026671364903450012, 0.2853207588195801, -0.04086598753929138, 0.24401260912418365, -0.03151748329401016, -0.22759892046451569, -0.16772593557834625, 0.012680862098932266, -0.22942818701267242]",0.0,0.0,0.0,0.0
ieee9,303,10,2,7,2,46,"[0.2228648066520691, 0.027390189468860626, -0.2263081967830658, 0.08040658384561539, -0.04370240867137909, -0.1430121809244156, -0.20671990513801575, -1000000000.0, 0.1278858184814453, -0.029675334692001343, -0.027528133243322372, 0.04058123752474785, -0.029237739741802216, -0.24968630075454712, 0.10853470861911774, 0.04246211051940918, 0.08129234611988068, 0.10960886627435684, 0.024005373939871788, -0.06819070875644684, -0.025761067867279053, 0.15441152453422546, 0.03286443650722504, 0.1053001806139946, 0.10187076032161713, -0.06147998571395874, -0.14767874777317047, 0.07181859761476517, -0.13686810433864594, 0.03625122830271721, 0.13242825865745544, -0.1850108504295349, -0.052942413836717606, -0.11052478104829788, 0.1829712986946106, -0.06769241392612457, 0.12844246625900269, 0.10159461200237274, -0.05500468611717224, 0.05552805960178375, -0.24709315598011017, 0.0011468008160591125, -0.17840680480003357, 0.11663301289081573, -0.09804095327854156, 0.03588901087641716, 0.27681416273117065, -0.06904038041830063, 0.17519055306911469, -0.03575340658426285, -0.11111688613891602, -0.12272767722606659, 0.03622230142354965, -0.19213515520095825]",0.05008766055107117,5.918025016784668,2.045459508895874,0.47785064578056335
ieee9,303,10,3,7 0,0,48,"[-1000000000.0, 0.0024256855249404907, -0.21844112873077393, 0.005341012962162495, 0.009892240166664124, -0.11537037789821625, -0.0909838154911995, -1000000000.0, -0.05731969326734543, 0.09121391922235489, -0.007455002516508102, 0.09646840393543243, -0.0039058923721313477, -0.32206714153289795, 0.023587390780448914, -0.08568073809146881, -0.12442079186439514, 0.0035450011491775513, 0.0007405108772218227, -0.022429391741752625, 0.08687066286802292, 0.2017909437417984, 0.1336173415184021, 0.090627022087574, 0.04732144623994827, -0.06141345947980881, -0.25707921385765076, 0.10536632686853409, 0.023310162127017975, 0.02744882181286812, 0.2006198763847351, -0.2803002595901489, -0.09202337265014648, -0.2304421067237854, 0.148515522480011, -0.05910148471593857, 0.2176956981420517, 0.020809387788176537, 0.04188874736428261, 0.10829787701368332, -0.3190673589706421, -0.01690090447664261, -0.11866335570812225, 0.04028598219156265, -0.08202297240495682, -0.0801745355129242, 0.10699164867401123, -0.05279845371842384, 0.27352240681648254, -0.13204045593738556, -0.25600653886795044, -0.07456323504447937, 0.03146009147167206, -0.14439965784549713]",0.006506837904453278,1.0869933366775513,0.6621121764183044,0.06077037379145622
