update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.162421875,DAD,0.4350748062133789,64,3.968730926513672,,,,,,
2,0.15574218750000002,DAD,0.2382488250732422,128,3.9619035720825195,,,,,,
3,0.1522265625,DAD,0.24024438858032227,192,3.957611560821533,,,,,,
4,0.1522265625,DAD,0.2397172451019287,256,3.9527883529663086,,,,,,
5,0.153984375,DAD,0.23931407928466797,320,3.945788860321045,,,,,,
6,0.1501171875,DAD,0.2385106086730957,384,3.9370882511138916,,,,,,
7,0.14765625000000002,DAD,0.2394115924835205,448,3.9230263233184814,,,,,,
8,0.13640625,DAD,0.2394850254058838,512,3.903493881225586,,,,,,
9,0.1451953125,DAD,0.23821663856506348,576,3.8823463916778564,,,,,,
10,0.1487109375,DAD,0.23789191246032715,640,3.863615036010742,,,,,,
11,0.1494140625,DAD,0.2373180389404297,704,3.8428866863250732,,,,,,
12,0.1437890625,DAD,0.23802614212036133,768,3.817409038543701,,,,,,
13,0.1434375,DAD,0.2387228012084961,832,3.786759853363037,,,,,,
14,0.1360546875,DAD,0.23815631866455078,896,3.7472517490386963,,,,,,
15,0.1423828125,DAD,0.23813295364379883,960,3.70511531829834,,,,,,
16,0.1494140625,DAD,0.23989510536193848,1024,3.646785020828247,,,,,,
17,0.12726562500000002,DAD,0.23894762992858887,1088,3.570600986480713,,,,,,
18,0.1304296875,DAD,0.23868799209594727,1152,3.482177257537842,,,,,,
19,0.13289062499999998,DAD,0.23780608177185059,1216,3.4054510593414307,,,,,,
20,0.12972656250000003,DAD,0.23846220970153809,1280,3.3219985961914062,,,,,,
21,0.1311328125,DAD,0.23853135108947754,1344,3.1982645988464355,,,,,,
22,0.127265625,DAD,0.23811817169189453,1408,3.0992178916931152,,,,,,
23,0.13253906250000003,DAD,0.23866963386535645,1472,3.050855875015259,,,,,,
24,0.12867187500000002,DAD,0.23852276802062988,1536,3.0174784660339355,,,,,,
25,0.135,DAD,0.2389359474182129,1600,2.9695475101470947,0.1100390625,1,-0.0,0.0078125,0.1100390625,0
