update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-1.2390194303240938,0.13241676640535854,0.012586724944412708,-0.07918275147676468,1.8485981225967407,0.005973984953016043,0.3854166567325592,0.31573715806007385,0.31699419021606445,1.0966666666666667,1.9242119789123535,1.7607694864273071,1.079375,0.09746593956352137,1.04,0.96,1.2,1.0,"[28, 22]",1.0,1,-0.0,1.924385666847229,1.7431503674015403,1.079375
2,C0,48,96,96,0.06795288091997308,0.12730772707701887,0.013222740031778812,-0.04668460786342621,1.8242301940917969,0.002154827117919922,0.03125,0.37883731722831726,0.30350691080093384,1.1183333333333334,1.892466425895691,1.748820185661316,,,,,,,,,,,,,
3,C0,48,96,144,-0.07831986307154097,0.13251887704418566,0.008744209073483944,-0.05884960666298866,1.787920594215393,0.012705440632998943,0.0833333358168602,0.5070894956588745,0.22537672519683838,1.1116666666666666,1.8401299715042114,1.7158474922180176,,,,,,,,,,,,,
4,C0,48,96,192,0.04626825141608717,0.12294659512554026,0.004828156437724829,-0.02527652680873871,1.7533684968948364,0.00605538347736001,0.03125,0.4159938097000122,0.06701856106519699,1.12,1.8085774183273315,1.6879963874816895,,,,,,,,,,,,,
5,C0,48,96,240,-0.014686563801765425,0.10280314253953333,0.006055733654648066,-0.05555638670921326,1.7194751501083374,0.019948871806263924,0.2291666716337204,0.30427151918411255,0.05990329012274742,1.1050000000000002,1.8113269805908203,1.6096175909042358,,,,,,,,,,,,,
6,C0,48,96,288,0.010248402069012346,0.10957612388056219,0.005134524777531624,-0.019736161455512047,1.6750112771987915,0.014246600680053234,0.0,0.463151216506958,0.008575398474931717,1.0999999999999999,1.8055830001831055,1.533644199371338,,,,,,,,,,,,,
7,C0,48,96,336,0.009079985246062273,0.09456660407797467,0.004625082481652498,-0.03525720536708832,1.678871512413025,-0.002182943746447563,0.0520833320915699,0.49978023767471313,0.05460892245173454,1.0833333333333333,1.8179349899291992,1.538142204284668,,,,,,,,,,,,,
8,C0,48,96,384,-0.015732973181207976,0.09263430503482425,0.004054219927638769,-0.02399224042892456,1.6565073728561401,0.02293933928012848,0.0,0.5208299160003662,0.06644783169031143,1.095,1.8069888353347778,1.4921568632125854,,,,,,,,,,,,,
9,C0,48,96,432,0.01260559881329538,0.09654839506929677,0.004547288175672293,-0.00972642470151186,1.5995606184005737,0.020153367891907692,0.0,0.3482167720794678,0.06674058735370636,1.0933333333333335,1.7639893293380737,1.4201682806015015,,,,,,,,,,,,,
10,C0,48,96,480,-0.0021846734980742084,0.08979449767704704,0.0038837154861539602,-0.022581299766898155,1.5354808568954468,-0.007630581501871347,0.0,0.3542397916316986,0.014427424408495426,1.0833333333333333,1.6807385683059692,1.3644309043884277,1.08125,0.097971615787431,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,1.6816041469573975,1.251465829089284,1.079375
