update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.24843750894069672,0.24843750894069672,MoE-sBOED,0.29232168197631836,64,3.381998062133789,1.3847557306289673,0.011479571461677551,0.27021467685699463,0.11925293505191803,,,,,,,,,,,
2,0.2540625035762787,0.2540625035762787,MoE-sBOED,0.04376864433288574,128,3.380154848098755,1.385284662246704,0.01679193787276745,0.2633502781391144,0.11936654150485992,,,,,,,,,,,
3,0.2535937428474426,0.2535937428474426,MoE-sBOED,0.04479694366455078,192,3.3772332668304443,1.385669231414795,0.08676158636808395,0.2582847774028778,0.11949113011360168,,,,,,,,,,,
4,0.24281249940395355,0.24281249940395355,MoE-sBOED,0.0428767204284668,256,3.3718838691711426,1.3860082626342773,0.030380329117178917,0.2530524730682373,0.11961790919303894,,,,,,,,,,,
5,0.24937500059604645,0.24937500059604645,MoE-sBOED,0.04477715492248535,320,3.362851142883301,1.3858097791671753,0.007716269697993994,0.2582939863204956,0.11973908543586731,,,,,,,,,,,
6,0.2475000023841858,0.2475000023841858,MoE-sBOED,0.044983625411987305,384,3.3485937118530273,1.3859648704528809,0.00735627394169569,0.25425249338150024,0.11986956000328064,,,,,,,,,,,
7,0.24281249940395355,0.2537500262260437,MoE-sBOED,0.04478764533996582,448,3.32647705078125,1.3859984874725342,0.0037745179142802954,0.25652897357940674,0.12001630663871765,,,,,,,,,,,
8,0.24187500774860382,0.24187500774860382,MoE-sBOED,0.04500579833984375,512,3.28383731842041,1.3857519626617432,0.0063262395560741425,0.26266008615493774,0.1201743334531784,,,,,,,,,,,
9,0.23250000178813934,0.23250000178813934,MoE-sBOED,0.04473280906677246,576,3.214200258255005,1.3845398426055908,0.013412116095423698,0.27515503764152527,0.12034314125776291,,,,,,,,,,,
10,0.22499999403953552,0.22499999403953552,MoE-sBOED,0.04417753219604492,640,3.1157031059265137,1.3848581314086914,0.014739049598574638,0.2722727656364441,0.12052003294229507,,,,,,,,,,,
11,0.22734375298023224,0.22734375298023224,MoE-sBOED,0.043976545333862305,704,3.019256114959717,1.3861267566680908,0.011211154982447624,0.2565111219882965,0.12070031464099884,,,,,,,,,,,
12,0.22078123688697815,0.22078123688697815,MoE-sBOED,0.0442047119140625,768,2.914005994796753,1.3841155767440796,0.010483975522220135,0.2747182250022888,0.12088076770305634,,,,,,,,,,,
13,0.21562498807907104,0.21562498807907104,MoE-sBOED,0.04407382011413574,832,2.7434587478637695,1.3846373558044434,0.013338289223611355,0.2702189087867737,0.12105265259742737,,,,,,,,,,,
14,0.22031250596046448,0.22031250596046448,MoE-sBOED,0.04554295539855957,896,2.526759147644043,1.3862335681915283,0.01804705150425434,0.2532997727394104,0.12121663242578506,,,,,,,,,,,
15,0.20015624165534973,0.20015624165534973,MoE-sBOED,0.04406547546386719,960,2.246614456176758,1.3854167461395264,0.020390745252370834,0.2680491805076599,0.12138204276561737,,,,,,,,,,,
16,0.21656250953674316,0.21656250953674316,MoE-sBOED,0.044161081314086914,1024,2.0037755966186523,1.3853418827056885,0.01820599101483822,0.2667308449745178,0.12151817977428436,,,,,,,,,,,
17,0.19968749582767487,0.19968749582767487,MoE-sBOED,0.04488706588745117,1088,1.8556830883026123,1.3839200735092163,0.015201471745967865,0.2800332307815552,0.12162589281797409,,,,,,,,,,,
18,0.2006249874830246,0.2006249874830246,MoE-sBOED,0.04561591148376465,1152,1.7782319784164429,1.3801063299179077,0.01291661337018013,0.29569345712661743,0.1217222660779953,,,,,,,,,,,
