update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.24609375,0.24609375,RL-sBOED,0.2539496421813965,64,3.376631021499634,,,,,,,,,,
2,0.25453126430511475,0.25453126430511475,RL-sBOED,0.038077592849731445,128,3.367547035217285,,,,,,,,,,
3,0.25218749046325684,0.25218749046325684,RL-sBOED,0.046076297760009766,192,3.353282928466797,,,,,,,,,,
4,0.2409375011920929,0.2409375011920929,RL-sBOED,0.03295731544494629,256,3.3311126232147217,,,,,,,,,,
5,0.24140623211860657,0.24140623211860657,RL-sBOED,0.053455352783203125,320,3.3004255294799805,,,,,,,,,,
6,0.2409375011920929,0.2409375011920929,RL-sBOED,0.04321885108947754,384,3.257192373275757,,,,,,,,,,
7,0.23343750834465027,0.24437502026557922,RL-sBOED,0.035669803619384766,448,3.199157476425171,,,,,,,,,,
8,0.23765626549720764,0.23765626549720764,RL-sBOED,0.039511680603027344,512,3.1204910278320312,,,,,,,,,,
9,0.22359374165534973,0.22359374165534973,RL-sBOED,0.04200029373168945,576,3.0227627754211426,,,,,,,,,,
10,0.2160937488079071,0.2160937488079071,RL-sBOED,0.03407144546508789,640,2.9017715454101562,,,,,,,,,,
11,0.22218750417232513,0.22218750417232513,RL-sBOED,0.03920602798461914,704,2.764285087585449,,,,,,,,,,
12,0.2095312476158142,0.2095312476158142,RL-sBOED,0.03403162956237793,768,2.6239452362060547,,,,,,,,,,
13,0.21140624582767487,0.21140624582767487,RL-sBOED,0.05930805206298828,832,2.4701685905456543,,,,,,,,,,
14,0.21515625715255737,0.21515625715255737,RL-sBOED,0.03541827201843262,896,2.336545705795288,,,,,,,,,,
15,0.19453124701976776,0.19453124701976776,RL-sBOED,0.031511783599853516,960,2.2104532718658447,,,,,,,,,,
16,0.21656250953674316,0.21656250953674316,RL-sBOED,0.03604006767272949,1024,2.146878719329834,,,,,,,,,,
17,0.19968751072883606,0.19968751072883606,RL-sBOED,0.05857348442077637,1088,2.0988645553588867,,,,,,,,,,
18,0.1978124976158142,0.1978124976158142,RL-sBOED,0.031179428100585938,1152,2.0402722358703613,,,,,,,,,,
19,0.20109374821186066,0.20109374821186066,RL-sBOED,0.04283881187438965,1216,2.0201797485351562,,,,,,,,,,
20,0.21281251311302185,0.21281251311302185,RL-sBOED,0.062378883361816406,1280,1.938193440437317,,,,,,,,,,
21,0.21281249821186066,0.21906249225139618,RL-sBOED,0.04794454574584961,1344,1.8263651132583618,,,,,,,,,,
22,0.20109374821186066,0.20109374821186066,RL-sBOED,0.04124951362609863,1408,1.7812676429748535,,,,,,,,,,
23,0.19640624523162842,0.19640624523162842,RL-sBOED,0.04831409454345703,1472,1.8315045833587646,,,,,,,,,,
24,0.20015625655651093,0.20015625655651093,RL-sBOED,0.03266787528991699,1536,1.7610185146331787,,,,,,,,,,
25,0.21187500655651093,0.21187500655651093,RL-sBOED,0.03353524208068848,1600,1.7308926582336426,0.19921875,0.08296875000000001,1,-0.0,0.0078125,0.0,1,0.0,0.08296875000000001,0
26,0.18656250834465027,0.18656250834465027,RL-sBOED,0.030275583267211914,1664,1.6419179439544678,,,,,,,,,,
27,0.20390626788139343,0.20390626788139343,RL-sBOED,0.030057668685913086,1728,1.6681973934173584,,,,,,,,,,
28,0.20343750715255737,0.20343750715255737,RL-sBOED,0.04545474052429199,1792,1.5047876834869385,,,,,,,,,,
29,0.18796876072883606,0.19421875476837158,RL-sBOED,0.037238121032714844,1856,1.4713425636291504,,,,,,,,,,
30,0.2006250023841858,0.2006250023841858,RL-sBOED,0.035117387771606445,1920,1.3853766918182373,,,,,,,,,,
31,0.20203125476837158,0.20203125476837158,RL-sBOED,0.047034263610839844,1984,1.318153977394104,,,,,,,,,,
32,0.2043749988079071,0.2043749988079071,RL-sBOED,0.03196454048156738,2048,1.3646283149719238,,,,,,,,,,
33,0.19687500596046448,0.19687500596046448,RL-sBOED,0.034039974212646484,2112,1.3387587070465088,,,,,,,,,,
34,0.2006250023841858,0.2006250023841858,RL-sBOED,0.03325080871582031,2176,1.379103422164917,,,,,,,,,,
35,0.19312500953674316,0.19312500953674316,RL-sBOED,0.04932856559753418,2240,1.3290150165557861,,,,,,,,,,
36,0.1978124976158142,0.1978124976158142,RL-sBOED,0.03830838203430176,2304,1.4581010341644287,,,,,,,,,,
37,0.19218750298023224,0.19843749701976776,RL-sBOED,0.039154052734375,2368,1.4761273860931396,,,,,,,,,,
38,0.1889062523841858,0.1889062523841858,RL-sBOED,0.05766439437866211,2432,1.466143250465393,,,,,,,,,,
39,0.18937501311302185,0.18937501311302185,RL-sBOED,0.036669015884399414,2496,1.4777940511703491,,,,,,,,,,
40,0.19500000774860382,0.19500000774860382,RL-sBOED,0.03383326530456543,2560,1.4428927898406982,,,,,,,,,,
41,0.18843749165534973,0.18843749165534973,RL-sBOED,0.02937626838684082,2624,1.4504051208496094,,,,,,,,,,
42,0.17531250417232513,0.17531250417232513,RL-sBOED,0.03293919563293457,2688,1.5355536937713623,,,,,,,,,,
43,0.1926562637090683,0.1926562637090683,RL-sBOED,0.039391279220581055,2752,1.5259093046188354,,,,,,,,,,
44,0.1860937625169754,0.1860937625169754,RL-sBOED,0.04341435432434082,2816,1.5312740802764893,,,,,,,,,,
45,0.17531250417232513,0.17531250417232513,RL-sBOED,0.04800605773925781,2880,1.7397725582122803,,,,,,,,,,
46,0.21703124046325684,0.21703124046325684,RL-sBOED,0.03967881202697754,2944,1.7272318601608276,,,,,,,,,,
47,0.19828125834465027,0.19828125834465027,RL-sBOED,0.03166842460632324,3008,1.5371243953704834,,,,,,,,,,
48,0.2057812511920929,0.2057812511920929,RL-sBOED,0.04571533203125,3072,1.4473905563354492,,,,,,,,,,
49,0.1926562488079071,0.1926562488079071,RL-sBOED,0.04425191879272461,3136,1.346294641494751,,,,,,,,,,
50,0.18562500178813934,0.18562500178813934,RL-sBOED,0.029674053192138672,3200,1.2543625831604004,0.19921875,0.08296875000000001,1,-0.0,0.0078125,0.0,1,0.0,0.08296875000000001,0
51,0.18984374403953552,0.18984374403953552,RL-sBOED,0.03545784950256348,3264,1.216092824935913,,,,,,,,,,
52,0.18984375894069672,0.18984375894069672,RL-sBOED,0.042917490005493164,3328,1.197399616241455,,,,,,,,,,
53,0.18984375894069672,0.18984375894069672,RL-sBOED,0.04434370994567871,3392,1.3150837421417236,,,,,,,,,,
54,0.18562500178813934,0.18562500178813934,RL-sBOED,0.03850984573364258,3456,1.2997260093688965,,,,,,,,,,
55,0.19593751430511475,0.19593751430511475,RL-sBOED,0.04558205604553223,3520,1.319040060043335,,,,,,,,,,
56,0.1720312535762787,0.1720312535762787,RL-sBOED,0.0345304012298584,3584,1.310342788696289,,,,,,,,,,
57,0.1875,0.1875,RL-sBOED,0.038475751876831055,3648,1.1727955341339111,,,,,,,,,,
58,0.18421874940395355,0.18421874940395355,RL-sBOED,0.03354454040527344,3712,1.1818113327026367,,,,,,,,,,
59,0.19078125059604645,0.19078125059604645,RL-sBOED,0.046762704849243164,3776,1.1794381141662598,,,,,,,,,,
60,0.20109374821186066,0.20109374821186066,RL-sBOED,0.043375492095947266,3840,1.261069655418396,,,,,,,,,,
61,0.17625001072883606,0.17625001072883606,RL-sBOED,0.06032562255859375,3904,1.4091572761535645,,,,,,,,,,
62,0.20390625298023224,0.20390625298023224,RL-sBOED,0.041899681091308594,3968,1.6175081729888916,,,,,,,,,,
63,0.18421876430511475,0.18421876430511475,RL-sBOED,0.041315317153930664,4032,1.70343017578125,,,,,,,,,,
64,0.18562500178813934,0.18562500178813934,RL-sBOED,0.03795313835144043,4096,1.7452666759490967,,,,,,,,,,
65,0.1940625011920929,0.1940625011920929,RL-sBOED,0.051785945892333984,4160,1.654567003250122,,,,,,,,,,
66,0.20250000059604645,0.20250000059604645,RL-sBOED,0.031075716018676758,4224,1.640618085861206,,,,,,,,,,
67,0.18984375894069672,0.18984375894069672,RL-sBOED,0.03008246421813965,4288,1.6180419921875,,,,,,,,,,
68,0.18703123927116394,0.18703123927116394,RL-sBOED,0.05232739448547363,4352,1.6014106273651123,,,,,,,,,,
69,0.18656250834465027,0.18656250834465027,RL-sBOED,0.039020538330078125,4416,1.570302963256836,,,,,,,,,,
70,0.19171875715255737,0.19171875715255737,RL-sBOED,0.033777713775634766,4480,1.7408154010772705,,,,,,,,,,
71,0.19499999284744263,0.19499999284744263,RL-sBOED,0.035475730895996094,4544,1.7223641872406006,,,,,,,,,,
72,0.1846875101327896,0.1846875101327896,RL-sBOED,0.03560948371887207,4608,1.564785122871399,,,,,,,,,,
73,0.1860937476158142,0.1860937476158142,RL-sBOED,0.04434013366699219,4672,1.415515661239624,,,,,,,,,,
74,0.2160937488079071,0.2160937488079071,RL-sBOED,0.034436702728271484,4736,1.4613679647445679,,,,,,,,,,
75,0.18515625596046448,0.18515625596046448,RL-sBOED,0.04048633575439453,4800,1.3212900161743164,0.19921875,0.08296875000000001,1,-0.0,0.0078125,0.0,1,0.0,0.08296875000000001,0
76,0.19734375178813934,0.19734375178813934,RL-sBOED,0.030766725540161133,4864,1.4323700666427612,,,,,,,,,,
77,0.19359375536441803,0.19359375536441803,RL-sBOED,0.035515546798706055,4928,1.6156761646270752,,,,,,,,,,
78,0.19359375536441803,0.19359375536441803,RL-sBOED,0.038925886154174805,4992,1.8329845666885376,,,,,,,,,,
79,0.18656250834465027,0.18656250834465027,RL-sBOED,0.03358793258666992,5056,1.7741905450820923,,,,,,,,,,
