epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,1.0015384615384617,0.9866666666666667,1.0,0.9866666666666667,3.9776375706379232,1.0,1,0.03986967440981131,-0.0016762763324170886,0.07147743550114882,4,0.7211538461538461,0.9666666666666667
1,1.003846153846154,0.9866666666666667,1.0,0.9866666666666667,3.976824375299307,1.0,1,0.04468729404302744,0.0009840846490530115,0.07424741624621328,4,0.7307692307692307,0.9666666666666667
2,0.9853846153846155,0.9866666666666667,1.0,0.9866666666666667,3.9759276784383335,1.0,1,0.03540874566309727,0.0005404859687300297,0.06175087536948814,4,0.8557692307692307,0.9666666666666667
3,0.9853846153846155,0.9866666666666667,1.0,0.9866666666666667,3.97480339041123,1.0,1,0.029778224774278127,0.0005077560183971014,0.053063568810272625,4,0.8076923076923077,0.9666666666666667
4,0.9884615384615387,0.98,1.0,0.98,3.9740504851708045,1.0,1,0.037800851851128615,-0.0014262549060424724,0.06579701832676649,4,0.8365384615384616,0.9666666666666667
5,0.9992307692307695,0.9700000000000001,1.0,0.9700000000000001,3.9732902393891263,1.0,1,0.042866580259914584,0.0014657631323504172,0.07374863184250352,4,0.7884615384615384,0.9666666666666667
6,1.0107692307692309,0.9700000000000001,1.0,0.9700000000000001,3.9721371485636783,1.0,1,0.05364352765564735,-0.00156983423450047,0.08143892437755479,4,0.7115384615384616,0.9666666666666667
7,1.0046153846153847,0.9766666666666666,1.0,0.9700000000000001,3.9729167268826413,1.0,1,0.0509744117466303,-1.2807689508520088e-05,0.08064684764920996,4,0.7596153846153846,0.9666666666666667
8,0.9853846153846155,0.9766666666666666,1.0,0.9700000000000001,3.9724050232997308,1.0,1,0.03317203272420626,0.002393205858684846,0.058280244232820494,4,0.8269230769230769,0.9666666666666667
9,1.0115384615384617,0.9766666666666666,1.0,0.9700000000000001,3.9720747906428118,1.0,1,0.0543116216476147,-0.0026002548423895103,0.08563837598701092,4,0.7307692307692307,0.9666666666666667
10,1.0046153846153847,0.9766666666666666,1.0,0.9700000000000001,3.970121897183932,1.0,1,0.049924188221876435,-0.001470458415703802,0.0789440276392504,4,0.7692307692307693,0.9666666666666667
11,1.0015384615384617,0.98,1.0,0.9700000000000001,3.96555557847023,1.0,1,0.050525373134475485,-0.00014689753589101266,0.07536380928682201,4,0.7788461538461539,0.9666666666666667
12,0.9946153846153849,0.98,1.0,0.9700000000000001,3.9632287552723517,1.0,1,0.04909277735994412,0.0037638919523011833,0.07135610232671076,4,0.8076923076923077,0.9666666666666667
13,0.996923076923077,0.98,1.0,0.9700000000000001,3.959297333772366,1.0,1,0.04712262054762015,-0.000649129203245043,0.07304918892302258,4,0.7980769230769231,0.9666666666666667
14,0.9938461538461539,0.98,1.0,0.9700000000000001,3.960619635306872,1.0,1,0.04614768453085652,0.0015565893148545241,0.0678374556351803,4,0.7884615384615384,0.9666666666666667
15,1.0030769230769232,0.98,1.0,0.9700000000000001,3.961958644481806,0.9583333333333334,2,0.052739802174843274,-0.0009737711440171405,0.07726594625177641,4,0.75,0.9666666666666667
16,0.9953846153846156,0.98,1.0,0.9700000000000001,3.9579835763344398,1.0,1,0.04744017897890164,2.9595390028162325e-05,0.06880100479773961,4,0.7884615384615384,0.9666666666666667
17,1.014615384615385,0.98,1.0,0.9700000000000001,3.9492467733529897,1.0,1,0.06212676502764225,-0.0037696801491737594,0.08437671481047308,4,0.7019230769230769,0.9666666666666667
18,1.0030769230769232,0.98,1.0,0.9700000000000001,3.9289189095680532,1.0,1,0.06382871935000786,-0.0005685245983010356,0.07764555902946618,4,0.7596153846153846,0.9666666666666667
19,0.9900000000000001,0.98,1.0,0.9700000000000001,3.875678853346751,1.0,1,0.06776707977629624,0.0032492189346555113,0.06735246178499367,4,0.8269230769230769,0.9666666666666667
20,0.9892307692307696,0.98,1.0,0.9700000000000001,3.802552716090129,1.0,1,0.07145275755857046,0.0004680932452811475,0.06111710765981898,4,0.8076923076923077,0.9666666666666667
21,0.987692307692308,0.98,1.0,0.9700000000000001,3.8153497920586514,1.0,1,0.06906644684764054,0.0016887994893721608,0.06243136154591592,4,0.8365384615384616,0.9666666666666667
22,0.9923076923076924,0.98,1.0,0.9700000000000001,3.8127977595879483,1.0,1,0.07807968041071525,-0.0037257176851096113,0.06840972808296918,4,0.8076923076923077,0.9666666666666667
23,0.9776923076923079,0.98,1.0,0.9700000000000001,3.736000086252506,1.0,1,0.055887822348337904,0.002463260936422917,0.047607220649532316,4,0.875,0.9666666666666667
24,0.9784615384615386,0.98,1.0,0.9700000000000001,3.655833056339851,1.0,1,0.07756885144716272,0.0014949155040944984,0.054932688606957415,4,0.9038461538461539,0.9666666666666667
