update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-0.7287023178323482,0.17494660969944453,0.022674398496747017,-0.1013818085193634,1.6603158712387085,-0.015837520360946655,0.6875,0.42219871282577515,0.5474359393119812,0.8375,1.7452517747879028,1.564492106437683,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 22]",1.0,1,-0.0,1.7454674243927002,1.550418535868327,0.8666666666666667
2,C0,24,48,48,-0.05587713733315466,0.18621338787277322,0.013037890195846558,-0.06185146048665047,1.6188215017318726,0.029204564169049263,0.1458333283662796,0.6175580024719238,0.1928136944770813,0.875,1.6777749061584473,1.5338106155395508,,,,,,,,,,,,,
3,C0,24,48,72,0.01291560950875284,0.17482148529381425,0.011866371147334576,-0.0684477910399437,1.5538650751113892,0.007803484797477722,0.2083333283662796,0.49811145663261414,0.08355610072612762,0.8624999999999999,1.5824476480484009,1.4974665641784668,,,,,,,,,,,,,
4,C0,24,48,96,-0.01985135823488234,0.1538780400106905,0.01061202585697174,-0.02854360081255436,1.5012375116348267,0.008063200861215591,0.02083333395421505,0.581186056137085,0.04347098618745804,0.875,1.4803757667541504,1.506176471710205,,,,,,,,,,,,,
5,C0,24,48,120,0.0023526444484790305,0.14100619832885128,0.009920417331159115,-0.043359190225601196,1.4413210153579712,0.01972920075058937,0.02083333395421505,0.7049548625946045,0.046502456068992615,0.8875000000000001,1.3585988283157349,1.4911046028137207,,,,,,,,,,,,,
6,C0,24,48,144,0.09368418004115427,0.13334726541237416,0.010630115866661072,-0.0347893051803112,1.3792963027954102,-0.01817261427640915,0.1041666641831398,0.4786284863948822,0.17340350151062012,0.7875,1.2937222719192505,1.4595707654953003,,,,,,,,,,,,,
7,C0,24,48,168,-0.11561461628476777,0.13957849428481614,0.009957912378013134,-0.04373052716255188,1.3577998876571655,0.028641408309340477,0.125,0.6935967803001404,0.11706449836492538,0.8375,1.224976897239685,1.4716625213623047,,,,,,,,,,,,,
8,C0,24,48,192,0.06831371693809829,0.14006937802676758,0.009489088319242,-0.034342240542173386,1.3037388324737549,0.011692768894135952,0.125,0.4481687545776367,0.042440395802259445,0.8375,1.1696821451187134,1.4282013177871704,,,,,,,,,,,,,
9,C0,24,48,216,-0.06325452844798564,0.13165565806021218,0.008360350504517555,-0.030736491084098816,1.2688102722167969,0.003950825426727533,0.0,0.649176299571991,0.07911842316389084,0.8875000000000001,1.0804660320281982,1.436021327972412,,,,,,,,,,,,,
10,C0,24,48,240,-0.045540059953927986,0.1124887837556181,0.008381299674510956,-0.04478565976023674,1.2588943243026733,-0.007962147705256939,0.1041666641831398,1.0292320251464844,0.23609061539173126,0.9375,1.125029444694519,1.4120616912841797,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 25]",1.0,1,-0.0,1.1261690855026245,1.410611867904663,0.8666666666666667
11,C0,24,48,264,0.18344786132872107,0.1215092644802976,0.010438736528158188,-0.028547732159495354,1.3401588201522827,0.018989762291312218,0.125,0.5260179042816162,0.22994841635227203,0.7999999999999999,1.2791813611984253,1.4410710334777832,,,,,,,,,,,,,
12,C0,24,48,288,-0.17957310286660988,0.14050443347202715,0.010510602034628391,-0.021915681660175323,1.4133520126342773,0.012145728804171085,0.1875,0.42652419209480286,0.11616074293851852,0.875,1.3828202486038208,1.452843189239502,,,,,,,,,,,,,
13,C0,24,48,312,0.03491631899277372,0.13867107163628667,0.013739801943302155,-0.021142324432730675,1.412084698677063,0.00519518693909049,0.0625,0.37527400255203247,0.2851577401161194,0.8374999999999999,1.4070930480957031,1.412732481956482,,,,,,,,,,,,,
14,C0,24,48,336,0.0888277932951848,0.1341055154775694,0.012448030523955822,-0.013592825271189213,1.3654569387435913,0.018871191889047623,0.0,0.6189951300621033,0.2438737154006958,0.8249999999999998,1.3438429832458496,1.3613773584365845,,,,,,,,,,,,,
15,C0,24,48,360,-0.14873140662908552,0.14022675564275913,0.010130814276635647,-0.020565032958984375,1.3339627981185913,0.00899629294872284,0.0,0.557381808757782,0.06723461300134659,0.875,1.3146674633026123,1.3541465997695923,,,,,,,,,,,,,
16,C0,24,48,384,0.09786732948819798,0.1349621286497791,0.010440442711114883,-0.03459174558520317,1.2961846590042114,0.0024662695359438658,0.1875,0.600975751876831,0.13443876802921295,0.8250000000000001,1.2538186311721802,1.3165556192398071,,,,,,,,,,,,,
17,C0,24,48,408,-0.024342738082011522,0.1331078700981113,0.01108333095908165,-0.05284800007939339,1.2518869638442993,-0.009686604142189026,0.2708333432674408,0.5576921105384827,0.1967676877975464,0.85,1.0873059034347534,1.37306547164917,,,,,,,,,,,,,
18,C0,24,48,432,-0.08402729892234007,0.12686566830449464,0.008267366327345371,-0.026275336742401123,1.105984091758728,0.014130176045000553,0.1458333283662796,0.21684041619300842,0.11673244088888168,0.9,0.9336082935333252,1.2403255701065063,,,,,,,,,,,,,
19,C0,24,48,456,0.07558498623967173,0.13118318273114393,0.00869467668235302,-0.03952134773135185,1.0697575807571411,0.029891362413764,0.125,0.7385873198509216,0.0896839052438736,0.8625000000000002,0.848128080368042,1.2756448984146118,,,,,,,,,,,,,
20,C0,24,48,480,-0.003272232716282192,0.1242840365558588,0.009069498628377914,-0.025992760434746742,1.026943325996399,0.032018814235925674,0.0416666679084301,0.5083536505699158,0.14324578642845154,0.8875000000000001,0.830815315246582,1.224629282951355,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 25]",1.0,1,-0.0,0.8317000865936279,1.2818652391433716,0.8666666666666667
21,C0,24,48,504,-0.05221611334383486,0.12515534866988318,0.007719845976680517,-0.015749389305710793,1.0765352249145508,0.006170003209263086,0.1041666641831398,0.3093908727169037,0.04404274374246597,0.9,0.9545519948005676,1.2329944372177124,,,,,,,,,,,,,
22,C0,24,48,528,0.08173214184741182,0.1284807331382077,0.00924107525497675,-0.031062468886375427,1.213903546333313,0.039075154811143875,0.1666666716337204,0.3638058304786682,0.14415687322616577,0.8125,1.183975338935852,1.319930911064148,,,,,,,,,,,,,
23,C0,24,48,552,-0.01609640143811701,0.13943810717122246,0.011127442121505737,-0.04493066668510437,1.4145917892456055,0.03579479083418846,0.5416666865348816,1.0066063404083252,0.14262911677360535,0.875,1.4621809720993042,1.338937759399414,,,,,,,,,,,,,
24,C0,24,48,576,0.01274128124117854,0.14393913566176056,0.009498788975179195,-0.045193787664175034,1.4399043321609497,0.028226742520928383,0.3125,0.44873279333114624,0.021754564717411995,0.8125,1.5202969312667847,1.3930245637893677,,,,,,,,,,,,,
25,C0,24,48,600,-0.005793458640575381,0.13549507735159813,0.009467344731092453,-0.03121478296816349,1.338700771331787,0.04201783239841461,0.1666666716337204,0.5135539174079895,0.04249611869454384,0.7999999999999998,1.3221265077590942,1.3059533834457397,,,,,,,,,,,,,
